variant,country,year,rateofnaturalincreaseper1000population
estimates,158,1950,35.901
estimates,158,1951,35.969
estimates,158,1952,36.036
estimates,158,1953,35.965
estimates,158,1954,35.756
estimates,158,1955,35.41
estimates,158,1956,34.925
estimates,158,1957,34.306
estimates,158,1958,33.555
estimates,158,1959,32.677
estimates,158,1960,31.683
estimates,158,1961,30.586
estimates,158,1962,29.409
estimates,158,1963,28.184
estimates,158,1964,26.949
estimates,158,1965,25.748
estimates,158,1966,24.614
estimates,158,1967,23.573
estimates,158,1968,22.644
estimates,158,1969,21.848
estimates,158,1970,21.215
estimates,158,1971,20.768
estimates,158,1972,20.484
estimates,158,1973,20.323
estimates,158,1974,20.244
estimates,158,1975,20.185
estimates,158,1976,20.075
estimates,158,1977,19.863
estimates,158,1978,19.51
estimates,158,1979,18.995
estimates,158,1980,18.305
estimates,158,1981,17.446
estimates,158,1982,16.473
estimates,158,1983,15.447
estimates,158,1984,14.412
estimates,158,1985,13.431
estimates,158,1986,12.562
estimates,158,1987,11.831
estimates,158,1988,11.247
estimates,158,1989,10.811
estimates,158,1990,10.505
estimates,158,1991,10.292
estimates,158,1992,10.114
estimates,158,1993,9.92
estimates,158,1994,9.678
estimates,158,1995,9.36
estimates,158,1996,8.954
estimates,158,1997,8.474
estimates,158,1998,7.934
estimates,158,1999,7.344
estimates,158,2000,6.708
estimates,158,2001,6.033
estimates,158,2002,5.338
estimates,158,2003,4.648
estimates,158,2004,3.986
estimates,158,2005,3.383
estimates,158,2006,2.87
estimates,158,2007,2.457
estimates,158,2008,2.145
estimates,158,2009,1.934
estimates,158,2010,1.812
estimates,158,2011,1.76
estimates,158,2012,1.746
estimates,158,2013,1.742
estimates,158,2014,1.732
estimates,158,2015,1.701
medium_variant,158,2015,1.701
medium_variant,158,2016,1.645
medium_variant,158,2017,1.571
medium_variant,158,2018,1.483
medium_variant,158,2019,1.38
medium_variant,158,2020,1.263
medium_variant,158,2021,1.133
medium_variant,158,2022,0.993
medium_variant,158,2023,0.846
medium_variant,158,2024,0.69
medium_variant,158,2025,0.524
medium_variant,158,2026,0.348
medium_variant,158,2027,0.158
medium_variant,158,2028,-0.049
medium_variant,158,2029,-0.275
medium_variant,158,2030,-0.523
medium_variant,158,2031,-0.797
medium_variant,158,2032,-1.098
medium_variant,158,2033,-1.423
medium_variant,158,2034,-1.769
medium_variant,158,2035,-2.132
medium_variant,158,2036,-2.509
medium_variant,158,2037,-2.894
medium_variant,158,2038,-3.279
medium_variant,158,2039,-3.657
medium_variant,158,2040,-4.02
medium_variant,158,2041,-4.363
medium_variant,158,2042,-4.684
medium_variant,158,2043,-4.982
medium_variant,158,2044,-5.253
medium_variant,158,2045,-5.496
medium_variant,158,2046,-5.71
medium_variant,158,2047,-5.899
medium_variant,158,2048,-6.065
medium_variant,158,2049,-6.211
medium_variant,158,2050,-6.338
medium_variant,158,2051,-6.449
medium_variant,158,2052,-6.544
medium_variant,158,2053,-6.627
medium_variant,158,2054,-6.701
medium_variant,158,2055,-6.769
medium_variant,158,2056,-6.831
medium_variant,158,2057,-6.889
medium_variant,158,2058,-6.946
medium_variant,158,2059,-7.002
medium_variant,158,2060,-7.061
medium_variant,158,2061,-7.124
medium_variant,158,2062,-7.192
medium_variant,158,2063,-7.265
medium_variant,158,2064,-7.341
medium_variant,158,2065,-7.423
medium_variant,158,2066,-7.51
medium_variant,158,2067,-7.6
medium_variant,158,2068,-7.691
medium_variant,158,2069,-7.779
medium_variant,158,2070,-7.861
medium_variant,158,2071,-7.934
medium_variant,158,2072,-7.996
medium_variant,158,2073,-8.042
medium_variant,158,2074,-8.07
medium_variant,158,2075,-8.073
medium_variant,158,2076,-8.048
medium_variant,158,2077,-7.995
medium_variant,158,2078,-7.913
medium_variant,158,2079,-7.804
medium_variant,158,2080,-7.668
medium_variant,158,2081,-7.507
medium_variant,158,2082,-7.325
medium_variant,158,2083,-7.128
medium_variant,158,2084,-6.92
medium_variant,158,2085,-6.706
medium_variant,158,2086,-6.49
medium_variant,158,2087,-6.275
medium_variant,158,2088,-6.062
medium_variant,158,2089,-5.854
medium_variant,158,2090,-5.652
medium_variant,158,2091,-5.456
medium_variant,158,2092,-5.265
medium_variant,158,2093,-5.079
medium_variant,158,2094,-4.895
medium_variant,158,2095,-4.715
medium_variant,158,2096,-4.537
medium_variant,158,2097,-4.361
medium_variant,158,2098,-4.188
medium_variant,158,2099,-4.016
