variant,country,year,rateofnaturalincreaseper1000population
estimates,446,1950,25.54
estimates,446,1951,25.84
estimates,446,1952,26.324
estimates,446,1953,26.576
estimates,446,1954,26.596
estimates,446,1955,26.382
estimates,446,1956,25.933
estimates,446,1957,25.25
estimates,446,1958,24.335
estimates,446,1959,23.186
estimates,446,1960,21.809
estimates,446,1961,20.219
estimates,446,1962,18.449
estimates,446,1963,16.551
estimates,446,1964,14.6
estimates,446,1965,12.689
estimates,446,1966,10.906
estimates,446,1967,9.312
estimates,446,1968,7.955
estimates,446,1969,6.868
estimates,446,1970,6.038
estimates,446,1971,5.411
estimates,446,1972,4.926
estimates,446,1973,4.557
estimates,446,1974,4.327
estimates,446,1975,4.339
estimates,446,1976,4.733
estimates,446,1977,5.575
estimates,446,1978,6.862
estimates,446,1979,8.519
estimates,446,1980,10.416
estimates,446,1981,12.386
estimates,446,1982,14.232
estimates,446,1983,15.784
estimates,446,1984,16.93
estimates,446,1985,17.575
estimates,446,1986,17.677
estimates,446,1987,17.324
estimates,446,1988,16.621
estimates,446,1989,15.637
estimates,446,1990,14.465
estimates,446,1991,13.207
estimates,446,1992,11.95
estimates,446,1993,10.77
estimates,446,1994,9.716
estimates,446,1995,8.797
estimates,446,1996,7.979
estimates,446,1997,7.202
estimates,446,1998,6.43
estimates,446,1999,5.678
estimates,446,2000,4.981
estimates,446,2001,4.386
estimates,446,2002,3.939
estimates,446,2003,3.67
estimates,446,2004,3.59
estimates,446,2005,3.703
estimates,446,2006,4.005
estimates,446,2007,4.451
estimates,446,2008,4.991
estimates,446,2009,5.583
estimates,446,2010,6.182
estimates,446,2011,6.75
estimates,446,2012,7.26
estimates,446,2013,7.692
estimates,446,2014,8.023
estimates,446,2015,8.239
medium_variant,446,2015,8.239
medium_variant,446,2016,8.34
medium_variant,446,2017,8.347
medium_variant,446,2018,8.281
medium_variant,446,2019,8.151
medium_variant,446,2020,7.963
medium_variant,446,2021,7.724
medium_variant,446,2022,7.439
medium_variant,446,2023,7.117
medium_variant,446,2024,6.767
medium_variant,446,2025,6.397
medium_variant,446,2026,6.008
medium_variant,446,2027,5.604
medium_variant,446,2028,5.19
medium_variant,446,2029,4.773
medium_variant,446,2030,4.363
medium_variant,446,2031,3.964
medium_variant,446,2032,3.581
medium_variant,446,2033,3.218
medium_variant,446,2034,2.881
medium_variant,446,2035,2.573
medium_variant,446,2036,2.298
medium_variant,446,2037,2.055
medium_variant,446,2038,1.839
medium_variant,446,2039,1.652
medium_variant,446,2040,1.492
medium_variant,446,2041,1.358
medium_variant,446,2042,1.246
medium_variant,446,2043,1.154
medium_variant,446,2044,1.077
medium_variant,446,2045,1.011
medium_variant,446,2046,0.955
medium_variant,446,2047,0.906
medium_variant,446,2048,0.862
medium_variant,446,2049,0.819
medium_variant,446,2050,0.774
medium_variant,446,2051,0.726
medium_variant,446,2052,0.672
medium_variant,446,2053,0.614
medium_variant,446,2054,0.549
medium_variant,446,2055,0.478
medium_variant,446,2056,0.399
medium_variant,446,2057,0.315
medium_variant,446,2058,0.226
medium_variant,446,2059,0.135
medium_variant,446,2060,0.043
medium_variant,446,2061,-0.048
medium_variant,446,2062,-0.138
medium_variant,446,2063,-0.225
medium_variant,446,2064,-0.308
medium_variant,446,2065,-0.387
medium_variant,446,2066,-0.461
medium_variant,446,2067,-0.532
medium_variant,446,2068,-0.6
medium_variant,446,2069,-0.663
medium_variant,446,2070,-0.721
medium_variant,446,2071,-0.771
medium_variant,446,2072,-0.814
medium_variant,446,2073,-0.847
medium_variant,446,2074,-0.871
medium_variant,446,2075,-0.888
medium_variant,446,2076,-0.9
medium_variant,446,2077,-0.91
medium_variant,446,2078,-0.916
medium_variant,446,2079,-0.918
medium_variant,446,2080,-0.912
medium_variant,446,2081,-0.894
medium_variant,446,2082,-0.859
medium_variant,446,2083,-0.806
medium_variant,446,2084,-0.732
medium_variant,446,2085,-0.636
medium_variant,446,2086,-0.514
medium_variant,446,2087,-0.372
medium_variant,446,2088,-0.212
medium_variant,446,2089,-0.042
medium_variant,446,2090,0.135
medium_variant,446,2091,0.311
medium_variant,446,2092,0.481
medium_variant,446,2093,0.642
medium_variant,446,2094,0.79
medium_variant,446,2095,0.923
medium_variant,446,2096,1.039
medium_variant,446,2097,1.138
medium_variant,446,2098,1.22
medium_variant,446,2099,1.285
