variant,country,year,rateofnaturalincreaseper1000population
estimates,850,1950,22.478
estimates,850,1951,22.407
estimates,850,1952,22.36
estimates,850,1953,22.502
estimates,850,1954,22.834
estimates,850,1955,23.357
estimates,850,1956,24.076
estimates,850,1957,24.985
estimates,850,1958,26.082
estimates,850,1959,27.368
estimates,850,1960,28.83
estimates,850,1961,30.446
estimates,850,1962,32.165
estimates,850,1963,33.909
estimates,850,1964,35.567
estimates,850,1965,36.989
estimates,850,1966,38.023
estimates,850,1967,38.583
estimates,850,1968,38.625
estimates,850,1969,38.133
estimates,850,1970,37.115
estimates,850,1971,35.617
estimates,850,1972,33.782
estimates,850,1973,31.764
estimates,850,1974,29.678
estimates,850,1975,27.641
estimates,850,1976,25.744
estimates,850,1977,24.024
estimates,850,1978,22.514
estimates,850,1979,21.255
estimates,850,1980,20.281
estimates,850,1981,19.599
estimates,850,1982,19.15
estimates,850,1983,18.866
estimates,850,1984,18.698
estimates,850,1985,18.593
estimates,850,1986,18.503
estimates,850,1987,18.383
estimates,850,1988,18.192
estimates,850,1989,17.888
estimates,850,1990,17.419
estimates,850,1991,16.746
estimates,850,1992,15.888
estimates,850,1993,14.883
estimates,850,1994,13.771
estimates,850,1995,12.615
estimates,850,1996,11.488
estimates,850,1997,10.456
estimates,850,1998,9.576
estimates,850,1999,8.883
estimates,850,2000,8.405
estimates,850,2001,8.152
estimates,850,2002,8.075
estimates,850,2003,8.116
estimates,850,2004,8.232
estimates,850,2005,8.361
estimates,850,2006,8.442
estimates,850,2007,8.435
estimates,850,2008,8.313
estimates,850,2009,8.062
estimates,850,2010,7.686
estimates,850,2011,7.211
estimates,850,2012,6.686
estimates,850,2013,6.156
estimates,850,2014,5.642
estimates,850,2015,5.157
medium_variant,850,2015,5.157
medium_variant,850,2016,4.706
medium_variant,850,2017,4.28
medium_variant,850,2018,3.87
medium_variant,850,2019,3.477
medium_variant,850,2020,3.104
medium_variant,850,2021,2.749
medium_variant,850,2022,2.411
medium_variant,850,2023,2.087
medium_variant,850,2024,1.775
medium_variant,850,2025,1.475
medium_variant,850,2026,1.185
medium_variant,850,2027,0.905
medium_variant,850,2028,0.633
medium_variant,850,2029,0.367
medium_variant,850,2030,0.106
medium_variant,850,2031,-0.152
medium_variant,850,2032,-0.407
medium_variant,850,2033,-0.658
medium_variant,850,2034,-0.906
medium_variant,850,2035,-1.149
medium_variant,850,2036,-1.387
medium_variant,850,2037,-1.617
medium_variant,850,2038,-1.84
medium_variant,850,2039,-2.053
medium_variant,850,2040,-2.257
medium_variant,850,2041,-2.454
medium_variant,850,2042,-2.645
medium_variant,850,2043,-2.829
medium_variant,850,2044,-3.005
medium_variant,850,2045,-3.171
medium_variant,850,2046,-3.325
medium_variant,850,2047,-3.466
medium_variant,850,2048,-3.59
medium_variant,850,2049,-3.697
medium_variant,850,2050,-3.786
medium_variant,850,2051,-3.857
medium_variant,850,2052,-3.911
medium_variant,850,2053,-3.949
medium_variant,850,2054,-3.973
medium_variant,850,2055,-3.985
medium_variant,850,2056,-3.984
medium_variant,850,2057,-3.972
medium_variant,850,2058,-3.951
medium_variant,850,2059,-3.923
medium_variant,850,2060,-3.889
medium_variant,850,2061,-3.852
medium_variant,850,2062,-3.81
medium_variant,850,2063,-3.767
medium_variant,850,2064,-3.724
medium_variant,850,2065,-3.685
medium_variant,850,2066,-3.65
medium_variant,850,2067,-3.621
medium_variant,850,2068,-3.599
medium_variant,850,2069,-3.587
medium_variant,850,2070,-3.588
medium_variant,850,2071,-3.603
medium_variant,850,2072,-3.633
medium_variant,850,2073,-3.678
medium_variant,850,2074,-3.74
medium_variant,850,2075,-3.82
medium_variant,850,2076,-3.918
medium_variant,850,2077,-4.035
medium_variant,850,2078,-4.169
medium_variant,850,2079,-4.317
medium_variant,850,2080,-4.478
medium_variant,850,2081,-4.65
medium_variant,850,2082,-4.83
medium_variant,850,2083,-5.015
medium_variant,850,2084,-5.204
medium_variant,850,2085,-5.395
medium_variant,850,2086,-5.592
medium_variant,850,2087,-5.792
medium_variant,850,2088,-5.997
medium_variant,850,2089,-6.203
medium_variant,850,2090,-6.406
medium_variant,850,2091,-6.604
medium_variant,850,2092,-6.793
medium_variant,850,2093,-6.971
medium_variant,850,2094,-7.136
medium_variant,850,2095,-7.286
medium_variant,850,2096,-7.421
medium_variant,850,2097,-7.54
medium_variant,850,2098,-7.644
medium_variant,850,2099,-7.732
