variant,country,year,rateofnaturalincreaseper1000population
estimates,316,1950,20.976
estimates,316,1951,21.269
estimates,316,1952,21.909
estimates,316,1953,22.655
estimates,316,1954,23.508
estimates,316,1955,24.462
estimates,316,1956,25.497
estimates,316,1957,26.59
estimates,316,1958,27.693
estimates,316,1959,28.722
estimates,316,1960,29.583
estimates,316,1961,30.182
estimates,316,1962,30.438
estimates,316,1963,30.314
estimates,316,1964,29.839
estimates,316,1965,29.107
estimates,316,1966,28.257
estimates,316,1967,27.444
estimates,316,1968,26.789
estimates,316,1969,26.339
estimates,316,1970,26.1
estimates,316,1971,26.028
estimates,316,1972,26.019
estimates,316,1973,25.983
estimates,316,1974,25.886
estimates,316,1975,25.693
estimates,316,1976,25.387
estimates,316,1977,24.988
estimates,316,1978,24.528
estimates,316,1979,24.028
estimates,316,1980,23.537
estimates,316,1981,23.112
estimates,316,1982,22.787
estimates,316,1983,22.572
estimates,316,1984,22.455
estimates,316,1985,22.39
estimates,316,1986,22.304
estimates,316,1987,22.134
estimates,316,1988,21.839
estimates,316,1989,21.419
estimates,316,1990,20.907
estimates,316,1991,20.362
estimates,316,1992,19.855
estimates,316,1993,19.432
estimates,316,1994,19.103
estimates,316,1995,18.854
estimates,316,1996,18.646
estimates,316,1997,18.426
estimates,316,1998,18.152
estimates,316,1999,17.81
estimates,316,2000,17.392
estimates,316,2001,16.905
estimates,316,2002,16.375
estimates,316,2003,15.831
estimates,316,2004,15.291
estimates,316,2005,14.773
estimates,316,2006,14.296
estimates,316,2007,13.866
estimates,316,2008,13.486
estimates,316,2009,13.159
estimates,316,2010,12.884
estimates,316,2011,12.652
estimates,316,2012,12.448
estimates,316,2013,12.259
estimates,316,2014,12.076
estimates,316,2015,11.895
medium_variant,316,2015,11.895
medium_variant,316,2016,11.715
medium_variant,316,2017,11.537
medium_variant,316,2018,11.361
medium_variant,316,2019,11.183
medium_variant,316,2020,11.002
medium_variant,316,2021,10.813
medium_variant,316,2022,10.616
medium_variant,316,2023,10.408
medium_variant,316,2024,10.189
medium_variant,316,2025,9.957
medium_variant,316,2026,9.711
medium_variant,316,2027,9.452
medium_variant,316,2028,9.183
medium_variant,316,2029,8.905
medium_variant,316,2030,8.619
medium_variant,316,2031,8.326
medium_variant,316,2032,8.028
medium_variant,316,2033,7.728
medium_variant,316,2034,7.427
medium_variant,316,2035,7.128
medium_variant,316,2036,6.83
medium_variant,316,2037,6.536
medium_variant,316,2038,6.245
medium_variant,316,2039,5.96
medium_variant,316,2040,5.682
medium_variant,316,2041,5.412
medium_variant,316,2042,5.151
medium_variant,316,2043,4.901
medium_variant,316,2044,4.66
medium_variant,316,2045,4.433
medium_variant,316,2046,4.219
medium_variant,316,2047,4.018
medium_variant,316,2048,3.83
medium_variant,316,2049,3.654
medium_variant,316,2050,3.489
medium_variant,316,2051,3.334
medium_variant,316,2052,3.188
medium_variant,316,2053,3.048
medium_variant,316,2054,2.913
medium_variant,316,2055,2.783
medium_variant,316,2056,2.656
medium_variant,316,2057,2.533
medium_variant,316,2058,2.413
medium_variant,316,2059,2.296
medium_variant,316,2060,2.18
medium_variant,316,2061,2.066
medium_variant,316,2062,1.954
medium_variant,316,2063,1.842
medium_variant,316,2064,1.729
medium_variant,316,2065,1.614
medium_variant,316,2066,1.495
medium_variant,316,2067,1.373
medium_variant,316,2068,1.245
medium_variant,316,2069,1.112
medium_variant,316,2070,0.975
medium_variant,316,2071,0.833
medium_variant,316,2072,0.688
medium_variant,316,2073,0.54
medium_variant,316,2074,0.391
medium_variant,316,2075,0.239
medium_variant,316,2076,0.086
medium_variant,316,2077,-0.07
medium_variant,316,2078,-0.227
medium_variant,316,2079,-0.386
medium_variant,316,2080,-0.545
medium_variant,316,2081,-0.703
medium_variant,316,2082,-0.86
medium_variant,316,2083,-1.013
medium_variant,316,2084,-1.163
medium_variant,316,2085,-1.306
medium_variant,316,2086,-1.443
medium_variant,316,2087,-1.573
medium_variant,316,2088,-1.695
medium_variant,316,2089,-1.809
medium_variant,316,2090,-1.915
medium_variant,316,2091,-2.013
medium_variant,316,2092,-2.104
medium_variant,316,2093,-2.186
medium_variant,316,2094,-2.262
medium_variant,316,2095,-2.331
medium_variant,316,2096,-2.392
medium_variant,316,2097,-2.447
medium_variant,316,2098,-2.495
medium_variant,316,2099,-2.536
