variant,country,year,rateofnaturalincreaseper1000population
estimates,24,1950,24.566
estimates,24,1951,24.248
estimates,24,1952,23.665
estimates,24,1953,23.193
estimates,24,1954,22.832
estimates,24,1955,22.58
estimates,24,1956,22.434
estimates,24,1957,22.389
estimates,24,1958,22.437
estimates,24,1959,22.561
estimates,24,1960,22.741
estimates,24,1961,22.96
estimates,24,1962,23.196
estimates,24,1963,23.435
estimates,24,1964,23.674
estimates,24,1965,23.922
estimates,24,1966,24.199
estimates,24,1967,24.526
estimates,24,1968,24.916
estimates,24,1969,25.366
estimates,24,1970,25.877
estimates,24,1971,26.442
estimates,24,1972,27.04
estimates,24,1973,27.642
estimates,24,1974,28.223
estimates,24,1975,28.745
estimates,24,1976,29.172
estimates,24,1977,29.49
estimates,24,1978,29.697
estimates,24,1979,29.801
estimates,24,1980,29.823
estimates,24,1981,29.803
estimates,24,1982,29.778
estimates,24,1983,29.778
estimates,24,1984,29.814
estimates,24,1985,29.875
estimates,24,1986,29.94
estimates,24,1987,29.979
estimates,24,1988,29.973
estimates,24,1989,29.925
estimates,24,1990,29.839
estimates,24,1991,29.726
estimates,24,1992,29.611
estimates,24,1993,29.522
estimates,24,1994,29.48
estimates,24,1995,29.513
estimates,24,1996,29.649
estimates,24,1997,29.89
estimates,24,1998,30.231
estimates,24,1999,30.664
estimates,24,2000,31.174
estimates,24,2001,31.744
estimates,24,2002,32.341
estimates,24,2003,32.929
estimates,24,2004,33.476
estimates,24,2005,33.953
estimates,24,2006,34.336
estimates,24,2007,34.62
estimates,24,2008,34.805
estimates,24,2009,34.887
estimates,24,2010,34.864
estimates,24,2011,34.739
estimates,24,2012,34.534
estimates,24,2013,34.27
estimates,24,2014,33.965
estimates,24,2015,33.639
medium_variant,24,2015,33.639
medium_variant,24,2016,33.306
medium_variant,24,2017,32.975
medium_variant,24,2018,32.654
medium_variant,24,2019,32.352
medium_variant,24,2020,32.073
medium_variant,24,2021,31.816
medium_variant,24,2022,31.572
medium_variant,24,2023,31.332
medium_variant,24,2024,31.094
medium_variant,24,2025,30.854
medium_variant,24,2026,30.611
medium_variant,24,2027,30.363
medium_variant,24,2028,30.11
medium_variant,24,2029,29.85
medium_variant,24,2030,29.582
medium_variant,24,2031,29.307
medium_variant,24,2032,29.024
medium_variant,24,2033,28.736
medium_variant,24,2034,28.442
medium_variant,24,2035,28.143
medium_variant,24,2036,27.838
medium_variant,24,2037,27.528
medium_variant,24,2038,27.214
medium_variant,24,2039,26.895
medium_variant,24,2040,26.573
medium_variant,24,2041,26.249
medium_variant,24,2042,25.922
medium_variant,24,2043,25.594
medium_variant,24,2044,25.265
medium_variant,24,2045,24.938
medium_variant,24,2046,24.612
medium_variant,24,2047,24.288
medium_variant,24,2048,23.966
medium_variant,24,2049,23.648
medium_variant,24,2050,23.332
medium_variant,24,2051,23.021
medium_variant,24,2052,22.712
medium_variant,24,2053,22.407
medium_variant,24,2054,22.104
medium_variant,24,2055,21.805
medium_variant,24,2056,21.509
medium_variant,24,2057,21.217
medium_variant,24,2058,20.927
medium_variant,24,2059,20.641
medium_variant,24,2060,20.357
medium_variant,24,2061,20.076
medium_variant,24,2062,19.796
medium_variant,24,2063,19.519
medium_variant,24,2064,19.243
medium_variant,24,2065,18.968
medium_variant,24,2066,18.693
medium_variant,24,2067,18.418
medium_variant,24,2068,18.144
medium_variant,24,2069,17.87
medium_variant,24,2070,17.597
medium_variant,24,2071,17.324
medium_variant,24,2072,17.052
medium_variant,24,2073,16.781
medium_variant,24,2074,16.512
medium_variant,24,2075,16.245
medium_variant,24,2076,15.98
medium_variant,24,2077,15.718
medium_variant,24,2078,15.458
medium_variant,24,2079,15.201
medium_variant,24,2080,14.946
medium_variant,24,2081,14.692
medium_variant,24,2082,14.44
medium_variant,24,2083,14.189
medium_variant,24,2084,13.94
medium_variant,24,2085,13.692
medium_variant,24,2086,13.446
medium_variant,24,2087,13.203
medium_variant,24,2088,12.962
medium_variant,24,2089,12.725
medium_variant,24,2090,12.49
medium_variant,24,2091,12.257
medium_variant,24,2092,12.027
medium_variant,24,2093,11.798
medium_variant,24,2094,11.571
medium_variant,24,2095,11.346
medium_variant,24,2096,11.122
medium_variant,24,2097,10.899
medium_variant,24,2098,10.677
medium_variant,24,2099,10.457
