variant,country,year,rateofnaturalincreaseper1000population
estimates,417,1950,11.921
estimates,417,1951,13.064
estimates,417,1952,15.249
estimates,417,1953,17.229
estimates,417,1954,19.003
estimates,417,1955,20.57
estimates,417,1956,21.922
estimates,417,1957,23.058
estimates,417,1958,23.966
estimates,417,1959,24.627
estimates,417,1960,25.024
estimates,417,1961,25.146
estimates,417,1962,24.996
estimates,417,1963,24.604
estimates,417,1964,24.027
estimates,417,1965,23.35
estimates,417,1966,22.666
estimates,417,1967,22.053
estimates,417,1968,21.569
estimates,417,1969,21.246
estimates,417,1970,21.083
estimates,417,1971,21.042
estimates,417,1972,21.055
estimates,417,1973,21.071
estimates,417,1974,21.08
estimates,417,1975,21.092
estimates,417,1976,21.132
estimates,417,1977,21.231
estimates,417,1978,21.407
estimates,417,1979,21.657
estimates,417,1980,21.982
estimates,417,1981,22.379
estimates,417,1982,22.817
estimates,417,1983,23.256
estimates,417,1984,23.657
estimates,417,1985,23.969
estimates,417,1986,24.142
estimates,417,1987,24.152
estimates,417,1988,23.984
estimates,417,1989,23.629
estimates,417,1990,23.085
estimates,417,1991,22.36
estimates,417,1992,21.498
estimates,417,1993,20.548
estimates,417,1994,19.55
estimates,417,1995,18.532
estimates,417,1996,17.508
estimates,417,1997,16.5
estimates,417,1998,15.545
estimates,417,1999,14.689
estimates,417,2000,13.997
estimates,417,2001,13.525
estimates,417,2002,13.293
estimates,417,2003,13.307
estimates,417,2004,13.564
estimates,417,2005,14.07
estimates,417,2006,14.822
estimates,417,2007,15.758
estimates,417,2008,16.795
estimates,417,2009,17.848
estimates,417,2010,18.804
estimates,417,2011,19.55
estimates,417,2012,20.029
estimates,417,2013,20.211
estimates,417,2014,20.086
estimates,417,2015,19.678
medium_variant,417,2015,19.678
medium_variant,417,2016,19.047
medium_variant,417,2017,18.298
medium_variant,417,2018,17.521
medium_variant,417,2019,16.77
medium_variant,417,2020,16.077
medium_variant,417,2021,15.45
medium_variant,417,2022,14.867
medium_variant,417,2023,14.312
medium_variant,417,2024,13.794
medium_variant,417,2025,13.32
medium_variant,417,2026,12.898
medium_variant,417,2027,12.526
medium_variant,417,2028,12.203
medium_variant,417,2029,11.925
medium_variant,417,2030,11.69
medium_variant,417,2031,11.495
medium_variant,417,2032,11.331
medium_variant,417,2033,11.19
medium_variant,417,2034,11.061
medium_variant,417,2035,10.937
medium_variant,417,2036,10.811
medium_variant,417,2037,10.681
medium_variant,417,2038,10.543
medium_variant,417,2039,10.392
medium_variant,417,2040,10.225
medium_variant,417,2041,10.039
medium_variant,417,2042,9.838
medium_variant,417,2043,9.624
medium_variant,417,2044,9.396
medium_variant,417,2045,9.157
medium_variant,417,2046,8.906
medium_variant,417,2047,8.645
medium_variant,417,2048,8.378
medium_variant,417,2049,8.106
medium_variant,417,2050,7.833
medium_variant,417,2051,7.56
medium_variant,417,2052,7.289
medium_variant,417,2053,7.022
medium_variant,417,2054,6.761
medium_variant,417,2055,6.51
medium_variant,417,2056,6.268
medium_variant,417,2057,6.037
medium_variant,417,2058,5.817
medium_variant,417,2059,5.608
medium_variant,417,2060,5.41
medium_variant,417,2061,5.222
medium_variant,417,2062,5.044
medium_variant,417,2063,4.875
medium_variant,417,2064,4.712
medium_variant,417,2065,4.554
medium_variant,417,2066,4.401
medium_variant,417,2067,4.251
medium_variant,417,2068,4.105
medium_variant,417,2069,3.962
medium_variant,417,2070,3.822
medium_variant,417,2071,3.685
medium_variant,417,2072,3.553
medium_variant,417,2073,3.425
medium_variant,417,2074,3.303
medium_variant,417,2075,3.185
medium_variant,417,2076,3.073
medium_variant,417,2077,2.966
medium_variant,417,2078,2.862
medium_variant,417,2079,2.762
medium_variant,417,2080,2.663
medium_variant,417,2081,2.564
medium_variant,417,2082,2.466
medium_variant,417,2083,2.366
medium_variant,417,2084,2.263
medium_variant,417,2085,2.154
medium_variant,417,2086,2.039
medium_variant,417,2087,1.916
medium_variant,417,2088,1.785
medium_variant,417,2089,1.647
medium_variant,417,2090,1.5
medium_variant,417,2091,1.347
medium_variant,417,2092,1.187
medium_variant,417,2093,1.023
medium_variant,417,2094,0.854
medium_variant,417,2095,0.682
medium_variant,417,2096,0.506
medium_variant,417,2097,0.326
medium_variant,417,2098,0.143
medium_variant,417,2099,-0.043
