variant,country,year,rateofnaturalincreaseper1000population
estimates,156,1950,23.452
estimates,156,1951,22.262
estimates,156,1952,20.07
estimates,156,1953,18.251
estimates,156,1954,16.807
estimates,156,1955,15.738
estimates,156,1956,15.05
estimates,156,1957,14.739
estimates,156,1958,14.801
estimates,156,1959,15.238
estimates,156,1960,16.04
estimates,156,1961,17.179
estimates,156,1962,18.6
estimates,156,1963,20.209
estimates,156,1964,21.876
estimates,156,1965,23.433
estimates,156,1966,24.709
estimates,156,1967,25.601
estimates,156,1968,26.042
estimates,156,1969,25.995
estimates,156,1970,25.446
estimates,156,1971,24.428
estimates,156,1972,23.084
estimates,156,1973,21.569
estimates,156,1974,19.997
estimates,156,1975,18.489
estimates,156,1976,17.149
estimates,156,1977,16.025
estimates,156,1978,15.155
estimates,156,1979,14.58
estimates,156,1980,14.353
estimates,156,1981,14.505
estimates,156,1982,14.964
estimates,156,1983,15.621
estimates,156,1984,16.37
estimates,156,1985,17.045
estimates,156,1986,17.471
estimates,156,1987,17.541
estimates,156,1988,17.2
estimates,156,1989,16.442
estimates,156,1990,15.315
estimates,156,1991,13.925
estimates,156,1992,12.441
estimates,156,1993,11.018
estimates,156,1994,9.74
estimates,156,1995,8.677
estimates,156,1996,7.854
estimates,156,1997,7.23
estimates,156,1998,6.761
estimates,156,1999,6.435
estimates,156,2000,6.233
estimates,156,2001,6.131
estimates,156,2002,6.095
estimates,156,2003,6.092
estimates,156,2004,6.097
estimates,156,2005,6.096
estimates,156,2006,6.084
estimates,156,2007,6.068
estimates,156,2008,6.048
estimates,156,2009,6.014
estimates,156,2010,5.954
estimates,156,2011,5.854
estimates,156,2012,5.712
estimates,156,2013,5.524
estimates,156,2014,5.29
estimates,156,2015,5.01
medium_variant,156,2015,5.01
medium_variant,156,2016,4.688
medium_variant,156,2017,4.334
medium_variant,156,2018,3.962
medium_variant,156,2019,3.578
medium_variant,156,2020,3.191
medium_variant,156,2021,2.806
medium_variant,156,2022,2.426
medium_variant,156,2023,2.053
medium_variant,156,2024,1.692
medium_variant,156,2025,1.345
medium_variant,156,2026,1.014
medium_variant,156,2027,0.697
medium_variant,156,2028,0.391
medium_variant,156,2029,0.096
medium_variant,156,2030,-0.188
medium_variant,156,2031,-0.461
medium_variant,156,2032,-0.724
medium_variant,156,2033,-0.979
medium_variant,156,2034,-1.225
medium_variant,156,2035,-1.463
medium_variant,156,2036,-1.694
medium_variant,156,2037,-1.917
medium_variant,156,2038,-2.134
medium_variant,156,2039,-2.346
medium_variant,156,2040,-2.554
medium_variant,156,2041,-2.761
medium_variant,156,2042,-2.966
medium_variant,156,2043,-3.172
medium_variant,156,2044,-3.378
medium_variant,156,2045,-3.586
medium_variant,156,2046,-3.796
medium_variant,156,2047,-4.008
medium_variant,156,2048,-4.219
medium_variant,156,2049,-4.428
medium_variant,156,2050,-4.634
medium_variant,156,2051,-4.835
medium_variant,156,2052,-5.028
medium_variant,156,2053,-5.213
medium_variant,156,2054,-5.385
medium_variant,156,2055,-5.543
medium_variant,156,2056,-5.685
medium_variant,156,2057,-5.81
medium_variant,156,2058,-5.919
medium_variant,156,2059,-6.01
medium_variant,156,2060,-6.083
medium_variant,156,2061,-6.138
medium_variant,156,2062,-6.177
medium_variant,156,2063,-6.201
medium_variant,156,2064,-6.212
medium_variant,156,2065,-6.214
medium_variant,156,2066,-6.207
medium_variant,156,2067,-6.193
medium_variant,156,2068,-6.175
medium_variant,156,2069,-6.155
medium_variant,156,2070,-6.136
medium_variant,156,2071,-6.118
medium_variant,156,2072,-6.102
medium_variant,156,2073,-6.087
medium_variant,156,2074,-6.072
medium_variant,156,2075,-6.056
medium_variant,156,2076,-6.039
medium_variant,156,2077,-6.017
medium_variant,156,2078,-5.989
medium_variant,156,2079,-5.954
medium_variant,156,2080,-5.91
medium_variant,156,2081,-5.857
medium_variant,156,2082,-5.795
medium_variant,156,2083,-5.725
medium_variant,156,2084,-5.647
medium_variant,156,2085,-5.563
medium_variant,156,2086,-5.472
medium_variant,156,2087,-5.377
medium_variant,156,2088,-5.278
medium_variant,156,2089,-5.18
medium_variant,156,2090,-5.086
medium_variant,156,2091,-4.998
medium_variant,156,2092,-4.918
medium_variant,156,2093,-4.85
medium_variant,156,2094,-4.793
medium_variant,156,2095,-4.749
medium_variant,156,2096,-4.719
medium_variant,156,2097,-4.702
medium_variant,156,2098,-4.699
medium_variant,156,2099,-4.71
