variant,country,year,rateofnaturalincreaseper1000population
estimates,430,1950,15.176
estimates,430,1951,15.532
estimates,430,1952,16.22
estimates,430,1953,16.861
estimates,430,1954,17.454
estimates,430,1955,18.001
estimates,430,1956,18.501
estimates,430,1957,18.958
estimates,430,1958,19.378
estimates,430,1959,19.767
estimates,430,1960,20.138
estimates,430,1961,20.5
estimates,430,1962,20.868
estimates,430,1963,21.252
estimates,430,1964,21.659
estimates,430,1965,22.097
estimates,430,1966,22.564
estimates,430,1967,23.055
estimates,430,1968,23.562
estimates,430,1969,24.083
estimates,430,1970,24.617
estimates,430,1971,25.168
estimates,430,1972,25.732
estimates,430,1973,26.302
estimates,430,1974,26.866
estimates,430,1975,27.414
estimates,430,1976,27.94
estimates,430,1977,28.43
estimates,430,1978,28.871
estimates,430,1979,29.246
estimates,430,1980,29.533
estimates,430,1981,29.712
estimates,430,1982,29.78
estimates,430,1983,29.739
estimates,430,1984,29.595
estimates,430,1985,29.345
estimates,430,1986,28.986
estimates,430,1987,28.543
estimates,430,1988,28.056
estimates,430,1989,27.57
estimates,430,1990,27.163
estimates,430,1991,26.917
estimates,430,1992,26.865
estimates,430,1993,27.012
estimates,430,1994,27.335
estimates,430,1995,27.763
estimates,430,1996,28.195
estimates,430,1997,28.536
estimates,430,1998,28.72
estimates,430,1999,28.73
estimates,430,2000,28.597
estimates,430,2001,28.388
estimates,430,2002,28.193
estimates,430,2003,28.072
estimates,430,2004,28.04
estimates,430,2005,28.078
estimates,430,2006,28.145
estimates,430,2007,28.18
estimates,430,2008,28.141
estimates,430,2009,28.018
estimates,430,2010,27.819
estimates,430,2011,27.565
estimates,430,2012,27.293
estimates,430,2013,27.035
estimates,430,2014,26.802
estimates,430,2015,26.601
medium_variant,430,2015,26.601
medium_variant,430,2016,26.43
medium_variant,430,2017,26.276
medium_variant,430,2018,26.126
medium_variant,430,2019,25.977
medium_variant,430,2020,25.826
medium_variant,430,2021,25.669
medium_variant,430,2022,25.508
medium_variant,430,2023,25.341
medium_variant,430,2024,25.165
medium_variant,430,2025,24.98
medium_variant,430,2026,24.784
medium_variant,430,2027,24.577
medium_variant,430,2028,24.361
medium_variant,430,2029,24.135
medium_variant,430,2030,23.9
medium_variant,430,2031,23.656
medium_variant,430,2032,23.404
medium_variant,430,2033,23.144
medium_variant,430,2034,22.879
medium_variant,430,2035,22.609
medium_variant,430,2036,22.334
medium_variant,430,2037,22.056
medium_variant,430,2038,21.775
medium_variant,430,2039,21.492
medium_variant,430,2040,21.208
medium_variant,430,2041,20.923
medium_variant,430,2042,20.638
medium_variant,430,2043,20.353
medium_variant,430,2044,20.069
medium_variant,430,2045,19.786
medium_variant,430,2046,19.506
medium_variant,430,2047,19.228
medium_variant,430,2048,18.952
medium_variant,430,2049,18.679
medium_variant,430,2050,18.409
medium_variant,430,2051,18.141
medium_variant,430,2052,17.874
medium_variant,430,2053,17.608
medium_variant,430,2054,17.343
medium_variant,430,2055,17.079
medium_variant,430,2056,16.817
medium_variant,430,2057,16.556
medium_variant,430,2058,16.298
medium_variant,430,2059,16.042
medium_variant,430,2060,15.788
medium_variant,430,2061,15.535
medium_variant,430,2062,15.282
medium_variant,430,2063,15.03
medium_variant,430,2064,14.778
medium_variant,430,2065,14.526
medium_variant,430,2066,14.275
medium_variant,430,2067,14.024
medium_variant,430,2068,13.773
medium_variant,430,2069,13.524
medium_variant,430,2070,13.276
medium_variant,430,2071,13.029
medium_variant,430,2072,12.784
medium_variant,430,2073,12.54
medium_variant,430,2074,12.298
medium_variant,430,2075,12.056
medium_variant,430,2076,11.816
medium_variant,430,2077,11.577
medium_variant,430,2078,11.338
medium_variant,430,2079,11.1
medium_variant,430,2080,10.864
medium_variant,430,2081,10.629
medium_variant,430,2082,10.396
medium_variant,430,2083,10.166
medium_variant,430,2084,9.938
medium_variant,430,2085,9.712
medium_variant,430,2086,9.487
medium_variant,430,2087,9.265
medium_variant,430,2088,9.044
medium_variant,430,2089,8.826
medium_variant,430,2090,8.609
medium_variant,430,2091,8.396
medium_variant,430,2092,8.186
medium_variant,430,2093,7.981
medium_variant,430,2094,7.779
medium_variant,430,2095,7.582
medium_variant,430,2096,7.39
medium_variant,430,2097,7.203
medium_variant,430,2098,7.02
medium_variant,430,2099,6.842
