variant,country,year,rateofnaturalincreaseper1000population
estimates,450,1950,20.595
estimates,450,1951,20.782
estimates,450,1952,21.152
estimates,450,1953,21.514
estimates,450,1954,21.868
estimates,450,1955,22.215
estimates,450,1956,22.553
estimates,450,1957,22.885
estimates,450,1958,23.211
estimates,450,1959,23.533
estimates,450,1960,23.853
estimates,450,1961,24.174
estimates,450,1962,24.498
estimates,450,1963,24.828
estimates,450,1964,25.166
estimates,450,1965,25.514
estimates,450,1966,25.877
estimates,450,1967,26.253
estimates,450,1968,26.636
estimates,450,1969,27.021
estimates,450,1970,27.401
estimates,450,1971,27.768
estimates,450,1972,28.115
estimates,450,1973,28.432
estimates,450,1974,28.71
estimates,450,1975,28.937
estimates,450,1976,29.101
estimates,450,1977,29.204
estimates,450,1978,29.249
estimates,450,1979,29.241
estimates,450,1980,29.184
estimates,450,1981,29.082
estimates,450,1982,28.948
estimates,450,1983,28.804
estimates,450,1984,28.67
estimates,450,1985,28.574
estimates,450,1986,28.542
estimates,450,1987,28.586
estimates,450,1988,28.709
estimates,450,1989,28.91
estimates,450,1990,29.187
estimates,450,1991,29.531
estimates,450,1992,29.914
estimates,450,1993,30.304
estimates,450,1994,30.673
estimates,450,1995,30.985
estimates,450,1996,31.208
estimates,450,1997,31.332
estimates,450,1998,31.351
estimates,450,1999,31.263
estimates,450,2000,31.076
estimates,450,2001,30.805
estimates,450,2002,30.481
estimates,450,2003,30.132
estimates,450,2004,29.776
estimates,450,2005,29.426
estimates,450,2006,29.085
estimates,450,2007,28.752
estimates,450,2008,28.426
estimates,450,2009,28.115
estimates,450,2010,27.83
estimates,450,2011,27.581
estimates,450,2012,27.369
estimates,450,2013,27.192
estimates,450,2014,27.046
estimates,450,2015,26.924
medium_variant,450,2015,26.924
medium_variant,450,2016,26.817
medium_variant,450,2017,26.71
medium_variant,450,2018,26.593
medium_variant,450,2019,26.459
medium_variant,450,2020,26.3
medium_variant,450,2021,26.114
medium_variant,450,2022,25.907
medium_variant,450,2023,25.68
medium_variant,450,2024,25.436
medium_variant,450,2025,25.173
medium_variant,450,2026,24.892
medium_variant,450,2027,24.596
medium_variant,450,2028,24.287
medium_variant,450,2029,23.97
medium_variant,450,2030,23.647
medium_variant,450,2031,23.32
medium_variant,450,2032,22.993
medium_variant,450,2033,22.668
medium_variant,450,2034,22.348
medium_variant,450,2035,22.034
medium_variant,450,2036,21.73
medium_variant,450,2037,21.433
medium_variant,450,2038,21.144
medium_variant,450,2039,20.862
medium_variant,450,2040,20.587
medium_variant,450,2041,20.319
medium_variant,450,2042,20.057
medium_variant,450,2043,19.799
medium_variant,450,2044,19.543
medium_variant,450,2045,19.29
medium_variant,450,2046,19.037
medium_variant,450,2047,18.786
medium_variant,450,2048,18.535
medium_variant,450,2049,18.283
medium_variant,450,2050,18.03
medium_variant,450,2051,17.775
medium_variant,450,2052,17.518
medium_variant,450,2053,17.259
medium_variant,450,2054,16.998
medium_variant,450,2055,16.736
medium_variant,450,2056,16.473
medium_variant,450,2057,16.21
medium_variant,450,2058,15.948
medium_variant,450,2059,15.688
medium_variant,450,2060,15.43
medium_variant,450,2061,15.174
medium_variant,450,2062,14.921
medium_variant,450,2063,14.67
medium_variant,450,2064,14.42
medium_variant,450,2065,14.173
medium_variant,450,2066,13.928
medium_variant,450,2067,13.684
medium_variant,450,2068,13.441
medium_variant,450,2069,13.2
medium_variant,450,2070,12.961
medium_variant,450,2071,12.723
medium_variant,450,2072,12.489
medium_variant,450,2073,12.258
medium_variant,450,2074,12.029
medium_variant,450,2075,11.803
medium_variant,450,2076,11.579
medium_variant,450,2077,11.357
medium_variant,450,2078,11.136
medium_variant,450,2079,10.916
medium_variant,450,2080,10.696
medium_variant,450,2081,10.477
medium_variant,450,2082,10.26
medium_variant,450,2083,10.044
medium_variant,450,2084,9.83
medium_variant,450,2085,9.618
medium_variant,450,2086,9.41
medium_variant,450,2087,9.204
medium_variant,450,2088,9.002
medium_variant,450,2089,8.803
medium_variant,450,2090,8.607
medium_variant,450,2091,8.414
medium_variant,450,2092,8.223
medium_variant,450,2093,8.033
medium_variant,450,2094,7.846
medium_variant,450,2095,7.659
medium_variant,450,2096,7.474
medium_variant,450,2097,7.29
medium_variant,450,2098,7.108
medium_variant,450,2099,6.926
