variant,country,year,rateofnaturalincreaseper1000population
estimates,512,1950,18.669
estimates,512,1951,19.218
estimates,512,1952,20.287
estimates,512,1953,21.302
estimates,512,1954,22.261
estimates,512,1955,23.164
estimates,512,1956,24.013
estimates,512,1957,24.808
estimates,512,1958,25.55
estimates,512,1959,26.243
estimates,512,1960,26.89
estimates,512,1961,27.495
estimates,512,1962,28.064
estimates,512,1963,28.604
estimates,512,1964,29.122
estimates,512,1965,29.611
estimates,512,1966,30.063
estimates,512,1967,30.478
estimates,512,1968,30.872
estimates,512,1969,31.267
estimates,512,1970,31.718
estimates,512,1971,32.287
estimates,512,1972,33
estimates,512,1973,33.857
estimates,512,1974,34.832
estimates,512,1975,35.875
estimates,512,1976,36.918
estimates,512,1977,37.881
estimates,512,1978,38.69
estimates,512,1979,39.301
estimates,512,1980,39.69
estimates,512,1981,39.859
estimates,512,1982,39.842
estimates,512,1983,39.662
estimates,512,1984,39.316
estimates,512,1985,38.773
estimates,512,1986,37.997
estimates,512,1987,36.982
estimates,512,1988,35.747
estimates,512,1989,34.334
estimates,512,1990,32.799
estimates,512,1991,31.211
estimates,512,1992,29.637
estimates,512,1993,28.137
estimates,512,1994,26.754
estimates,512,1995,25.502
estimates,512,1996,24.37
estimates,512,1997,23.323
estimates,512,1998,22.34
estimates,512,1999,21.431
estimates,512,2000,20.621
estimates,512,2001,19.945
estimates,512,2002,19.421
estimates,512,2003,19.055
estimates,512,2004,18.835
estimates,512,2005,18.751
estimates,512,2006,18.787
estimates,512,2007,18.9
estimates,512,2008,19.037
estimates,512,2009,19.151
estimates,512,2010,19.179
estimates,512,2011,19.064
estimates,512,2012,18.787
estimates,512,2013,18.346
estimates,512,2014,17.747
estimates,512,2015,17.017
medium_variant,512,2015,17.017
medium_variant,512,2016,16.2
medium_variant,512,2017,15.356
medium_variant,512,2018,14.539
medium_variant,512,2019,13.778
medium_variant,512,2020,13.087
medium_variant,512,2021,12.466
medium_variant,512,2022,11.891
medium_variant,512,2023,11.344
medium_variant,512,2024,10.824
medium_variant,512,2025,10.331
medium_variant,512,2026,9.868
medium_variant,512,2027,9.436
medium_variant,512,2028,9.037
medium_variant,512,2029,8.673
medium_variant,512,2030,8.343
medium_variant,512,2031,8.051
medium_variant,512,2032,7.793
medium_variant,512,2033,7.569
medium_variant,512,2034,7.374
medium_variant,512,2035,7.206
medium_variant,512,2036,7.063
medium_variant,512,2037,6.942
medium_variant,512,2038,6.837
medium_variant,512,2039,6.74
medium_variant,512,2040,6.646
medium_variant,512,2041,6.551
medium_variant,512,2042,6.449
medium_variant,512,2043,6.339
medium_variant,512,2044,6.213
medium_variant,512,2045,6.068
medium_variant,512,2046,5.901
medium_variant,512,2047,5.712
medium_variant,512,2048,5.503
medium_variant,512,2049,5.273
medium_variant,512,2050,5.023
medium_variant,512,2051,4.754
medium_variant,512,2052,4.467
medium_variant,512,2053,4.168
medium_variant,512,2054,3.86
medium_variant,512,2055,3.544
medium_variant,512,2056,3.224
medium_variant,512,2057,2.9
medium_variant,512,2058,2.577
medium_variant,512,2059,2.256
medium_variant,512,2060,1.941
medium_variant,512,2061,1.634
medium_variant,512,2062,1.335
medium_variant,512,2063,1.045
medium_variant,512,2064,0.765
medium_variant,512,2065,0.497
medium_variant,512,2066,0.24
medium_variant,512,2067,-0.006
medium_variant,512,2068,-0.242
medium_variant,512,2069,-0.469
medium_variant,512,2070,-0.688
medium_variant,512,2071,-0.899
medium_variant,512,2072,-1.103
medium_variant,512,2073,-1.3
medium_variant,512,2074,-1.491
medium_variant,512,2075,-1.677
medium_variant,512,2076,-1.859
medium_variant,512,2077,-2.037
medium_variant,512,2078,-2.21
medium_variant,512,2079,-2.379
medium_variant,512,2080,-2.543
medium_variant,512,2081,-2.703
medium_variant,512,2082,-2.857
medium_variant,512,2083,-3.004
medium_variant,512,2084,-3.144
medium_variant,512,2085,-3.275
medium_variant,512,2086,-3.397
medium_variant,512,2087,-3.507
medium_variant,512,2088,-3.607
medium_variant,512,2089,-3.697
medium_variant,512,2090,-3.776
medium_variant,512,2091,-3.845
medium_variant,512,2092,-3.906
medium_variant,512,2093,-3.959
medium_variant,512,2094,-4.005
medium_variant,512,2095,-4.044
medium_variant,512,2096,-4.077
medium_variant,512,2097,-4.103
medium_variant,512,2098,-4.124
medium_variant,512,2099,-4.138
