variant,country,year,rateofnaturalincreaseper1000population
estimates,706,1950,18.713
estimates,706,1951,18.815
estimates,706,1952,19.021
estimates,706,1953,19.233
estimates,706,1954,19.45
estimates,706,1955,19.672
estimates,706,1956,19.899
estimates,706,1957,20.133
estimates,706,1958,20.374
estimates,706,1959,20.623
estimates,706,1960,20.883
estimates,706,1961,21.153
estimates,706,1962,21.434
estimates,706,1963,21.724
estimates,706,1964,22.016
estimates,706,1965,22.307
estimates,706,1966,22.589
estimates,706,1967,22.856
estimates,706,1968,23.102
estimates,706,1969,23.319
estimates,706,1970,23.496
estimates,706,1971,23.619
estimates,706,1972,23.692
estimates,706,1973,23.722
estimates,706,1974,23.725
estimates,706,1975,23.72
estimates,706,1976,23.731
estimates,706,1977,23.78
estimates,706,1978,23.887
estimates,706,1979,24.066
estimates,706,1980,24.337
estimates,706,1981,24.71
estimates,706,1982,25.173
estimates,706,1983,25.704
estimates,706,1984,26.282
estimates,706,1985,26.863
estimates,706,1986,27.398
estimates,706,1987,27.859
estimates,706,1988,28.239
estimates,706,1989,28.547
estimates,706,1990,28.84
estimates,706,1991,29.195
estimates,706,1992,29.668
estimates,706,1993,30.279
estimates,706,1994,31.006
estimates,706,1995,31.776
estimates,706,1996,32.489
estimates,706,1997,33.05
estimates,706,1998,33.398
estimates,706,1999,33.522
estimates,706,2000,33.449
estimates,706,2001,33.242
estimates,706,2002,32.993
estimates,706,2003,32.777
estimates,706,2004,32.625
estimates,706,2005,32.544
estimates,706,2006,32.518
estimates,706,2007,32.503
estimates,706,2008,32.47
estimates,706,2009,32.413
estimates,706,2010,32.336
estimates,706,2011,32.252
estimates,706,2012,32.175
estimates,706,2013,32.114
estimates,706,2014,32.068
estimates,706,2015,32.032
medium_variant,706,2015,32.032
medium_variant,706,2016,31.995
medium_variant,706,2017,31.945
medium_variant,706,2018,31.872
medium_variant,706,2019,31.77
medium_variant,706,2020,31.639
medium_variant,706,2021,31.479
medium_variant,706,2022,31.296
medium_variant,706,2023,31.097
medium_variant,706,2024,30.884
medium_variant,706,2025,30.659
medium_variant,706,2026,30.423
medium_variant,706,2027,30.176
medium_variant,706,2028,29.919
medium_variant,706,2029,29.654
medium_variant,706,2030,29.383
medium_variant,706,2031,29.105
medium_variant,706,2032,28.821
medium_variant,706,2033,28.533
medium_variant,706,2034,28.243
medium_variant,706,2035,27.951
medium_variant,706,2036,27.66
medium_variant,706,2037,27.371
medium_variant,706,2038,27.083
medium_variant,706,2039,26.797
medium_variant,706,2040,26.515
medium_variant,706,2041,26.235
medium_variant,706,2042,25.957
medium_variant,706,2043,25.68
medium_variant,706,2044,25.402
medium_variant,706,2045,25.122
medium_variant,706,2046,24.838
medium_variant,706,2047,24.55
medium_variant,706,2048,24.256
medium_variant,706,2049,23.958
medium_variant,706,2050,23.654
medium_variant,706,2051,23.345
medium_variant,706,2052,23.032
medium_variant,706,2053,22.718
medium_variant,706,2054,22.402
medium_variant,706,2055,22.084
medium_variant,706,2056,21.766
medium_variant,706,2057,21.446
medium_variant,706,2058,21.126
medium_variant,706,2059,20.806
medium_variant,706,2060,20.487
medium_variant,706,2061,20.17
medium_variant,706,2062,19.855
medium_variant,706,2063,19.543
medium_variant,706,2064,19.235
medium_variant,706,2065,18.931
medium_variant,706,2066,18.63
medium_variant,706,2067,18.332
medium_variant,706,2068,18.037
medium_variant,706,2069,17.744
medium_variant,706,2070,17.453
medium_variant,706,2071,17.164
medium_variant,706,2072,16.877
medium_variant,706,2073,16.591
medium_variant,706,2074,16.306
medium_variant,706,2075,16.023
medium_variant,706,2076,15.74
medium_variant,706,2077,15.458
medium_variant,706,2078,15.178
medium_variant,706,2079,14.898
medium_variant,706,2080,14.621
medium_variant,706,2081,14.345
medium_variant,706,2082,14.072
medium_variant,706,2083,13.801
medium_variant,706,2084,13.532
medium_variant,706,2085,13.265
medium_variant,706,2086,12.998
medium_variant,706,2087,12.732
medium_variant,706,2088,12.466
medium_variant,706,2089,12.2
medium_variant,706,2090,11.936
medium_variant,706,2091,11.673
medium_variant,706,2092,11.412
medium_variant,706,2093,11.156
medium_variant,706,2094,10.903
medium_variant,706,2095,10.654
medium_variant,706,2096,10.411
medium_variant,706,2097,10.172
medium_variant,706,2098,9.937
medium_variant,706,2099,9.708
