variant,country,year,rateofnaturalincreaseper1000population
estimates,442,1950,2.082
estimates,442,1951,2.125
estimates,442,1952,2.231
estimates,442,1953,2.376
estimates,442,1954,2.56
estimates,442,1955,2.782
estimates,442,1956,3.037
estimates,442,1957,3.315
estimates,442,1958,3.603
estimates,442,1959,3.872
estimates,442,1960,4.093
estimates,442,1961,4.233
estimates,442,1962,4.261
estimates,442,1963,4.157
estimates,442,1964,3.916
estimates,442,1965,3.542
estimates,442,1966,3.046
estimates,442,1967,2.469
estimates,442,1968,1.856
estimates,442,1969,1.241
estimates,442,1970,0.66
estimates,442,1971,0.141
estimates,442,1972,-0.303
estimates,442,1973,-0.662
estimates,442,1974,-0.921
estimates,442,1975,-1.072
estimates,442,1976,-1.111
estimates,442,1977,-1.058
estimates,442,1978,-0.933
estimates,442,1979,-0.751
estimates,442,1980,-0.536
estimates,442,1981,-0.308
estimates,442,1982,-0.08
estimates,442,1983,0.14
estimates,442,1984,0.349
estimates,442,1985,0.56
estimates,442,1986,0.796
estimates,442,1987,1.077
estimates,442,1988,1.409
estimates,442,1989,1.784
estimates,442,1990,2.185
estimates,442,1991,2.586
estimates,442,1992,2.958
estimates,442,1993,3.277
estimates,442,1994,3.527
estimates,442,1995,3.697
estimates,442,1996,3.782
estimates,442,1997,3.797
estimates,442,1998,3.759
estimates,442,1999,3.681
estimates,442,2000,3.578
estimates,442,2001,3.463
estimates,442,2002,3.352
estimates,442,2003,3.256
estimates,442,2004,3.186
estimates,442,2005,3.153
estimates,442,2006,3.159
estimates,442,2007,3.2
estimates,442,2008,3.267
estimates,442,2009,3.356
estimates,442,2010,3.463
estimates,442,2011,3.581
estimates,442,2012,3.702
estimates,442,2013,3.821
estimates,442,2014,3.929
estimates,442,2015,4.02
medium_variant,442,2015,4.02
medium_variant,442,2016,4.09
medium_variant,442,2017,4.14
medium_variant,442,2018,4.172
medium_variant,442,2019,4.185
medium_variant,442,2020,4.182
medium_variant,442,2021,4.169
medium_variant,442,2022,4.148
medium_variant,442,2023,4.125
medium_variant,442,2024,4.099
medium_variant,442,2025,4.072
medium_variant,442,2026,4.042
medium_variant,442,2027,4.005
medium_variant,442,2028,3.959
medium_variant,442,2029,3.903
medium_variant,442,2030,3.836
medium_variant,442,2031,3.758
medium_variant,442,2032,3.67
medium_variant,442,2033,3.572
medium_variant,442,2034,3.468
medium_variant,442,2035,3.357
medium_variant,442,2036,3.241
medium_variant,442,2037,3.121
medium_variant,442,2038,3.001
medium_variant,442,2039,2.881
medium_variant,442,2040,2.764
medium_variant,442,2041,2.652
medium_variant,442,2042,2.546
medium_variant,442,2043,2.445
medium_variant,442,2044,2.351
medium_variant,442,2045,2.263
medium_variant,442,2046,2.182
medium_variant,442,2047,2.106
medium_variant,442,2048,2.034
medium_variant,442,2049,1.965
medium_variant,442,2050,1.9
medium_variant,442,2051,1.838
medium_variant,442,2052,1.779
medium_variant,442,2053,1.724
medium_variant,442,2054,1.674
medium_variant,442,2055,1.628
medium_variant,442,2056,1.589
medium_variant,442,2057,1.556
medium_variant,442,2058,1.531
medium_variant,442,2059,1.513
medium_variant,442,2060,1.501
medium_variant,442,2061,1.495
medium_variant,442,2062,1.495
medium_variant,442,2063,1.498
medium_variant,442,2064,1.502
medium_variant,442,2065,1.506
medium_variant,442,2066,1.509
medium_variant,442,2067,1.51
medium_variant,442,2068,1.509
medium_variant,442,2069,1.504
medium_variant,442,2070,1.494
medium_variant,442,2071,1.48
medium_variant,442,2072,1.462
medium_variant,442,2073,1.441
medium_variant,442,2074,1.418
medium_variant,442,2075,1.395
medium_variant,442,2076,1.374
medium_variant,442,2077,1.356
medium_variant,442,2078,1.341
medium_variant,442,2079,1.331
medium_variant,442,2080,1.325
medium_variant,442,2081,1.323
medium_variant,442,2082,1.322
medium_variant,442,2083,1.322
medium_variant,442,2084,1.322
medium_variant,442,2085,1.32
medium_variant,442,2086,1.317
medium_variant,442,2087,1.312
medium_variant,442,2088,1.305
medium_variant,442,2089,1.296
medium_variant,442,2090,1.286
medium_variant,442,2091,1.273
medium_variant,442,2092,1.258
medium_variant,442,2093,1.242
medium_variant,442,2094,1.224
medium_variant,442,2095,1.205
medium_variant,442,2096,1.185
medium_variant,442,2097,1.163
medium_variant,442,2098,1.141
medium_variant,442,2099,1.117
