variant,country,year,rateofnaturalincreaseper1000population
estimates,250,1950,6.538
estimates,250,1951,6.462
estimates,250,1952,6.332
estimates,250,1953,6.246
estimates,250,1954,6.204
estimates,250,1955,6.205
estimates,250,1956,6.246
estimates,250,1957,6.321
estimates,250,1958,6.422
estimates,250,1959,6.533
estimates,250,1960,6.635
estimates,250,1961,6.708
estimates,250,1962,6.735
estimates,250,1963,6.703
estimates,250,1964,6.611
estimates,250,1965,6.468
estimates,250,1966,6.298
estimates,250,1967,6.122
estimates,250,1968,5.957
estimates,250,1969,5.804
estimates,250,1970,5.646
estimates,250,1971,5.458
estimates,250,1972,5.218
estimates,250,1973,4.924
estimates,250,1974,4.588
estimates,250,1975,4.242
estimates,250,1976,3.929
estimates,250,1977,3.685
estimates,250,1978,3.532
estimates,250,1979,3.476
estimates,250,1980,3.505
estimates,250,1981,3.597
estimates,250,1982,3.711
estimates,250,1983,3.814
estimates,250,1984,3.888
estimates,250,1985,3.92
estimates,250,1986,3.908
estimates,250,1987,3.862
estimates,250,1988,3.796
estimates,250,1989,3.714
estimates,250,1990,3.625
estimates,250,1991,3.534
estimates,250,1992,3.45
estimates,250,1993,3.38
estimates,250,1994,3.329
estimates,250,1995,3.303
estimates,250,1996,3.305
estimates,250,1997,3.331
estimates,250,1998,3.377
estimates,250,1999,3.441
estimates,250,2000,3.52
estimates,250,2001,3.613
estimates,250,2002,3.714
estimates,250,2003,3.816
estimates,250,2004,3.908
estimates,250,2005,3.979
estimates,250,2006,4.017
estimates,250,2007,4.015
estimates,250,2008,3.974
estimates,250,2009,3.892
estimates,250,2010,3.775
estimates,250,2011,3.63
estimates,250,2012,3.469
estimates,250,2013,3.304
estimates,250,2014,3.143
estimates,250,2015,2.991
medium_variant,250,2015,2.991
medium_variant,250,2016,2.85
medium_variant,250,2017,2.719
medium_variant,250,2018,2.596
medium_variant,250,2019,2.482
medium_variant,250,2020,2.38
medium_variant,250,2021,2.291
medium_variant,250,2022,2.214
medium_variant,250,2023,2.148
medium_variant,250,2024,2.09
medium_variant,250,2025,2.04
medium_variant,250,2026,1.996
medium_variant,250,2027,1.955
medium_variant,250,2028,1.914
medium_variant,250,2029,1.87
medium_variant,250,2030,1.819
medium_variant,250,2031,1.759
medium_variant,250,2032,1.689
medium_variant,250,2033,1.609
medium_variant,250,2034,1.519
medium_variant,250,2035,1.417
medium_variant,250,2036,1.303
medium_variant,250,2037,1.181
medium_variant,250,2038,1.053
medium_variant,250,2039,0.921
medium_variant,250,2040,0.789
medium_variant,250,2041,0.657
medium_variant,250,2042,0.529
medium_variant,250,2043,0.407
medium_variant,250,2044,0.294
medium_variant,250,2045,0.191
medium_variant,250,2046,0.103
medium_variant,250,2047,0.027
medium_variant,250,2048,-0.036
medium_variant,250,2049,-0.086
medium_variant,250,2050,-0.124
medium_variant,250,2051,-0.152
medium_variant,250,2052,-0.172
medium_variant,250,2053,-0.186
medium_variant,250,2054,-0.194
medium_variant,250,2055,-0.197
medium_variant,250,2056,-0.194
medium_variant,250,2057,-0.185
medium_variant,250,2058,-0.169
medium_variant,250,2059,-0.145
medium_variant,250,2060,-0.116
medium_variant,250,2061,-0.081
medium_variant,250,2062,-0.041
medium_variant,250,2063,0.002
medium_variant,250,2064,0.047
medium_variant,250,2065,0.094
medium_variant,250,2066,0.14
medium_variant,250,2067,0.186
medium_variant,250,2068,0.23
medium_variant,250,2069,0.272
medium_variant,250,2070,0.311
medium_variant,250,2071,0.346
medium_variant,250,2072,0.378
medium_variant,250,2073,0.406
medium_variant,250,2074,0.429
medium_variant,250,2075,0.448
medium_variant,250,2076,0.461
medium_variant,250,2077,0.468
medium_variant,250,2078,0.47
medium_variant,250,2079,0.468
medium_variant,250,2080,0.462
medium_variant,250,2081,0.454
medium_variant,250,2082,0.445
medium_variant,250,2083,0.437
medium_variant,250,2084,0.429
medium_variant,250,2085,0.421
medium_variant,250,2086,0.414
medium_variant,250,2087,0.405
medium_variant,250,2088,0.394
medium_variant,250,2089,0.38
medium_variant,250,2090,0.364
medium_variant,250,2091,0.345
medium_variant,250,2092,0.322
medium_variant,250,2093,0.297
medium_variant,250,2094,0.269
medium_variant,250,2095,0.239
medium_variant,250,2096,0.206
medium_variant,250,2097,0.17
medium_variant,250,2098,0.132
medium_variant,250,2099,0.091
