variant,region,year,potentialsupport2064_65
estimates,910,1950,14.609
estimates,910,1951,14.557
estimates,910,1952,14.581
estimates,910,1953,14.673
estimates,910,1954,14.826
estimates,910,1955,15.036
estimates,910,1956,14.951
estimates,910,1957,14.927
estimates,910,1958,14.96
estimates,910,1959,15.048
estimates,910,1960,15.185
estimates,910,1961,15.064
estimates,910,1962,15.005
estimates,910,1963,14.991
estimates,910,1964,15.004
estimates,910,1965,15.035
estimates,910,1966,14.865
estimates,910,1967,14.739
estimates,910,1968,14.655
estimates,910,1969,14.614
estimates,910,1970,14.614
estimates,910,1971,14.454
estimates,910,1972,14.349
estimates,910,1973,14.291
estimates,910,1974,14.275
estimates,910,1975,14.297
estimates,910,1976,14.159
estimates,910,1977,14.056
estimates,910,1978,13.977
estimates,910,1979,13.918
estimates,910,1980,13.877
estimates,910,1981,13.841
estimates,910,1982,13.853
estimates,910,1983,13.901
estimates,910,1984,13.973
estimates,910,1985,14.062
estimates,910,1986,13.948
estimates,910,1987,13.866
estimates,910,1988,13.815
estimates,910,1989,13.795
estimates,910,1990,13.805
estimates,910,1991,13.742
estimates,910,1992,13.726
estimates,910,1993,13.748
estimates,910,1994,13.789
estimates,910,1995,13.837
estimates,910,1996,13.714
estimates,910,1997,13.609
estimates,910,1998,13.528
estimates,910,1999,13.492
estimates,910,2000,13.509
estimates,910,2001,13.482
estimates,910,2002,13.504
estimates,910,2003,13.559
estimates,910,2004,13.624
estimates,910,2005,13.69
estimates,910,2006,13.664
estimates,910,2007,13.649
estimates,910,2008,13.639
estimates,910,2009,13.629
estimates,910,2010,13.615
estimates,910,2011,13.597
estimates,910,2012,13.583
estimates,910,2013,13.574
estimates,910,2014,13.571
estimates,910,2015,13.573
medium_variant,910,2015,13.573
medium_variant,910,2016,13.554
medium_variant,910,2017,13.549
medium_variant,910,2018,13.553
medium_variant,910,2019,13.56
medium_variant,910,2020,13.566
medium_variant,910,2021,13.546
medium_variant,910,2022,13.533
medium_variant,910,2023,13.526
medium_variant,910,2024,13.523
medium_variant,910,2025,13.523
medium_variant,910,2026,13.506
medium_variant,910,2027,13.494
medium_variant,910,2028,13.483
medium_variant,910,2029,13.466
medium_variant,910,2030,13.438
medium_variant,910,2031,13.385
medium_variant,910,2032,13.328
medium_variant,910,2033,13.259
medium_variant,910,2034,13.171
medium_variant,910,2035,13.058
medium_variant,910,2036,12.915
medium_variant,910,2037,12.76
medium_variant,910,2038,12.589
medium_variant,910,2039,12.4
medium_variant,910,2040,12.194
medium_variant,910,2041,11.972
medium_variant,910,2042,11.744
medium_variant,910,2043,11.508
medium_variant,910,2044,11.261
medium_variant,910,2045,11.003
medium_variant,910,2046,10.746
medium_variant,910,2047,10.488
medium_variant,910,2048,10.232
medium_variant,910,2049,9.978
medium_variant,910,2050,9.729
medium_variant,910,2051,9.497
medium_variant,910,2052,9.273
medium_variant,910,2053,9.054
medium_variant,910,2054,8.84
medium_variant,910,2055,8.631
medium_variant,910,2056,8.443
medium_variant,910,2057,8.26
medium_variant,910,2058,8.081
medium_variant,910,2059,7.902
medium_variant,910,2060,7.722
medium_variant,910,2061,7.558
medium_variant,910,2062,7.395
medium_variant,910,2063,7.234
medium_variant,910,2064,7.072
medium_variant,910,2065,6.91
medium_variant,910,2066,6.764
medium_variant,910,2067,6.62
medium_variant,910,2068,6.478
medium_variant,910,2069,6.335
medium_variant,910,2070,6.194
medium_variant,910,2071,6.067
medium_variant,910,2072,5.943
medium_variant,910,2073,5.82
medium_variant,910,2074,5.698
medium_variant,910,2075,5.577
medium_variant,910,2076,5.471
medium_variant,910,2077,5.365
medium_variant,910,2078,5.262
medium_variant,910,2079,5.159
medium_variant,910,2080,5.057
medium_variant,910,2081,4.968
medium_variant,910,2082,4.88
medium_variant,910,2083,4.794
medium_variant,910,2084,4.708
medium_variant,910,2085,4.623
medium_variant,910,2086,4.55
medium_variant,910,2087,4.478
medium_variant,910,2088,4.407
medium_variant,910,2089,4.335
medium_variant,910,2090,4.263
medium_variant,910,2091,4.202
medium_variant,910,2092,4.141
medium_variant,910,2093,4.079
medium_variant,910,2094,4.017
medium_variant,910,2095,3.955
medium_variant,910,2096,3.902
medium_variant,910,2097,3.848
medium_variant,910,2098,3.794
medium_variant,910,2099,3.739
medium_variant,910,2100,3.684
high_variant,910,2015,13.5729587082618
low_variant,910,2015,13.5729587082618
constant_fertility,910,2015,13.5729587082618
instant_replacement,910,2015,13.5729587082618
zero_migration,910,2015,13.5729587082618
constant_mortality,910,2015,13.5729587082618
no_change,910,2015,13.5729587082618
high_variant,910,2020,13.5657461171487
low_variant,910,2020,13.5657461171487
constant_fertility,910,2020,13.5657461171487
instant_replacement,910,2020,13.5656731360573
zero_migration,910,2020,13.5943910681258
constant_mortality,910,2020,13.6201285592125
no_change,910,2020,13.6201383749043
high_variant,910,2025,13.5231298585447
low_variant,910,2025,13.5231298585447
constant_fertility,910,2025,13.5231298585447
instant_replacement,910,2025,13.5228464583941
zero_migration,910,2025,13.5695445213399
constant_mortality,910,2025,13.6891073955541
no_change,910,2025,13.6891458405983
high_variant,910,2030,13.4383100441845
low_variant,910,2030,13.4383100441845
constant_fertility,910,2030,13.4383100441845
instant_replacement,910,2030,13.4376499421119
zero_migration,910,2030,13.489990317015
constant_mortality,910,2030,13.7628662451436
no_change,910,2030,13.7629713788151
high_variant,910,2035,13.0577415516318
low_variant,910,2035,13.0577415516318
constant_fertility,910,2035,13.0577415516318
instant_replacement,910,2035,13.0578287750925
zero_migration,910,2035,13.106834480431
constant_mortality,910,2035,13.5679802574096
no_change,910,2035,13.5680760244673
high_variant,910,2040,12.3183749925298
low_variant,910,2040,12.0689996164285
constant_fertility,910,2040,12.3876317047968
instant_replacement,910,2040,11.0861031345238
zero_migration,910,2040,12.2378304765194
constant_mortality,910,2040,12.8756478225394
no_change,910,2040,13.0825541155915
high_variant,910,2045,11.2878374103441
low_variant,910,2045,10.7177367831329
constant_fertility,910,2045,11.5084877671581
instant_replacement,910,2045,9.2430090478602
zero_migration,910,2045,11.0414391193944
constant_mortality,910,2045,11.8611053815479
no_change,910,2045,12.4124558805035
high_variant,910,2050,10.1658367686754
low_variant,910,2050,9.29169797080693
constant_fertility,910,2050,10.5822803459712
instant_replacement,910,2050,7.65674085847849
zero_migration,910,2050,9.75986598428344
