variant,region,year,potentialsupport2064_65
estimates,928,1950,11.867
estimates,928,1951,12.115
estimates,928,1952,12.524
estimates,928,1953,13.112
estimates,928,1954,13.909
estimates,928,1955,14.964
estimates,928,1956,15.424
estimates,928,1957,16.038
estimates,928,1958,16.774
estimates,928,1959,17.574
estimates,928,1960,18.401
estimates,928,1961,18.375
estimates,928,1962,18.354
estimates,928,1963,18.403
estimates,928,1964,18.59
estimates,928,1965,18.944
estimates,928,1966,18.717
estimates,928,1967,18.622
estimates,928,1968,18.637
estimates,928,1969,18.738
estimates,928,1970,18.911
estimates,928,1971,18.668
estimates,928,1972,18.515
estimates,928,1973,18.447
estimates,928,1974,18.458
estimates,928,1975,18.542
estimates,928,1976,18.3
estimates,928,1977,18.154
estimates,928,1978,18.098
estimates,928,1979,18.118
estimates,928,1980,18.2
estimates,928,1981,17.952
estimates,928,1982,17.779
estimates,928,1983,17.678
estimates,928,1984,17.644
estimates,928,1985,17.671
estimates,928,1986,17.458
estimates,928,1987,17.318
estimates,928,1988,17.251
estimates,928,1989,17.265
estimates,928,1990,17.356
estimates,928,1991,17.279
estimates,928,1992,17.284
estimates,928,1993,17.351
estimates,928,1994,17.457
estimates,928,1995,17.584
estimates,928,1996,17.42
estimates,928,1997,17.295
estimates,928,1998,17.207
estimates,928,1999,17.158
estimates,928,2000,17.144
estimates,928,2001,16.957
estimates,928,2002,16.815
estimates,928,2003,16.7
estimates,928,2004,16.594
estimates,928,2005,16.487
estimates,928,2006,16.165
estimates,928,2007,15.867
estimates,928,2008,15.595
estimates,928,2009,15.358
estimates,928,2010,15.156
estimates,928,2011,14.907
estimates,928,2012,14.702
estimates,928,2013,14.525
estimates,928,2014,14.361
estimates,928,2015,14.199
medium_variant,928,2015,14.199
medium_variant,928,2016,13.937
medium_variant,928,2017,13.7
medium_variant,928,2018,13.488
medium_variant,928,2019,13.295
medium_variant,928,2020,13.118
medium_variant,928,2021,12.867
medium_variant,928,2022,12.644
medium_variant,928,2023,12.444
medium_variant,928,2024,12.26
medium_variant,928,2025,12.09
medium_variant,928,2026,11.857
medium_variant,928,2027,11.644
medium_variant,928,2028,11.452
medium_variant,928,2029,11.279
medium_variant,928,2030,11.123
medium_variant,928,2031,10.92
medium_variant,928,2032,10.744
medium_variant,928,2033,10.577
medium_variant,928,2034,10.395
medium_variant,928,2035,10.189
medium_variant,928,2036,9.919
medium_variant,928,2037,9.652
medium_variant,928,2038,9.399
medium_variant,928,2039,9.174
medium_variant,928,2040,8.979
medium_variant,928,2041,8.768
medium_variant,928,2042,8.589
medium_variant,928,2043,8.433
medium_variant,928,2044,8.292
medium_variant,928,2045,8.162
medium_variant,928,2046,8.008
medium_variant,928,2047,7.87
medium_variant,928,2048,7.748
medium_variant,928,2049,7.644
medium_variant,928,2050,7.557
medium_variant,928,2051,7.451
medium_variant,928,2052,7.363
medium_variant,928,2053,7.286
medium_variant,928,2054,7.212
medium_variant,928,2055,7.136
medium_variant,928,2056,7.028
medium_variant,928,2057,6.927
medium_variant,928,2058,6.828
medium_variant,928,2059,6.728
medium_variant,928,2060,6.626
medium_variant,928,2061,6.492
medium_variant,928,2062,6.363
medium_variant,928,2063,6.24
medium_variant,928,2064,6.125
medium_variant,928,2065,6.017
medium_variant,928,2066,5.893
medium_variant,928,2067,5.78
medium_variant,928,2068,5.676
medium_variant,928,2069,5.578
medium_variant,928,2070,5.483
medium_variant,928,2071,5.373
medium_variant,928,2072,5.27
medium_variant,928,2073,5.175
medium_variant,928,2074,5.089
medium_variant,928,2075,5.01
medium_variant,928,2076,4.922
medium_variant,928,2077,4.844
medium_variant,928,2078,4.774
medium_variant,928,2079,4.709
medium_variant,928,2080,4.649
medium_variant,928,2081,4.579
medium_variant,928,2082,4.516
medium_variant,928,2083,4.458
medium_variant,928,2084,4.404
medium_variant,928,2085,4.352
medium_variant,928,2086,4.29
medium_variant,928,2087,4.233
medium_variant,928,2088,4.179
medium_variant,928,2089,4.129
medium_variant,928,2090,4.08
medium_variant,928,2091,4.023
medium_variant,928,2092,3.968
medium_variant,928,2093,3.917
medium_variant,928,2094,3.869
medium_variant,928,2095,3.822
medium_variant,928,2096,3.768
medium_variant,928,2097,3.718
medium_variant,928,2098,3.67
medium_variant,928,2099,3.625
medium_variant,928,2100,3.582
high_variant,928,2015,14.1994472335129
low_variant,928,2015,14.1994472335129
constant_fertility,928,2015,14.1994472335129
instant_replacement,928,2015,14.1994472335129
zero_migration,928,2015,14.1994472335129
constant_mortality,928,2015,14.1994472335129
no_change,928,2015,14.1994472335129
high_variant,928,2020,13.1179333175234
low_variant,928,2020,13.1179333175234
constant_fertility,928,2020,13.1179333175234
instant_replacement,928,2020,13.1179333175234
zero_migration,928,2020,13.1787444403867
constant_mortality,928,2020,13.2153211941232
no_change,928,2020,13.2153211941232
high_variant,928,2025,12.0898500203647
low_variant,928,2025,12.0898500203647
constant_fertility,928,2025,12.0898500203647
instant_replacement,928,2025,12.0898500203647
zero_migration,928,2025,12.1817939103164
constant_mortality,928,2025,12.3389533431346
no_change,928,2025,12.3389533431346
high_variant,928,2030,11.1231270304316
low_variant,928,2030,11.1231270304316
constant_fertility,928,2030,11.1231270304316
instant_replacement,928,2030,11.1231270304316
zero_migration,928,2030,11.2327220227102
constant_mortality,928,2030,11.5503541714784
no_change,928,2030,11.5503541714784
high_variant,928,2035,10.1892770995765
low_variant,928,2035,10.1892770995765
constant_fertility,928,2035,10.1892770995765
instant_replacement,928,2035,10.1892770995765
zero_migration,928,2035,10.2964681348751
constant_mortality,928,2035,10.8029824038175
no_change,928,2035,10.8029824038175
high_variant,928,2040,9.08061567440844
low_variant,928,2040,8.8772035875475
constant_fertility,928,2040,9.07716645781191
instant_replacement,928,2040,8.49910854674441
zero_migration,928,2040,9.07843967552583
constant_mortality,928,2040,9.72967524439261
no_change,928,2040,9.83694270225897
high_variant,928,2045,8.39940890191795
low_variant,928,2045,7.92408748634822
constant_fertility,928,2045,8.41621543944358
instant_replacement,928,2045,7.37878178229963
zero_migration,928,2045,8.2471597100488
constant_mortality,928,2045,9.05760593164798
no_change,928,2045,9.34237506226133
high_variant,928,2050,7.94201632741846
low_variant,928,2050,7.17107009930451
constant_fertility,928,2050,8.00559329900031
instant_replacement,928,2050,6.57935850995909
zero_migration,928,2050,7.62241289345366
constant_mortality,928,2050,8.59770127311396
no_change,928,2050,9.11359514311037
high_variant,928,2055,7.65362502414618
low_variant,928,2055,6.61905137570577
constant_fertility,928,2055,7.81322724249846
instant_replacement,928,2055,6.01974383664056
zero_migration,928,2055,7.17147717914265
constant_mortality,928,2055,8.33027503134145
no_change,928,2055,9.13008005784454
high_variant,928,2060,7.26119271097966
low_variant,928,2060,5.99666749399967
constant_fertility,928,2060,7.54713329114368
instant_replacement,928,2060,5.40938039688594
zero_migration,928,2060,6.6283549931514
constant_mortality,928,2060,7.92096697533394
no_change,928,2060,9.03676964680816
high_variant,928,2065,6.76018402981147
low_variant,928,2065,5.29368543465159
constant_fertility,928,2065,7.19091791376291
instant_replacement,928,2065,4.72762512697321
zero_migration,928,2065,6.00011088026304
constant_mortality,928,2065,7.35295192794535
no_change,928,2065,8.80684728479525
high_variant,928,2070,6.33910951848195
low_variant,928,2070,4.66711079709961
constant_fertility,928,2070,6.93549652736805
instant_replacement,928,2070,4.12757845847903
zero_migration,928,2070,5.45572999541179
constant_mortality,928,2070,6.85349946931515
no_change,928,2070,8.69433893698092
high_variant,928,2075,5.98078025693813
low_variant,928,2075,4.1045510346355
constant_fertility,928,2075,6.76649760554458
instant_replacement,928,2075,3.60590000181247
zero_migration,928,2075,4.98308857867565
constant_mortality,928,2075,6.40635549991868
no_change,928,2075,8.68454877453759
high_variant,928,2080,5.74413971472177
low_variant,928,2080,3.65093802569544
constant_fertility,928,2080,6.75621133231853
instant_replacement,928,2080,3.20707654825747
zero_migration,928,2080,4.62510923064572
constant_mortality,928,2080,6.09522566772138
no_change,928,2080,8.89559670762842
high_variant,928,2085,5.41588058983329
low_variant,928,2085,3.37040475878885
constant_fertility,928,2085,6.67334746330663
instant_replacement,928,2085,3.39149291144953
zero_migration,928,2085,4.3313237329968
constant_mortality,928,2085,5.86069995010134
no_change,928,2085,8.99777088286255
high_variant,928,2090,5.05960971064094
low_variant,928,2090,3.16029596382824
constant_fertility,928,2090,6.5294288342471
instant_replacement,928,2090,3.47134783351882
zero_migration,928,2090,4.05898825386878
constant_mortality,928,2090,5.64843041902898
no_change,928,2090,9.00737815033877
high_variant,928,2095,4.71250007489927
low_variant,928,2095,2.97829457418418
constant_fertility,928,2095,6.35869057410573
instant_replacement,928,2095,3.41517935528444
zero_migration,928,2095,3.7993899641404
constant_mortality,928,2095,5.43889194722172
no_change,928,2095,8.97869955562796
high_variant,928,2100,4.4350837773127
low_variant,928,2100,2.77842611299012
constant_fertility,928,2100,6.20032561152766
instant_replacement,928,2100,3.2526174734929
zero_migration,928,2100,3.55790950059006
constant_mortality,928,2100,5.23733987779883
no_change,928,2100,8.97193606170604
