variant,region,year,potentialsupport2064_65
estimates,1503,1950,7.545
estimates,1503,1951,7.423
estimates,1503,1952,7.312
estimates,1503,1953,7.211
estimates,1503,1954,7.123
estimates,1503,1955,7.048
estimates,1503,1956,6.953
estimates,1503,1957,6.877
estimates,1503,1958,6.811
estimates,1503,1959,6.745
estimates,1503,1960,6.671
estimates,1503,1961,6.565
estimates,1503,1962,6.461
estimates,1503,1963,6.362
estimates,1503,1964,6.271
estimates,1503,1965,6.193
estimates,1503,1966,6.098
estimates,1503,1967,6.019
estimates,1503,1968,5.948
estimates,1503,1969,5.879
estimates,1503,1970,5.809
estimates,1503,1971,5.721
estimates,1503,1972,5.642
estimates,1503,1973,5.57
estimates,1503,1974,5.503
estimates,1503,1975,5.441
estimates,1503,1976,5.355
estimates,1503,1977,5.275
estimates,1503,1978,5.208
estimates,1503,1979,5.169
estimates,1503,1980,5.163
estimates,1503,1981,5.176
estimates,1503,1982,5.22
estimates,1503,1983,5.275
estimates,1503,1984,5.315
estimates,1503,1985,5.325
estimates,1503,1986,5.29
estimates,1503,1987,5.236
estimates,1503,1988,5.169
estimates,1503,1989,5.098
estimates,1503,1990,5.029
estimates,1503,1991,4.952
estimates,1503,1992,4.878
estimates,1503,1993,4.81
estimates,1503,1994,4.753
estimates,1503,1995,4.707
estimates,1503,1996,4.66
estimates,1503,1997,4.626
estimates,1503,1998,4.598
estimates,1503,1999,4.568
estimates,1503,2000,4.532
estimates,1503,2001,4.483
estimates,1503,2002,4.43
estimates,1503,2003,4.378
estimates,1503,2004,4.336
estimates,1503,2005,4.307
estimates,1503,2006,4.274
estimates,1503,2007,4.249
estimates,1503,2008,4.225
estimates,1503,2009,4.19
estimates,1503,2010,4.138
estimates,1503,2011,4.068
estimates,1503,2012,3.988
estimates,1503,2013,3.901
estimates,1503,2014,3.813
estimates,1503,2015,3.725
medium_variant,1503,2015,3.725
medium_variant,1503,2016,3.64
medium_variant,1503,2017,3.554
medium_variant,1503,2018,3.469
medium_variant,1503,2019,3.385
