region,variant,gender,freq,year,lifeexpectancyat80
947,estimates,female,5yearly,1950,4.20173990800641
947,estimates,male,5yearly,1950,3.92400520281853
947,estimates,female,5yearly,1955,4.41059275254515
947,estimates,male,5yearly,1955,4.08374488279758
947,estimates,female,5yearly,1960,4.61565612872367
947,estimates,male,5yearly,1960,4.24945100500948
947,estimates,female,5yearly,1965,4.77541570960111
947,estimates,male,5yearly,1965,4.39851984090121
947,estimates,female,5yearly,1970,4.97433549814549
947,estimates,male,5yearly,1970,4.53080127187578
947,estimates,female,5yearly,1975,5.09742899263743
947,estimates,male,5yearly,1975,4.63798911517399
947,estimates,female,5yearly,1980,5.18221726484655
947,estimates,male,5yearly,1980,4.7215783351837
947,estimates,female,5yearly,1985,5.27463174217238
947,estimates,male,5yearly,1985,4.80600087380912
947,estimates,female,5yearly,1990,5.31723168645752
947,estimates,male,5yearly,1990,4.84885118420599
947,estimates,female,5yearly,1995,5.38758545874759
947,estimates,male,5yearly,1995,4.9325509478714
947,estimates,female,5yearly,2000,5.52849456615633
947,estimates,male,5yearly,2000,5.03908378798312
947,estimates,female,5yearly,2005,5.7368827696046
947,estimates,male,5yearly,2005,5.24706638654393
947,estimates,female,5yearly,2010,5.91450154972562
947,estimates,male,5yearly,2010,5.40478920874151
947,medium_variant,female,5yearly,2015,6.05716618013692
947,medium_variant,male,5yearly,2015,5.50415129833484
947,medium_variant,female,5yearly,2020,6.19930603652621
947,medium_variant,male,5yearly,2020,5.59431826490588
947,medium_variant,female,5yearly,2025,6.36244904460017
947,medium_variant,male,5yearly,2025,5.69272629395439
947,medium_variant,female,5yearly,2030,6.53031817534361
947,medium_variant,male,5yearly,2030,5.79582676049839
947,medium_variant,female,5yearly,2035,6.69465261123854
947,medium_variant,male,5yearly,2035,5.89453624181287
947,medium_variant,female,5yearly,2040,6.87507548522898
947,medium_variant,male,5yearly,2040,6.00401983690421
947,medium_variant,female,5yearly,2045,7.05709107222573
947,medium_variant,male,5yearly,2045,6.12381832845826
947,medium_variant,female,5yearly,2050,7.26945019954248
947,medium_variant,male,5yearly,2050,6.26416999815094
947,medium_variant,female,5yearly,2055,7.50541187868805
947,medium_variant,male,5yearly,2055,6.41621275735799
947,medium_variant,female,5yearly,2060,7.75040199213603
947,medium_variant,male,5yearly,2060,6.57607972011554
947,medium_variant,female,5yearly,2065,8.00063542421806
947,medium_variant,male,5yearly,2065,6.74686980622884
947,medium_variant,female,5yearly,2070,8.25368640974872
947,medium_variant,male,5yearly,2070,6.92431502081616
947,medium_variant,female,5yearly,2075,8.48708535919822
947,medium_variant,male,5yearly,2075,7.09852506962149
947,medium_variant,female,5yearly,2080,8.71973954578506
947,medium_variant,male,5yearly,2080,7.28696316897453
947,medium_variant,female,5yearly,2085,8.94042937230674
947,medium_variant,male,5yearly,2085,7.47187363978279
947,medium_variant,female,5yearly,2090,9.15064974140999
947,medium_variant,male,5yearly,2090,7.65855392671936
947,medium_variant,female,5yearly,2095,9.36063142341739
947,medium_variant,male,5yearly,2095,7.85623479685292
