region,variant,gender,freq,year,lifeexpectancyat80
921,estimates,female,5yearly,1950,5.26484522861135
921,estimates,male,5yearly,1950,4.52268180497128
921,estimates,female,5yearly,1955,5.49133742783882
921,estimates,male,5yearly,1955,4.71066728639594
921,estimates,female,5yearly,1960,5.7073247092023
921,estimates,male,5yearly,1960,4.90529017036517
921,estimates,female,5yearly,1965,5.85247658293328
921,estimates,male,5yearly,1965,5.09724793966443
921,estimates,female,5yearly,1970,5.94762757305636
921,estimates,male,5yearly,1970,5.26385541762189
921,estimates,female,5yearly,1975,6.05372762451643
921,estimates,male,5yearly,1975,5.35508216209164
921,estimates,female,5yearly,1980,6.10502533258213
921,estimates,male,5yearly,1980,5.44458226833101
921,estimates,female,5yearly,1985,6.15104071881771
921,estimates,male,5yearly,1985,5.53896647385846
921,estimates,female,5yearly,1990,6.37778449360351
921,estimates,male,5yearly,1990,5.7286859073734
921,estimates,female,5yearly,1995,6.64353015321246
921,estimates,male,5yearly,1995,5.99621146766625
921,estimates,female,5yearly,2000,6.75948707574147
921,estimates,male,5yearly,2000,6.20861943187986
921,estimates,female,5yearly,2005,6.86005444454806
921,estimates,male,5yearly,2005,6.42003196261207
921,estimates,female,5yearly,2010,7.20974669749999
921,estimates,male,5yearly,2010,6.766638882465
921,medium_variant,female,5yearly,2015,7.40810875170945
921,medium_variant,male,5yearly,2015,6.93748176065138
921,medium_variant,female,5yearly,2020,7.55875464339725
921,medium_variant,male,5yearly,2020,7.03773869452486
921,medium_variant,female,5yearly,2025,7.69883742845504
921,medium_variant,male,5yearly,2025,7.11696970189759
921,medium_variant,female,5yearly,2030,7.84936369948868
921,medium_variant,male,5yearly,2030,7.20435313050682
921,medium_variant,female,5yearly,2035,7.99605789708284
921,medium_variant,male,5yearly,2035,7.29515246998223
921,medium_variant,female,5yearly,2040,8.22335777768619
921,medium_variant,male,5yearly,2040,7.41155378514408
921,medium_variant,female,5yearly,2045,8.46610877894099
921,medium_variant,male,5yearly,2045,7.55962179794119
921,medium_variant,female,5yearly,2050,8.72666284662922
921,medium_variant,male,5yearly,2050,7.71913968455479
921,medium_variant,female,5yearly,2055,8.97888773947693
921,medium_variant,male,5yearly,2055,7.88243745962854
921,medium_variant,female,5yearly,2060,9.2091199937628
921,medium_variant,male,5yearly,2060,8.04990732601792
921,medium_variant,female,5yearly,2065,9.4468431063391
921,medium_variant,male,5yearly,2065,8.20862242618841
921,medium_variant,female,5yearly,2070,9.66101218547512
921,medium_variant,male,5yearly,2070,8.3637576258009
921,medium_variant,female,5yearly,2075,9.85903941460988
921,medium_variant,male,5yearly,2075,8.51237599946278
921,medium_variant,female,5yearly,2080,10.0688606307071
921,medium_variant,male,5yearly,2080,8.67361756408622
921,medium_variant,female,5yearly,2085,10.2868547742948
921,medium_variant,male,5yearly,2085,8.8749550768922
921,medium_variant,female,5yearly,2090,10.5029280642848
921,medium_variant,male,5yearly,2090,9.08734953585337
921,medium_variant,female,5yearly,2095,10.7311604932521
921,medium_variant,male,5yearly,2095,9.30922306760125
