region,variant,gender,freq,year,lifeexpectancyat80
1501,estimates,female,5yearly,1950,5.20908816767774
1501,estimates,male,5yearly,1950,4.54877070133342
1501,estimates,female,5yearly,1955,5.43540362637283
1501,estimates,male,5yearly,1955,4.72514579156725
1501,estimates,female,5yearly,1960,5.59409652045767
1501,estimates,male,5yearly,1960,4.87638684028566
1501,estimates,female,5yearly,1965,5.84310985804125
1501,estimates,male,5yearly,1965,5.03636183391867
1501,estimates,female,5yearly,1970,5.87069462838373
1501,estimates,male,5yearly,1970,5.11578803721549
1501,estimates,female,5yearly,1975,6.05762656016746
1501,estimates,male,5yearly,1975,5.26275066986669
1501,estimates,female,5yearly,1980,6.1059975406216
1501,estimates,male,5yearly,1980,5.32007822460529
1501,estimates,female,5yearly,1985,6.19583872396207
1501,estimates,male,5yearly,1985,5.43910878814094
1501,estimates,female,5yearly,1990,6.3294308726918
1501,estimates,male,5yearly,1990,5.59303898198855
1501,estimates,female,5yearly,1995,6.51416421236499
1501,estimates,male,5yearly,1995,5.79575631024497
1501,estimates,female,5yearly,2000,6.67047405125679
1501,estimates,male,5yearly,2000,5.98050845599452
1501,estimates,female,5yearly,2005,6.83839748611758
1501,estimates,male,5yearly,2005,6.18293264151454
1501,estimates,female,5yearly,2010,7.13107761308758
1501,estimates,male,5yearly,2010,6.4886688892662
1501,medium_variant,female,5yearly,2015,7.31018627276969
1501,medium_variant,male,5yearly,2015,6.64820458760588
1501,medium_variant,female,5yearly,2020,7.46286088106936
1501,medium_variant,male,5yearly,2020,6.74949713700909
1501,medium_variant,female,5yearly,2025,7.60537551954335
1501,medium_variant,male,5yearly,2025,6.83118309092014
1501,medium_variant,female,5yearly,2030,7.77780734705
1501,medium_variant,male,5yearly,2030,6.93390485518646
1501,medium_variant,female,5yearly,2035,7.95194208978192
1501,medium_variant,male,5yearly,2035,7.04810757242217
1501,medium_variant,female,5yearly,2040,8.18516509981732
1501,medium_variant,male,5yearly,2040,7.18354124956314
1501,medium_variant,female,5yearly,2045,8.41550397023806
1501,medium_variant,male,5yearly,2045,7.32649062224868
1501,medium_variant,female,5yearly,2050,8.63435538398571
1501,medium_variant,male,5yearly,2050,7.47010301517165
1501,medium_variant,female,5yearly,2055,8.84596239090138
1501,medium_variant,male,5yearly,2055,7.61366421213912
1501,medium_variant,female,5yearly,2060,9.05402174462632
1501,medium_variant,male,5yearly,2060,7.77137486805809
1501,medium_variant,female,5yearly,2065,9.27081668253197
1501,medium_variant,male,5yearly,2065,7.92541941540198
1501,medium_variant,female,5yearly,2070,9.47752877652173
1501,medium_variant,male,5yearly,2070,8.07862991681633
1501,medium_variant,female,5yearly,2075,9.67465756908234
1501,medium_variant,male,5yearly,2075,8.23102774922642
1501,medium_variant,female,5yearly,2080,9.86526914765468
1501,medium_variant,male,5yearly,2080,8.3907530941691
1501,medium_variant,female,5yearly,2085,10.0385619237427
1501,medium_variant,male,5yearly,2085,8.56100225730045
1501,medium_variant,female,5yearly,2090,10.2219072740719
1501,medium_variant,male,5yearly,2090,8.74148774054663
1501,medium_variant,female,5yearly,2095,10.4221469975913
1501,medium_variant,male,5yearly,2095,8.93828058130239
