region,variant,gender,freq,year,lifeexpectancyat80
941,estimates,female,5yearly,1950,4.16118649995744
941,estimates,male,5yearly,1950,3.87514065303038
941,estimates,female,5yearly,1955,4.38076492204842
941,estimates,male,5yearly,1955,4.03667634233508
941,estimates,female,5yearly,1960,4.58116569768418
941,estimates,male,5yearly,1960,4.20678819085618
941,estimates,female,5yearly,1965,4.77579754184069
941,estimates,male,5yearly,1965,4.37959811514208
941,estimates,female,5yearly,1970,4.92769288139778
941,estimates,male,5yearly,1970,4.50493244964686
941,estimates,female,5yearly,1975,5.00983909448886
941,estimates,male,5yearly,1975,4.57978371096141
941,estimates,female,5yearly,1980,5.11366777671261
941,estimates,male,5yearly,1980,4.69171171789617
941,estimates,female,5yearly,1985,5.23549088116177
941,estimates,male,5yearly,1985,4.82369472269126
941,estimates,female,5yearly,1990,5.3385475897615
941,estimates,male,5yearly,1990,4.93406312074915
941,estimates,female,5yearly,1995,5.64797359488048
941,estimates,male,5yearly,1995,5.36471672618839
941,estimates,female,5yearly,2000,5.89460273120897
941,estimates,male,5yearly,2000,5.64747161684042
941,estimates,female,5yearly,2005,6.1981573513066
941,estimates,male,5yearly,2005,5.9507782866062
941,estimates,female,5yearly,2010,6.69640402824649
941,estimates,male,5yearly,2010,6.24977279302471
941,medium_variant,female,5yearly,2015,6.92363189710412
941,medium_variant,male,5yearly,2015,6.41853228411088
941,medium_variant,female,5yearly,2020,7.13071906238679
941,medium_variant,male,5yearly,2020,6.56354380404219
941,medium_variant,female,5yearly,2025,7.30948262462119
941,medium_variant,male,5yearly,2025,6.6705796609742
941,medium_variant,female,5yearly,2030,7.46127597736191
941,medium_variant,male,5yearly,2030,6.76000753451375
941,medium_variant,female,5yearly,2035,7.61297738540437
941,medium_variant,male,5yearly,2035,6.87811449166081
941,medium_variant,female,5yearly,2040,7.8572759134316
941,medium_variant,male,5yearly,2040,7.07026321439012
941,medium_variant,female,5yearly,2045,8.22748529396871
941,medium_variant,male,5yearly,2045,7.33929827155024
941,medium_variant,female,5yearly,2050,8.57725590683653
941,medium_variant,male,5yearly,2050,7.55922722817073
941,medium_variant,female,5yearly,2055,8.85363341423769
941,medium_variant,male,5yearly,2055,7.7322378273541
941,medium_variant,female,5yearly,2060,9.08483004460258
941,medium_variant,male,5yearly,2060,7.89372444548166
941,medium_variant,female,5yearly,2065,9.31714375454596
941,medium_variant,male,5yearly,2065,8.07046754021775
941,medium_variant,female,5yearly,2070,9.52002203804898
941,medium_variant,male,5yearly,2070,8.2198575817195
941,medium_variant,female,5yearly,2075,9.67295411051536
941,medium_variant,male,5yearly,2075,8.35879726720055
941,medium_variant,female,5yearly,2080,9.81548518629269
941,medium_variant,male,5yearly,2080,8.47295062995546
941,medium_variant,female,5yearly,2085,9.95201845613055
941,medium_variant,male,5yearly,2085,8.58287323429995
941,medium_variant,female,5yearly,2090,10.0930870205317
941,medium_variant,male,5yearly,2090,8.68595508316684
941,medium_variant,female,5yearly,2095,10.2304042124895
941,medium_variant,male,5yearly,2095,8.80436506805587
