region,variant,gender,freq,year,lifeexpectancyat80
920,estimates,female,5yearly,1950,5.21364502897143
920,estimates,male,5yearly,1950,4.66530008628277
920,estimates,female,5yearly,1955,5.37570074203033
920,estimates,male,5yearly,1955,4.75529043998253
920,estimates,female,5yearly,1960,5.54883108612433
920,estimates,male,5yearly,1960,4.82090651628101
920,estimates,female,5yearly,1965,5.81268017838791
920,estimates,male,5yearly,1965,4.90707086937722
920,estimates,female,5yearly,1970,5.49477145688333
920,estimates,male,5yearly,1970,4.8735712511307
920,estimates,female,5yearly,1975,6.03776066783023
920,estimates,male,5yearly,1975,5.28318681726687
920,estimates,female,5yearly,1980,6.28691299641324
920,estimates,male,5yearly,1980,5.45403218692735
920,estimates,female,5yearly,1985,6.56523473688135
920,estimates,male,5yearly,1985,5.59866299534611
920,estimates,female,5yearly,1990,6.71049146024505
920,estimates,male,5yearly,1990,5.71924554848088
920,estimates,female,5yearly,1995,6.96903982160341
920,estimates,male,5yearly,1995,5.91491855256463
920,estimates,female,5yearly,2000,7.16597243530852
920,estimates,male,5yearly,2000,6.09075563992878
920,estimates,female,5yearly,2005,7.39841858449602
920,estimates,male,5yearly,2005,6.3053338661859
920,estimates,female,5yearly,2010,7.6493910560073
920,estimates,male,5yearly,2010,6.49850854182606
920,medium_variant,female,5yearly,2015,7.86601219272327
920,medium_variant,male,5yearly,2015,6.67111943309465
920,medium_variant,female,5yearly,2020,8.0577392536046
920,medium_variant,male,5yearly,2020,6.82198056837459
920,medium_variant,female,5yearly,2025,8.21616934871989
920,medium_variant,male,5yearly,2025,6.95851686029442
920,medium_variant,female,5yearly,2030,8.45347812489854
920,medium_variant,male,5yearly,2030,7.1391124387006
920,medium_variant,female,5yearly,2035,8.71863583851952
920,medium_variant,male,5yearly,2035,7.34434610568777
920,medium_variant,female,5yearly,2040,9.00435254895437
920,medium_variant,male,5yearly,2040,7.56403343703058
920,medium_variant,female,5yearly,2045,9.22172604004255
920,medium_variant,male,5yearly,2045,7.75550967526384
920,medium_variant,female,5yearly,2050,9.3996707308905
920,medium_variant,male,5yearly,2050,7.9142906062079
920,medium_variant,female,5yearly,2055,9.56276746491396
920,medium_variant,male,5yearly,2055,8.0629153872125
920,medium_variant,female,5yearly,2060,9.75777365264169
920,medium_variant,male,5yearly,2060,8.23469119327607
920,medium_variant,female,5yearly,2065,9.96292383241748
920,medium_variant,male,5yearly,2065,8.42365254047522
920,medium_variant,female,5yearly,2070,10.1748717115696
920,medium_variant,male,5yearly,2070,8.58017612995494
920,medium_variant,female,5yearly,2075,10.3748820628895
920,medium_variant,male,5yearly,2075,8.72319587047527
920,medium_variant,female,5yearly,2080,10.5517330223037
920,medium_variant,male,5yearly,2080,8.83251918556451
920,medium_variant,female,5yearly,2085,10.6906314586615
920,medium_variant,male,5yearly,2085,8.96339897909134
920,medium_variant,female,5yearly,2090,10.8901631135721
920,medium_variant,male,5yearly,2090,9.1586673233339
920,medium_variant,female,5yearly,2095,11.1571866850484
920,medium_variant,male,5yearly,2095,9.40604108607918
