region,variant,gender,freq,year,lifeexpectancyat80
913,estimates,female,5yearly,1950,5.19401132241377
913,estimates,male,5yearly,1950,4.72278058203846
913,estimates,female,5yearly,1955,5.29511785980491
913,estimates,male,5yearly,1955,4.82286915817113
913,estimates,female,5yearly,1960,5.36426316109858
913,estimates,male,5yearly,1960,4.88742738613178
913,estimates,female,5yearly,1965,5.43000363215966
913,estimates,male,5yearly,1965,4.95226698491739
913,estimates,female,5yearly,1970,6.02117149473187
913,estimates,male,5yearly,1970,5.04394415791078
913,estimates,female,5yearly,1975,6.04196824640147
913,estimates,male,5yearly,1975,4.92373559805899
913,estimates,female,5yearly,1980,6.05559557406313
913,estimates,male,5yearly,1980,4.93631598874811
913,estimates,female,5yearly,1985,6.31241065035748
913,estimates,male,5yearly,1985,5.07546522833939
913,estimates,female,5yearly,1990,6.5230332545676
913,estimates,male,5yearly,1990,5.19860886878859
913,estimates,female,5yearly,1995,6.6861668836729
913,estimates,male,5yearly,1995,5.27886105691973
913,estimates,female,5yearly,2000,6.86102004935415
913,estimates,male,5yearly,2000,5.33161320668072
913,estimates,female,5yearly,2005,6.93268912653746
913,estimates,male,5yearly,2005,5.38106133442543
913,estimates,female,5yearly,2010,7.16233196825368
913,estimates,male,5yearly,2010,5.51023782249165
913,medium_variant,female,5yearly,2015,7.38603533312333
913,medium_variant,male,5yearly,2015,5.66802843376435
913,medium_variant,female,5yearly,2020,7.62344529131643
913,medium_variant,male,5yearly,2020,5.80554490177322
913,medium_variant,female,5yearly,2025,7.84284315114103
913,medium_variant,male,5yearly,2025,5.93834370086064
913,medium_variant,female,5yearly,2030,8.06596400421021
913,medium_variant,male,5yearly,2030,6.06372914248235
913,medium_variant,female,5yearly,2035,8.29603720035779
913,medium_variant,male,5yearly,2035,6.18063734609816
913,medium_variant,female,5yearly,2040,8.50652054143218
913,medium_variant,male,5yearly,2040,6.29847769868972
913,medium_variant,female,5yearly,2045,8.69919291701856
913,medium_variant,male,5yearly,2045,6.41190600111435
913,medium_variant,female,5yearly,2050,8.94186075390724
913,medium_variant,male,5yearly,2050,6.55748059496136
913,medium_variant,female,5yearly,2055,9.19570565678996
913,medium_variant,male,5yearly,2055,6.74021989155205
913,medium_variant,female,5yearly,2060,9.45119895915516
913,medium_variant,male,5yearly,2060,6.92766109286329
913,medium_variant,female,5yearly,2065,9.70531512087685
913,medium_variant,male,5yearly,2065,7.11094770883858
913,medium_variant,female,5yearly,2070,9.94215002353426
913,medium_variant,male,5yearly,2070,7.30235468419709
913,medium_variant,female,5yearly,2075,10.177884131906
913,medium_variant,male,5yearly,2075,7.49834141430425
913,medium_variant,female,5yearly,2080,10.4092579886363
913,medium_variant,male,5yearly,2080,7.69388966705242
913,medium_variant,female,5yearly,2085,10.6421469379824
913,medium_variant,male,5yearly,2085,7.89185583535954
913,medium_variant,female,5yearly,2090,10.8716539400936
913,medium_variant,male,5yearly,2090,8.099453815525
913,medium_variant,female,5yearly,2095,11.0943193185167
913,medium_variant,male,5yearly,2095,8.30219288833185
