region,variant,gender,freq,year,lifeexpectancyat80
954,estimates,female,5yearly,1950,5.38281796938719
954,estimates,male,5yearly,1950,4.96317311427823
954,estimates,female,5yearly,1955,5.46474292758152
954,estimates,male,5yearly,1955,5.02385739555281
954,estimates,female,5yearly,1960,5.54456277447563
954,estimates,male,5yearly,1960,5.08233690443638
954,estimates,female,5yearly,1965,5.61322786908285
954,estimates,male,5yearly,1965,5.13495677118637
954,estimates,female,5yearly,1970,5.70469615177296
954,estimates,male,5yearly,1970,5.21160206449247
954,estimates,female,5yearly,1975,5.79792358373689
954,estimates,male,5yearly,1975,5.29655113892789
954,estimates,female,5yearly,1980,5.91248271379251
954,estimates,male,5yearly,1980,5.35284964473861
954,estimates,female,5yearly,1985,6.08446985353749
954,estimates,male,5yearly,1985,5.43169820640921
954,estimates,female,5yearly,1990,6.27163865404419
954,estimates,male,5yearly,1990,5.52166944720635
954,estimates,female,5yearly,1995,6.49245658291217
954,estimates,male,5yearly,1995,5.65016563969126
954,estimates,female,5yearly,2000,6.85938387865132
954,estimates,male,5yearly,2000,5.87078166046495
954,estimates,female,5yearly,2005,7.23988809900002
954,estimates,male,5yearly,2005,6.01254103739197
954,estimates,female,5yearly,2010,7.67495671731134
954,estimates,male,5yearly,2010,6.32943816594568
954,medium_variant,female,5yearly,2015,8.11166962178997
954,medium_variant,male,5yearly,2015,6.61269228918599
954,medium_variant,female,5yearly,2020,8.47370998280916
954,medium_variant,male,5yearly,2020,6.91252081962635
954,medium_variant,female,5yearly,2025,8.77929275463065
954,medium_variant,male,5yearly,2025,7.2106412730998
954,medium_variant,female,5yearly,2030,9.06104818632505
954,medium_variant,male,5yearly,2030,7.49732256592189
954,medium_variant,female,5yearly,2035,9.34059796770917
954,medium_variant,male,5yearly,2035,7.8133831335496
954,medium_variant,female,5yearly,2040,9.63924720113226
954,medium_variant,male,5yearly,2040,8.16424740821414
954,medium_variant,female,5yearly,2045,9.99942356843211
954,medium_variant,male,5yearly,2045,8.54904554621489
954,medium_variant,female,5yearly,2050,10.3162678408571
954,medium_variant,male,5yearly,2050,8.83734214117962
954,medium_variant,female,5yearly,2055,10.4651023597462
954,medium_variant,male,5yearly,2055,8.97728232284587
954,medium_variant,female,5yearly,2060,10.5686735291269
954,medium_variant,male,5yearly,2060,9.05862425472121
954,medium_variant,female,5yearly,2065,10.6236929132519
954,medium_variant,male,5yearly,2065,9.16280101375353
954,medium_variant,female,5yearly,2070,10.7695372374079
954,medium_variant,male,5yearly,2070,9.37541948812138
954,medium_variant,female,5yearly,2075,11.1080230011241
954,medium_variant,male,5yearly,2075,9.7426897410247
954,medium_variant,female,5yearly,2080,11.4349221095841
954,medium_variant,male,5yearly,2080,10.0677767550723
954,medium_variant,female,5yearly,2085,11.6769294189671
954,medium_variant,male,5yearly,2085,10.26309017056
954,medium_variant,female,5yearly,2090,11.8674208296402
954,medium_variant,male,5yearly,2090,10.3615083758659
954,medium_variant,female,5yearly,2095,11.9588134135817
954,medium_variant,male,5yearly,2095,10.4612113377752
954,estimates,female,5yearly,Regi,Micronesia
954,estimates,male,5yearly,Regi,Micronesia
954,medium_variant,female,5yearly,Regi,Micronesia
954,medium_variant,male,5yearly,Regi,Micronesia
