region,variant,gender,year,population
928,estimates,female,1950,1023.669
928,estimates,male,1950,1141.672
928,estimates,female,1951,1046.549
928,estimates,male,1951,1157.01
928,estimates,female,1952,1070.217
928,estimates,male,1952,1174.61
928,estimates,female,1953,1094.52
928,estimates,male,1953,1194.347
928,estimates,female,1954,1119.345
928,estimates,male,1954,1216.092
928,estimates,female,1955,1144.671
928,estimates,male,1955,1239.699
928,estimates,female,1956,1170.612
928,estimates,male,1956,1265.026
928,estimates,female,1957,1197.274
928,estimates,male,1957,1291.855
928,estimates,female,1958,1224.912
928,estimates,male,1958,1319.995
928,estimates,female,1959,1253.796
928,estimates,male,1959,1349.289
928,estimates,female,1960,1284.139
928,estimates,male,1960,1379.533
928,estimates,female,1961,1316.115
928,estimates,male,1961,1410.669
928,estimates,female,1962,1349.665
928,estimates,male,1962,1442.664
928,estimates,female,1963,1384.544
928,estimates,male,1963,1475.673
928,estimates,female,1964,1420.453
928,estimates,male,1964,1509.834
928,estimates,female,1965,1457.105
928,estimates,male,1965,1545.303
928,estimates,female,1966,1494.424
928,estimates,male,1966,1582.13
928,estimates,female,1967,1532.561
928,estimates,male,1967,1620.275
928,estimates,female,1968,1571.806
928,estimates,male,1968,1659.869
928,estimates,female,1969,1612.624
928,estimates,male,1969,1701.018
928,estimates,female,1970,1655.282
928,estimates,male,1970,1743.82
928,estimates,female,1971,1699.938
928,estimates,male,1971,1788.34
928,estimates,female,1972,1746.497
928,estimates,male,1972,1834.58
928,estimates,female,1973,1794.734
928,estimates,male,1973,1882.497
928,estimates,female,1974,1844.308
928,estimates,male,1974,1932.084
928,estimates,female,1975,1895.007
928,estimates,male,1975,1983.327
928,estimates,female,1976,1946.6
928,estimates,male,1976,2036.076
928,estimates,female,1977,1999.187
928,estimates,male,1977,2090.363
928,estimates,female,1978,2053.168
928,estimates,male,1978,2146.239
928,estimates,female,1979,2109.18
928,estimates,male,1979,2203.955
928,estimates,female,1980,2167.565
928,estimates,male,1980,2263.542
928,estimates,female,1981,2228.644
928,estimates,male,1981,2325.254
928,estimates,female,1982,2292.058
928,estimates,male,1982,2388.815
928,estimates,female,1983,2356.616
928,estimates,male,1983,2453.276
928,estimates,female,1984,2420.683
928,estimates,male,1984,2517.298
928,estimates,female,1985,2483.192
928,estimates,male,1985,2580.009
928,estimates,female,1986,2543.624
928,estimates,male,1986,2640.975
928,estimates,female,1987,2602.522
928,estimates,male,1987,2700.684
928,estimates,female,1988,2661.126
928,estimates,male,1988,2760.324
928,estimates,female,1989,2721.232
928,estimates,male,1989,2821.615
928,estimates,female,1990,2784.16
928,estimates,male,1990,2885.785
928,estimates,female,1991,2850.254
928,estimates,male,1991,2953.218
928,estimates,female,1992,2919.189
928,estimates,male,1992,3023.587
928,estimates,female,1993,2990.656
928,estimates,male,1993,3096.627
928,estimates,female,1994,3064.142
928,estimates,male,1994,3171.816
928,estimates,female,1995,3139.21
928,estimates,male,1995,3248.755
928,estimates,female,1996,3215.902
928,estimates,male,1996,3327.498
928,estimates,female,1997,3294.314
928,estimates,male,1997,3408.117
928,estimates,female,1998,3374.101
928,estimates,male,1998,3490.279
928,estimates,female,1999,3454.845
928,estimates,male,1999,3573.585
928,estimates,female,2000,3536.269
928,estimates,male,2000,3657.72
928,estimates,female,2001,3618.111
928,estimates,male,2001,3742.447
928,estimates,female,2002,3700.47
928,estimates,male,2002,3827.831
928,estimates,female,2003,3783.791
928,estimates,male,2003,3914.325
928,estimates,female,2004,3868.685
928,estimates,male,2004,4002.55
928,estimates,female,2005,3955.564
928,estimates,male,2005,4092.919
928,estimates,female,2006,4044.588
928,estimates,male,2006,4185.579
928,estimates,female,2007,4135.509
928,estimates,male,2007,4280.248
928,estimates,female,2008,4227.804
928,estimates,male,2008,4376.315
928,estimates,female,2009,4320.783
928,estimates,male,2009,4472.897
928,estimates,female,2010,4413.937
928,estimates,male,2010,4569.398
928,estimates,female,2011,4507.027
928,estimates,male,2011,4665.54
928,estimates,female,2012,4600.209
928,estimates,male,2012,4761.504
928,estimates,female,2013,4693.646
928,estimates,male,2013,4857.485
928,estimates,female,2014,4787.577
928,estimates,male,2014,4953.862
928,constant_fertility,female,2015,4882.235
928,constant_fertility,male,2015,5050.904
928,constant_mortality,female,2015,4882.235
928,constant_mortality,male,2015,5050.904
928,estimates,female,2015,4882.235
928,estimates,male,2015,5050.904
928,high_variant,female,2015,4882.235
928,high_variant,male,2015,5050.904
928,instant_replacement,female,2015,4882.235
928,instant_replacement,male,2015,5050.904
928,low_variant,female,2015,4882.235
928,low_variant,male,2015,5050.904
928,medium_variant,female,2015,4882.235
928,medium_variant,male,2015,5050.904
928,momentum,female,2015,4882.235
928,momentum,male,2015,5050.904
928,no_change,female,2015,4882.235
928,no_change,male,2015,5050.904
928,zero_migration,female,2015,4882.235
928,zero_migration,male,2015,5050.904
928,constant_fertility,female,2016,4982.651
928,constant_fertility,male,2016,5154.035
928,constant_mortality,female,2016,4976.776
928,constant_mortality,male,2016,5147.828
928,high_variant,female,2016,4983.299
928,high_variant,male,2016,5154.666
928,instant_replacement,female,2016,4948.288
928,instant_replacement,male,2016,5117.25
928,low_variant,female,2016,4972.391
928,low_variant,male,2016,5143.01
928,medium_variant,female,2016,4977.633
928,medium_variant,male,2016,5148.636
928,momentum,female,2016,4949.578
928,momentum,male,2016,5118.641
928,no_change,female,2016,4981.56
928,no_change,male,2016,5152.983
928,zero_migration,female,2016,4980.556
928,zero_migration,male,2016,5151.632
928,constant_fertility,female,2017,5085.444
928,constant_fertility,male,2017,5259.63
928,constant_mortality,female,2017,5071.36
928,constant_mortality,male,2017,5244.723
928,high_variant,female,2017,5086.904
928,high_variant,male,2017,5261.064
928,instant_replacement,female,2017,5002.767
928,instant_replacement,male,2017,5171.12
928,low_variant,female,2017,5060.849
928,low_variant,male,2017,5233.234
928,medium_variant,female,2017,5073.62
928,medium_variant,male,2017,5246.898
928,momentum,female,2017,5005.884
928,momentum,male,2017,5174.514
928,no_change,female,2017,5082.886
928,no_change,male,2017,5257.13
928,zero_migration,female,2017,5079.387
928,zero_migration,male,2017,5252.813
928,constant_fertility,female,2018,5190.599
928,constant_fertility,male,2018,5367.607
928,constant_mortality,female,2018,5165.958
928,constant_mortality,male,2018,5341.572
928,high_variant,female,2018,5192.764
928,high_variant,male,2018,5369.749
928,instant_replacement,female,2018,5049.783
928,instant_replacement,male,2018,5216.911
928,low_variant,female,2018,5147.959
928,low_variant,male,2018,5321.887
928,medium_variant,female,2018,5170.164
928,medium_variant,male,2018,5345.639
928,momentum,female,2018,5055.025
928,momentum,male,2018,5222.637
928,no_change,female,2018,5186.116
928,no_change,male,2018,5363.256
928,zero_migration,female,2018,5178.759
928,zero_migration,male,2018,5354.432
928,constant_fertility,female,2019,5298.011
928,constant_fertility,male,2019,5477.93
928,constant_mortality,female,2019,5260.58
928,constant_mortality,male,2019,5438.369
928,high_variant,female,2019,5300.561
928,high_variant,male,2019,5480.403
928,instant_replacement,female,2019,5095.265
928,instant_replacement,male,2019,5260.97
928,low_variant,female,2019,5233.943
928,low_variant,male,2019,5409.257
928,medium_variant,female,2019,5267.18
928,medium_variant,male,2019,5444.752
928,momentum,female,2019,5102.645
928,momentum,male,2019,5269.069
928,no_change,female,2019,5291.21
928,no_change,male,2019,5471.32
928,zero_migration,female,2019,5278.619
928,zero_migration,male,2019,5456.504
928,constant_fertility,female,2020,5407.698
928,constant_fertility,male,2020,5590.542
928,constant_mortality,female,2020,5355.219
928,constant_mortality,male,2020,5535.09
928,high_variant,female,2020,5410.146
928,high_variant,male,2020,5592.804
928,instant_replacement,female,2020,5143.649
928,instant_replacement,male,2020,5308.023
928,low_variant,female,2020,5319.007
928,low_variant,male,2020,5495.509
928,medium_variant,female,2020,5364.57
928,medium_variant,male,2020,5544.157
928,momentum,female,2020,5152.955
928,momentum,male,2020,5318.277
928,no_change,female,2020,5398.12
928,no_change,male,2020,5581.236
928,zero_migration,female,2020,5379.01
928,zero_migration,male,2020,5558.99
928,constant_fertility,female,2021,5519.604
928,constant_fertility,male,2021,5705.418
928,constant_mortality,female,2021,5449.852
928,constant_mortality,male,2021,5631.724
928,high_variant,female,2021,5521.36
928,high_variant,male,2021,5706.837
928,instant_replacement,female,2021,5196.211
928,instant_replacement,male,2021,5359.459
928,low_variant,female,2021,5403.213
928,low_variant,male,2021,5580.729
928,medium_variant,female,2021,5462.317
928,medium_variant,male,2021,5643.821
928,momentum,female,2021,5207.15
928,momentum,male,2021,5371.609
928,no_change,female,2021,5506.834
928,no_change,male,2021,5693
928,zero_migration,female,2021,5479.883
928,zero_migration,male,2021,5661.856
928,constant_fertility,female,2022,5633.731
928,constant_fertility,male,2022,5822.569
928,constant_mortality,female,2022,5544.439
928,constant_mortality,male,2022,5728.214
928,high_variant,female,2022,5634.164
928,high_variant,male,2022,5822.437
928,instant_replacement,female,2022,5251.975
928,instant_replacement,male,2022,5414.233
928,low_variant,female,2022,5486.571
928,low_variant,male,2022,5664.94
928,medium_variant,female,2022,5560.404
928,medium_variant,male,2022,5743.702
928,momentum,female,2022,5264.303
928,momentum,male,2022,5428.024
928,no_change,female,2022,5617.313
928,no_change,male,2022,5806.586
928,zero_migration,female,2022,5581.208
928,zero_migration,male,2022,5765.097
928,constant_fertility,female,2023,5750.122
928,constant_fertility,male,2023,5941.994
928,constant_mortality,female,2023,5638.957
928,constant_mortality,male,2023,5824.596
928,high_variant,female,2023,5748.601
928,high_variant,male,2023,5939.628
928,instant_replacement,female,2023,5310.359
928,instant_replacement,male,2023,5471.683
928,low_variant,female,2023,5569.028
928,low_variant,male,2023,5748.054
928,medium_variant,female,2023,5658.842
928,medium_variant,male,2023,5843.851
928,momentum,female,2023,5323.811
928,momentum,male,2023,5486.911
928,no_change,female,2023,5729.561
928,no_change,male,2023,5922.006
928,zero_migration,female,2023,5682.994
928,zero_migration,male,2023,5868.65
928,constant_fertility,female,2024,5868.761
928,constant_fertility,male,2024,6063.704
928,constant_mortality,female,2024,5733.416
928,constant_mortality,male,2024,5920.803
928,high_variant,female,2024,5864.715
928,high_variant,male,2024,6058.461
928,instant_replacement,female,2024,5369.938
928,instant_replacement,male,2024,5530.312
928,low_variant,female,2024,5650.513
928,low_variant,male,2024,5829.986
928,medium_variant,female,2024,5757.611
928,medium_variant,male,2024,5944.208
928,momentum,female,2024,5384.363
928,momentum,male,2024,5546.834
928,no_change,female,2024,5843.598
928,no_change,male,2024,6039.267
928,zero_migration,female,2024,5785.178
928,zero_migration,male,2024,5972.502
928,constant_fertility,female,2025,5989.68
928,constant_fertility,male,2025,6187.703
928,constant_mortality,female,2025,5827.706
928,constant_mortality,male,2025,6016.78
928,high_variant,female,2025,5982.518
928,high_variant,male,2025,6178.98
928,instant_replacement,female,2025,5429.731
928,instant_replacement,male,2025,5589.068
928,low_variant,female,2025,5730.882
928,low_variant,male,2025,5910.625
928,medium_variant,female,2025,5856.703
928,medium_variant,male,2025,6044.799
928,momentum,female,2025,5444.982
928,momentum,male,2025,5606.761
928,no_change,female,2025,5959.415
928,no_change,male,2025,6158.371
928,zero_migration,female,2025,5887.741
928,zero_migration,male,2025,6076.642
928,constant_fertility,female,2026,6112.894
928,constant_fertility,male,2026,6314.003
928,constant_mortality,female,2026,5921.857
928,constant_mortality,male,2026,6112.494
928,high_variant,female,2026,6102.024
928,high_variant,male,2026,6301.128
928,instant_replacement,female,2026,5489.813
928,instant_replacement,male,2026,5647.97
928,low_variant,female,2026,5810.148
928,low_variant,male,2026,5989.929
928,medium_variant,female,2026,5956.08
928,medium_variant,male,2026,6145.527
928,momentum,female,2026,5505.704
928,momentum,male,2026,5666.742
928,no_change,female,2026,6077.026
928,no_change,male,2026,6279.281
928,zero_migration,female,2026,5990.652
928,zero_migration,male,2026,6180.961
928,constant_fertility,female,2027,6238.363
928,constant_fertility,male,2027,6442.579
928,constant_mortality,female,2027,6015.811
928,constant_mortality,male,2027,6207.909
928,high_variant,female,2027,6223
928,high_variant,male,2027,6424.718
928,instant_replacement,female,2027,5550.688
928,instant_replacement,male,2027,5707.637
928,low_variant,female,2027,5888.403
928,low_variant,male,2027,6068.032
928,medium_variant,female,2027,6055.713
928,medium_variant,male,2027,6246.373
928,momentum,female,2027,5567.056
928,momentum,male,2027,5727.286
928,no_change,female,2027,6196.381
928,no_change,male,2027,6401.987
928,zero_migration,female,2027,6093.844
928,zero_migration,male,2027,6285.483
928,constant_fertility,female,2028,6366.033
928,constant_fertility,male,2028,6573.382
928,constant_mortality,female,2028,6109.479
928,constant_mortality,male,2028,6302.979
928,high_variant,female,2028,6345.162
928,high_variant,male,2028,6549.401
928,instant_replacement,female,2028,5612.347
928,instant_replacement,male,2028,5768.005
928,low_variant,female,2028,5965.897
928,low_variant,male,2028,6145.199
928,medium_variant,female,2028,6155.526
928,medium_variant,male,2028,6347.297
928,momentum,female,2028,5628.943
928,momentum,male,2028,5788.391
928,no_change,female,2028,6317.388
928,no_change,male,2028,6526.432
928,zero_migration,female,2028,6197.304
928,zero_migration,male,2028,6390.115
928,constant_fertility,female,2029,6495.838
928,constant_fertility,male,2029,6706.318
928,constant_mortality,female,2029,6202.853
928,constant_mortality,male,2029,6397.659
928,high_variant,female,2029,6468.06
928,high_variant,male,2029,6674.731
928,instant_replacement,female,2029,5674.728
928,instant_replacement,male,2029,5829.008
928,low_variant,female,2029,6042.967
928,low_variant,male,2029,6221.777
928,medium_variant,female,2029,6255.513
928,medium_variant,male,2029,6448.255
928,momentum,female,2029,5691.353
928,momentum,male,2029,5849.945
928,no_change,female,2029,6439.985
928,no_change,male,2029,6652.49
928,zero_migration,female,2029,6300.977
928,zero_migration,male,2029,6494.815
928,constant_fertility,female,2030,6627.702
928,constant_fertility,male,2030,6841.334
928,constant_mortality,female,2030,6295.86
928,constant_mortality,male,2030,6491.869
928,high_variant,female,2030,6591.375
928,high_variant,male,2030,6800.348
928,instant_replacement,female,2030,5737.757
928,instant_replacement,male,2030,5890.579
928,low_variant,female,2030,6119.837
928,low_variant,male,2030,6298.015
928,medium_variant,female,2030,6355.606
928,medium_variant,male,2030,6549.174
928,momentum,female,2030,5754.155
928,momentum,male,2030,5911.867
928,no_change,female,2030,6564.114
928,no_change,male,2030,6780.135
928,zero_migration,female,2030,6404.798
928,zero_migration,male,2030,6599.521
928,constant_fertility,female,2031,6761.678
928,constant_fertility,male,2031,6978.439
928,constant_mortality,female,2031,6388.464
928,constant_mortality,male,2031,6585.566
928,high_variant,female,2031,6714.983
928,high_variant,male,2031,6926.098
928,instant_replacement,female,2031,5801.379
928,instant_replacement,male,2031,5952.593
928,low_variant,female,2031,6196.617
928,low_variant,male,2031,6373.966
928,medium_variant,female,2031,6455.786
928,medium_variant,male,2031,6650.021
928,momentum,female,2031,5817.268
928,momentum,male,2031,5974.079
928,no_change,female,2031,6689.757
928,no_change,male,2031,6909.32
928,zero_migration,female,2031,6508.739
928,zero_migration,male,2031,6704.201
928,constant_fertility,female,2032,6897.729
928,constant_fertility,male,2032,7117.667
928,constant_mortality,female,2032,6480.587
928,constant_mortality,male,2032,6678.691
928,high_variant,female,2032,6838.891
928,high_variant,male,2032,7052.022
928,instant_replacement,female,2032,5865.358
928,instant_replacement,male,2032,6014.874
928,low_variant,female,2032,6273.155
928,low_variant,male,2032,6449.516
928,medium_variant,female,2032,6555.972
928,medium_variant,male,2032,6750.732
928,momentum,female,2032,5880.509
928,momentum,male,2032,6036.331
928,no_change,female,2032,6816.911
928,no_change,male,2032,7040.066
928,zero_migration,female,2032,6612.722
928,zero_migration,male,2032,6808.771
928,constant_fertility,female,2033,7035.905
928,constant_fertility,male,2033,7259.004
928,constant_mortality,female,2033,6572.162
928,constant_mortality,male,2033,6771.148
928,high_variant,female,2033,6963.128
928,high_variant,male,2033,7178.172
928,instant_replacement,female,2033,5929.377
928,instant_replacement,male,2033,6077.068
928,low_variant,female,2033,6349.268
