region,variant,gender,year,population
947,estimates,female,1950,90702.17
947,estimates,male,1950,88918.876
947,estimates,female,1951,92429.569
947,estimates,male,1951,90609.62
947,estimates,female,1952,94242.054
947,estimates,male,1952,92383.43
947,estimates,female,1953,96137.677
947,estimates,male,1953,94239.985
947,estimates,female,1954,98115.621
947,estimates,male,1954,96179.745
947,estimates,female,1955,100176.13
947,estimates,male,1955,98203.859
947,estimates,female,1956,102320.737
947,estimates,male,1956,100314.286
947,estimates,female,1957,104552.222
947,estimates,male,1957,102513.829
947,estimates,female,1958,106874.091
947,estimates,male,1958,104805.937
947,estimates,female,1959,109290.859
947,estimates,male,1959,107194.507
947,estimates,female,1960,111806.734
947,estimates,male,1960,109683.354
947,estimates,female,1961,114425.069
947,estimates,male,1961,112275.737
947,estimates,female,1962,117147.512
947,estimates,male,1962,114973.586
947,estimates,female,1963,119973.755
947,estimates,male,1963,117777.783
947,estimates,female,1964,122902.256
947,estimates,male,1964,120688.151
947,estimates,female,1965,125933.137
947,estimates,male,1965,123705.81
947,estimates,female,1966,129068.83
947,estimates,male,1966,126834.096
947,estimates,female,1967,132314.263
947,estimates,male,1967,130077.386
947,estimates,female,1968,135675.445
947,estimates,male,1968,133439.433
947,estimates,female,1969,139159.588
947,estimates,male,1969,136924.244
947,estimates,female,1970,142773.516
947,estimates,male,1970,140536.596
947,estimates,female,1971,146520.642
947,estimates,male,1971,144277.223
947,estimates,female,1972,150404.983
947,estimates,male,1972,148151.271
947,estimates,female,1973,154434.47
947,estimates,male,1973,152172.353
947,estimates,female,1974,158617.887
947,estimates,male,1974,156357.423
947,estimates,female,1975,162962.332
947,estimates,male,1975,160718.544
947,estimates,female,1976,167471.805
947,estimates,male,1976,165262.387
947,estimates,female,1977,172147.972
947,estimates,male,1977,169986.061
947,estimates,female,1978,176992.392
947,estimates,male,1978,174879.883
947,estimates,female,1979,182005.625
947,estimates,male,1979,179928.763
947,estimates,female,1980,187187.917
947,estimates,male,1980,185121.607
947,estimates,female,1981,192539.756
947,estimates,male,1981,190454.993
947,estimates,female,1982,198061.439
947,estimates,male,1982,195932.242
947,estimates,female,1983,203751.82
947,estimates,male,1983,201556.671
947,estimates,female,1984,209609.114
947,estimates,male,1984,207334.156
947,estimates,female,1985,215631.339
947,estimates,male,1985,213268.403
947,estimates,female,1986,221819.412
947,estimates,male,1986,219363.186
947,estimates,female,1987,228171.575
947,estimates,male,1987,225615.794
947,estimates,female,1988,234679.149
947,estimates,male,1988,232016.035
947,estimates,female,1989,241331.028
947,estimates,male,1989,238549.972
947,estimates,female,1990,248119.837
947,estimates,male,1990,245209.217
947,estimates,female,1991,255046.536
947,estimates,male,1991,251992.993
947,estimates,female,1992,262115.599
947,estimates,male,1992,258910.164
947,estimates,female,1993,269327.58
947,estimates,male,1993,265974.599
947,estimates,female,1994,276683.862
947,estimates,male,1994,273205.103
947,estimates,female,1995,284188.671
947,estimates,male,1995,280617.991
947,estimates,female,1996,291847.404
