region,variant,gender,year,population
1500,estimates,female,1950,65100.001
1500,estimates,male,1950,62996.623
1500,estimates,female,1951,66077.339
1500,estimates,male,1951,63891.798
1500,estimates,female,1952,67123.514
1500,estimates,male,1952,64868.243
1500,estimates,female,1953,68253.486
1500,estimates,male,1953,65940.532
1500,estimates,female,1954,69476.508
1500,estimates,male,1954,67117.039
1500,estimates,female,1955,70796.098
1500,estimates,male,1955,68400.004
1500,estimates,female,1956,72209.952
1500,estimates,male,1956,69785.143
1500,estimates,female,1957,73710.065
1500,estimates,male,1957,71262.108
1500,estimates,female,1958,75283.665
1500,estimates,male,1958,72815.569
1500,estimates,female,1959,76915.059
1500,estimates,male,1959,74426.867
1500,estimates,female,1960,78590.451
1500,estimates,male,1960,76079.704
1500,estimates,female,1961,80303.169
1500,estimates,male,1961,77766.089
1500,estimates,female,1962,82058.479
1500,estimates,male,1962,79491.22
1500,estimates,female,1963,83875.298
1500,estimates,male,1963,81276.055
1500,estimates,female,1964,85780.79
1500,estimates,male,1964,83150.644
1500,estimates,female,1965,87793.802
1500,estimates,male,1965,85136.165
1500,estimates,female,1966,89920.211
1500,estimates,male,1966,87238.862
1500,estimates,female,1967,92151.788
1500,estimates,male,1967,89449.788
1500,estimates,female,1968,94475.721
1500,estimates,male,1968,91756.151
1500,estimates,female,1969,96872.943
1500,estimates,male,1969,94138.484
1500,estimates,female,1970,99328.751
1500,estimates,male,1970,96581.876
1500,estimates,female,1971,101840.381
1500,estimates,male,1971,99082.751
1500,estimates,female,1972,104410.116
1500,estimates,male,1972,101643.444
1500,estimates,female,1973,107034.505
1500,estimates,male,1973,104261.608
1500,estimates,female,1974,109710.38
1500,estimates,male,1974,106936.006
1500,estimates,female,1975,112436.138
1500,estimates,male,1975,109665.652
1500,estimates,female,1976,115215.328
1500,estimates,male,1976,112454.462
1500,estimates,female,1977,118050.131
1500,estimates,male,1977,115302.624
1500,estimates,female,1978,120937.048
1500,estimates,male,1978,118201.822
1500,estimates,female,1979,123871.296
1500,estimates,male,1979,121140.937
1500,estimates,female,1980,126853.507
1500,estimates,male,1980,124115.69
1500,estimates,female,1981,129882.601
1500,estimates,male,1981,127126.028
1500,estimates,female,1982,132972.023
1500,estimates,male,1982,130186.405
1500,estimates,female,1983,136155.086
1500,estimates,male,1983,133325.691
1500,estimates,female,1984,139475.325
1500,estimates,male,1984,136582.274
1500,estimates,female,1985,142965.688
1500,estimates,male,1985,139987.014
1500,estimates,female,1986,146636.997
1500,estimates,male,1986,143544.447
1500,estimates,female,1987,150486.545
1500,estimates,male,1987,147257.09
1500,estimates,female,1988,154516.435
1500,estimates,male,1988,151150.078
1500,estimates,female,1989,158724.147
1500,estimates,male,1989,155252.31
1500,estimates,female,1990,163105.79
1500,estimates,male,1990,159580.49
1500,estimates,female,1991,167670.864
1500,estimates,male,1991,164157.219
1500,estimates,female,1992,172417.597
1500,estimates,male,1992,168969.708
1500,estimates,female,1993,177315.791
1500,estimates,male,1993,173956.507
1500,estimates,female,1994,182324.526
1500,estimates,male,1994,179031.576
1500,estimates,female,1995,187416.469
1500,estimates,male,1995,184136.479
1500,estimates,female,1996,192579.053
1500,estimates,male,1996,189244.607
1500,estimates,female,1997,197826.693
1500,estimates,male,1997,194383.206
1500,estimates,female,1998,203191.942
1500,estimates,male,1998,199613.307
1500,estimates,female,1999,208722.029
1500,estimates,male,1999,205023.636
1500,estimates,female,2000,214451.621
1500,estimates,male,2000,210677.959
1500,estimates,female,2001,220392.883
1500,estimates,male,2001,216600.865
1500,estimates,female,2002,226538.072
1500,estimates,male,2002,222772.177
1500,estimates,female,2003,232877.468
1500,estimates,male,2003,229156.914
1500,estimates,female,2004,239393.771
1500,estimates,male,2004,235700.578
1500,estimates,female,2005,246075.059
1500,estimates,male,2005,242365.834
1500,estimates,female,2006,252918.933
1500,estimates,male,2006,249140.465
1500,estimates,female,2007,259932.754
1500,estimates,male,2007,256044.711
1500,estimates,female,2008,267125.473
1500,estimates,male,2008,263112.071
1500,estimates,female,2009,274509.534
1500,estimates,male,2009,270390.739
1500,estimates,female,2010,282093.254
1500,estimates,male,2010,277914.213
1500,estimates,female,2011,289879.337
1500,estimates,male,2011,285693.184
1500,estimates,female,2012,297862.538
1500,estimates,male,2012,293713.59
1500,estimates,female,2013,306033.625
1500,estimates,male,2013,301953.739
1500,estimates,female,2014,314379.058
1500,estimates,male,2014,310380.839
1500,constant_fertility,female,2015,322888.514
1500,constant_fertility,male,2015,318970.093
1500,constant_mortality,female,2015,322888.514
1500,constant_mortality,male,2015,318970.093
1500,estimates,female,2015,322888.514
1500,estimates,male,2015,318970.093
1500,high_variant,female,2015,322888.514
1500,high_variant,male,2015,318970.093
1500,instant_replacement,female,2015,322888.514
1500,instant_replacement,male,2015,318970.093
1500,low_variant,female,2015,322888.514
1500,low_variant,male,2015,318970.093
1500,medium_variant,female,2015,322888.514
1500,medium_variant,male,2015,318970.093
1500,momentum,female,2015,322888.514
1500,momentum,male,2015,318970.093
1500,no_change,female,2015,322888.514
1500,no_change,male,2015,318970.093
1500,zero_migration,female,2015,322888.514
1500,zero_migration,male,2015,318970.093
1500,constant_fertility,female,2016,332057.086
1500,constant_fertility,male,2016,328223.365
1500,constant_mortality,female,2016,331321.851
1500,constant_mortality,male,2016,327483.916
1500,high_variant,female,2016,331905.203
1500,high_variant,male,2016,328067.351
1500,instant_replacement,female,2016,327911.731
1500,instant_replacement,male,2016,323978.022
1500,low_variant,female,2016,331215.191
1500,low_variant,male,2016,327358.357
1500,medium_variant,female,2016,331558.188
1500,medium_variant,male,2016,327714.483
1500,momentum,female,2016,327947.21
1500,momentum,male,2016,324055.421
1500,no_change,female,2016,331819.635
1500,no_change,male,2016,327996.516
1500,zero_migration,female,2016,331763.415
1500,zero_migration,male,2016,327969.971
1500,constant_fertility,female,2017,341625.145
1500,constant_fertility,male,2017,337885.16
1500,constant_mortality,female,2017,339843.344
1500,constant_mortality,male,2017,336087.961
1500,high_variant,female,2017,341230.163
1500,high_variant,male,2017,337479.146
1500,instant_replacement,female,2017,331576.919
