region,variant,gender,year,population
957,estimates,female,1950,117.493
957,estimates,male,1950,124.505
957,estimates,female,1951,121.02
957,estimates,male,1951,128.012
957,estimates,female,1952,124.454
957,estimates,male,1952,131.308
957,estimates,female,1953,127.723
957,estimates,male,1953,134.41
957,estimates,female,1954,130.866
957,estimates,male,1954,137.329
957,estimates,female,1955,133.942
957,estimates,male,1955,140.146
957,estimates,female,1956,137.012
957,estimates,male,1956,142.973
957,estimates,female,1957,140.153
957,estimates,male,1957,145.861
957,estimates,female,1958,143.506
957,estimates,male,1958,149.005
957,estimates,female,1959,147.204
957,estimates,male,1959,152.528
957,estimates,female,1960,151.357
957,estimates,male,1960,156.592
957,estimates,female,1961,156.02
957,estimates,male,1961,161.219
957,estimates,female,1962,161.118
957,estimates,male,1962,166.345
957,estimates,female,1963,166.54
957,estimates,male,1963,171.85
957,estimates,female,1964,171.99
957,estimates,male,1964,177.486
957,estimates,female,1965,177.351
957,estimates,male,1965,183.069
957,estimates,female,1966,182.546
957,estimates,male,1966,188.566
957,estimates,female,1967,187.576
957,estimates,male,1967,193.963
957,estimates,female,1968,192.392
957,estimates,male,1968,199.168
957,estimates,female,1969,196.881
957,estimates,male,1969,204.092
957,estimates,female,1970,201.028
957,estimates,male,1970,208.592
957,estimates,female,1971,204.733
957,estimates,male,1971,212.654
957,estimates,female,1972,208.079
957,estimates,male,1972,216.297
957,estimates,female,1973,211.113
957,estimates,male,1973,219.665
957,estimates,female,1974,213.999
957,estimates,male,1974,222.901
957,estimates,female,1975,216.833
957,estimates,male,1975,226.144
957,estimates,female,1976,219.63
957,estimates,male,1976,229.422
957,estimates,female,1977,222.413
957,estimates,male,1977,232.714
957,estimates,female,1978,225.226
957,estimates,male,1978,236.125
957,estimates,female,1979,228.101
957,estimates,male,1979,239.686
957,estimates,female,1980,231.12
957,estimates,male,1980,243.471
957,estimates,female,1981,234.266
957,estimates,male,1981,247.528
957,estimates,female,1982,237.564
957,estimates,male,1982,251.822
957,estimates,female,1983,240.959
957,estimates,male,1983,256.25
957,estimates,female,1984,244.437
957,estimates,male,1984,260.629
957,estimates,female,1985,247.939
957,estimates,male,1985,264.839
957,estimates,female,1986,251.439
957,estimates,male,1986,268.834
957,estimates,female,1987,254.971
957,estimates,male,1987,272.67
957,estimates,female,1988,258.489
957,estimates,male,1988,276.322
957,estimates,female,1989,261.939
957,estimates,male,1989,279.87
957,estimates,female,1990,265.304
957,estimates,male,1990,283.288
957,estimates,female,1991,268.584
957,estimates,male,1991,286.587
957,estimates,female,1992,271.741
957,estimates,male,1992,289.782
957,estimates,female,1993,274.845
957,estimates,male,1993,292.877
957,estimates,female,1994,277.969
957,estimates,male,1994,295.983
957,estimates,female,1995,281.15
957,estimates,male,1995,299.126
957,estimates,female,1996,284.396
