region,variant,gender,year,population
910,estimates,female,1950,33660.138
910,estimates,male,1950,33098.112
910,estimates,female,1951,34396.342
910,estimates,male,1951,33812.055
910,estimates,female,1952,35158.639
910,estimates,male,1952,34552.876
910,estimates,female,1953,35949.48
910,estimates,male,1953,35322.961
910,estimates,female,1954,36771.152
910,estimates,male,1954,36124.601
910,estimates,female,1955,37625.873
910,estimates,male,1955,36959.97
910,estimates,female,1956,38515.924
910,estimates,male,1956,37831.062
910,estimates,female,1957,39443.546
910,estimates,male,1957,38739.837
910,estimates,female,1958,40410.786
910,estimates,male,1958,39688.161
910,estimates,female,1959,41419.821
910,estimates,male,1959,40677.657
910,estimates,female,1960,42472.448
910,estimates,male,1960,41710.007
910,estimates,female,1961,43570.352
910,estimates,male,1961,42786.6
910,estimates,female,1962,44714.832
910,estimates,male,1962,43908.755
910,estimates,female,1963,45906.858
910,estimates,male,1963,45077.782
910,estimates,female,1964,47147.088
910,estimates,male,1964,46294.648
910,estimates,female,1965,48436.218
910,estimates,male,1965,47560.434
910,estimates,female,1966,49775.907
910,estimates,male,1966,48877.277
910,estimates,female,1967,51167.26
910,estimates,male,1967,50246.135
910,estimates,female,1968,52609.579
910,estimates,male,1968,51665.694
910,estimates,female,1969,54101.633
910,estimates,male,1969,53133.59
910,estimates,female,1970,55643.081
910,estimates,male,1970,54649.003
910,estimates,female,1971,57234.264
910,estimates,male,1971,56210.935
910,estimates,female,1972,58877.506
910,estimates,male,1972,57822.504
910,estimates,female,1973,60576.82
910,estimates,male,1973,59491.622
910,estimates,female,1974,62337.306
910,estimates,male,1974,61228.704
910,estimates,female,1975,64163.098
910,estimates,male,1975,63041.159
910,estimates,female,1976,66056.82
910,estimates,male,1976,64933.245
910,estimates,female,1977,68019.19
910,estimates,male,1977,66903.052
910,estimates,female,1978,70050.028
910,estimates,male,1978,68944.26
910,estimates,female,1979,72148.25
910,estimates,male,1979,71047.196
910,estimates,female,1980,74313.605
910,estimates,male,1980,73205.278
910,estimates,female,1981,76541.011
910,estimates,male,1981,75411.413
910,estimates,female,1982,78831.819
910,estimates,male,1982,77668.112
910,estimates,female,1983,81199.185
910,estimates,male,1983,79989.337
910,estimates,female,1984,83660.99
910,estimates,male,1984,82394.957
910,estimates,female,1985,86226.899
910,estimates,male,1985,84896.186
910,estimates,female,1986,88912.36
910,estimates,male,1986,87509.205
910,estimates,female,1987,91706.347
910,estimates,male,1987,90222.862
910,estimates,female,1988,94560.626
910,estimates,male,1988,92988.791
910,estimates,female,1989,97409.245
910,estimates,male,1989,95740.739
910,estimates,female,1990,100209.515
910,estimates,male,1990,98436.448
910,estimates,female,1991,102938.244
910,estimates,male,1991,101052.236
910,estimates,female,1992,105622.389
910,estimates,male,1992,103616.992
910,estimates,female,1993,108330.29
910,estimates,male,1993,106205.583
910,estimates,female,1994,111158.621
910,estimates,male,1994,108922.992
910,estimates,female,1995,114176.616
910,estimates,male,1995,111844.441
910,estimates,female,1996,117412.302
910,estimates,male,1996,115001.13
910,estimates,female,1997,120845.102
910,estimates,male,1997,118370.604
910,estimates,female,1998,124436.832
910,estimates,male,1998,121909.158
910,estimates,female,1999,128127.343
910,estimates,male,1999,125548.169
910,estimates,female,2000,131874.391
910,estimates,male,2000,129239.485
910,estimates,female,2001,135667.729
910,estimates,male,2001,132970.867
910,estimates,female,2002,139527.116
910,estimates,male,2002,136764.392
910,estimates,female,2003,143475.818
910,estimates,male,2003,140646.976
910,estimates,female,2004,147548.684
910,estimates,male,2004,144658.794
910,estimates,female,2005,151770.841
910,estimates,male,2005,148828.854
910,estimates,female,2006,156148.579
910,estimates,male,2006,153164.451
910,estimates,female,2007,160673.49
910,estimates,male,2007,157655.545
910,estimates,female,2008,165338.344
910,estimates,male,2008,162292.701
910,estimates,female,2009,170130.78
910,estimates,male,2009,167060.266
910,estimates,female,2010,175041.32
910,estimates,male,2010,171946.211
910,estimates,female,2011,180067.838
910,estimates,male,2011,176947.718
910,estimates,female,2012,185211.961
910,estimates,male,2012,182067.202
910,estimates,female,2013,190471.963
910,estimates,male,2013,187303.495
910,estimates,female,2014,195846.286
910,estimates,male,2014,192656.381
910,constant_fertility,female,2015,201333.131
910,constant_fertility,male,2015,198124.857
910,constant_mortality,female,2015,201333.131
910,constant_mortality,male,2015,198124.857
910,estimates,female,2015,201333.131
910,estimates,male,2015,198124.857
910,high_variant,female,2015,201333.131
910,high_variant,male,2015,198124.857
910,instant_replacement,female,2015,201333.131
910,instant_replacement,male,2015,198124.857
910,low_variant,female,2015,201333.131
