region,variant,gender,year,population
922,estimates,female,1950,25619.915
922,estimates,male,1950,25572.655
922,estimates,female,1951,26274.548
922,estimates,male,1951,26178.727
922,estimates,female,1952,26951.022
922,estimates,male,1952,26819.566
922,estimates,female,1953,27647.398
922,estimates,male,1953,27488.928
922,estimates,female,1954,28362.663
922,estimates,male,1954,28182.625
922,estimates,female,1955,29096.694
922,estimates,male,1955,28898.29
922,estimates,female,1956,29850.345
922,estimates,male,1956,29635.746
922,estimates,female,1957,30625.397
922,estimates,male,1957,30396.726
922,estimates,female,1958,31424.271
922,estimates,male,1958,31184.669
922,estimates,female,1959,32249.955
922,estimates,male,1959,32004.159
922,estimates,female,1960,33105.177
922,estimates,male,1960,32859.414
922,estimates,female,1961,33991.539
922,estimates,male,1961,33752.671
922,estimates,female,1962,34908.784
922,estimates,male,1962,34682.733
922,estimates,female,1963,35854.549
922,estimates,male,1963,35644.457
922,estimates,female,1964,36825.321
922,estimates,male,1964,36630.304
922,estimates,female,1965,37818.767
922,estimates,male,1965,37635.617
922,estimates,female,1966,38834.212
922,estimates,male,1966,38658.862
922,estimates,female,1967,39873.496
922,estimates,male,1967,39703.879
922,estimates,female,1968,40940.052
922,estimates,male,1968,40778.139
922,estimates,female,1969,42038.639
922,estimates,male,1969,41891.968
922,estimates,female,1970,43172.711
922,estimates,male,1970,43053.135
922,estimates,female,1971,44345.16
922,estimates,male,1971,44264.54
922,estimates,female,1972,45555.628
922,estimates,male,1972,45525.445
922,estimates,female,1973,46800.726
922,estimates,male,1973,46835.733
922,estimates,female,1974,48075.282
922,estimates,male,1974,48194.105
922,estimates,female,1975,49376.478
922,estimates,male,1975,49599.721
922,estimates,female,1976,50699.492
922,estimates,male,1976,51050.922
922,estimates,female,1977,52047.582
922,estimates,male,1977,52548.444
922,estimates,female,1978,53435.602
922,estimates,male,1978,54095.823
922,estimates,female,1979,54883.805
922,estimates,male,1979,55697.8
922,estimates,female,1980,56404.707
922,estimates,male,1980,57356.463
922,estimates,female,1981,58005.403
922,estimates,male,1981,59072.539
922,estimates,female,1982,59675.976
922,estimates,male,1982,60840.566
922,estimates,female,1983,61391.195
922,estimates,male,1983,62648.227
922,estimates,female,1984,63116.047
922,estimates,male,1984,64479.301
922,estimates,female,1985,64825.13
922,estimates,male,1985,66321.092
922,estimates,female,1986,66508.993
922,estimates,male,1986,68167.425
922,estimates,female,1987,68174.159
922,estimates,male,1987,70017.935
922,estimates,female,1988,69830.75
922,estimates,male,1988,71872.963
922,estimates,female,1989,71495.868
922,estimates,male,1989,73735.239
922,estimates,female,1990,73181.983
922,estimates,male,1990,75605.932
922,estimates,female,1991,74890.159
922,estimates,male,1991,77490.892
922,estimates,female,1992,76615.903
922,estimates,male,1992,79387.404
922,estimates,female,1993,78359.351
922,estimates,male,1993,81278.764
922,estimates,female,1994,80119.836
922,estimates,male,1994,83142.627
922,estimates,female,1995,81896.495
922,estimates,male,1995,84967.093
