region,variant,gender,year,population
920,estimates,female,1950,82683.491
920,estimates,male,1950,81841.129
920,estimates,female,1951,84602.888
920,estimates,male,1951,83700.255
920,estimates,female,1952,86652.494
920,estimates,male,1952,85701.993
920,estimates,female,1953,88827.464
920,estimates,male,1953,87840.447
920,estimates,female,1954,91123.173
920,estimates,male,1954,90109.882
920,estimates,female,1955,93534.916
920,estimates,male,1955,92504.528
920,estimates,female,1956,96058.187
920,estimates,male,1956,95018.605
920,estimates,female,1957,98688.553
920,estimates,male,1957,97646.371
920,estimates,female,1958,101421.723
920,estimates,male,1958,100382.08
920,estimates,female,1959,104253.474
920,estimates,male,1959,103220.113
920,estimates,female,1960,107179.621
920,estimates,male,1960,106154.997
920,estimates,female,1961,110196.193
920,estimates,male,1961,109181.451
920,estimates,female,1962,113299.205
920,estimates,male,1962,112294.803
920,estimates,female,1963,116484.767
920,estimates,male,1963,115490.552
920,estimates,female,1964,119749.112
920,estimates,male,1964,118764.668
920,estimates,female,1965,123088.522
920,estimates,male,1965,122113.037
920,estimates,female,1966,126497.265
920,estimates,male,1966,125529.437
920,estimates,female,1967,129971.384
920,estimates,male,1967,129009.035
920,estimates,female,1968,133510.986
920,estimates,male,1968,132550.498
920,estimates,female,1969,137117.767
920,estimates,male,1969,136153.796
920,estimates,female,1970,140790.686
920,estimates,male,1970,139816.698
920,estimates,female,1971,144534.605
920,estimates,male,1971,143544.245
920,estimates,female,1972,148342.886
920,estimates,male,1972,147329.982
920,estimates,female,1973,152189.929
920,estimates,male,1973,151147.388
920,estimates,female,1974,156041.969
920,estimates,male,1974,154961.634
920,estimates,female,1975,159877.532
920,estimates,male,1975,158750.999
920,estimates,female,1976,163679.038
920,estimates,male,1976,162498.589
920,estimates,female,1977,167459.443
920,estimates,male,1977,166219.385
920,estimates,female,1978,171264.571
920,estimates,male,1978,169962.546
920,estimates,female,1979,175158.998
920,estimates,male,1979,173796.781
920,estimates,female,1980,179186.634
920,estimates,male,1980,177769.844
920,estimates,female,1981,183362.431
920,estimates,male,1981,181893.267
920,estimates,female,1982,187664.132
920,estimates,male,1982,186146.014
920,estimates,female,1983,192052.552
920,estimates,male,1983,190502.24
920,estimates,female,1984,196470.358
920,estimates,male,1984,194922.145
920,estimates,female,1985,200873.826
920,estimates,male,1985,199371.949
920,estimates,female,1986,205249.229
920,estimates,male,1986,203847.049
920,estimates,female,1987,209601.897
920,estimates,male,1987,208342.32
920,estimates,female,1988,213929.771
920,estimates,male,1988,212822.063
920,estimates,female,1989,218235.899
920,estimates,male,1989,217243.337
920,estimates,female,1990,222521.613
920,estimates,male,1990,221575.043
920,estimates,female,1991,226780.435
920,estimates,male,1991,225799.827
920,estimates,female,1992,231004.706
920,estimates,male,1992,229922.081
920,estimates,female,1993,235193.587
920,estimates,male,1993,233960.74
920,estimates,female,1994,239347.877
920,estimates,male,1994,237946.783
920,estimates,female,1995,243467.051
920,estimates,male,1995,241903.559
920,estimates,female,1996,247549.715
920,estimates,male,1996,245836.223
920,estimates,female,1997,251591.524
920,estimates,male,1997,249738.961
920,estimates,female,1998,255585.69
920,estimates,male,1998,253611.494
920,estimates,female,1999,259523.809
920,estimates,male,1999,257451.225
920,estimates,female,2000,263399.788
920,estimates,male,2000,261257.333
920,estimates,female,2001,267218.948
920,estimates,male,2001,265031.489
920,estimates,female,2002,270983.52
920,estimates,male,2002,268779.207
920,estimates,female,2003,274681.777
920,estimates,male,2003,272507.908
920,estimates,female,2004,278298.379
920,estimates,male,2004,276226.709
920,estimates,female,2005,281827.516
920,estimates,male,2005,279942.67
920,estimates,female,2006,285256.078
920,estimates,male,2006,283654.974
920,estimates,female,2007,288601.308
920,estimates,male,2007,287362.806
920,estimates,female,2008,291924.455
920,estimates,male,2008,291072.247
920,estimates,female,2009,295307.721
920,estimates,male,2009,294790.531
920,estimates,female,2010,298807.541
920,estimates,male,2010,298520.219
920,estimates,female,2011,302448.666
920,estimates,male,2011,302264.647
920,estimates,female,2012,306207.324
920,estimates,male,2012,306014.856
920,estimates,female,2013,310031.166
920,estimates,male,2013,309746.009
920,estimates,female,2014,313842.503
920,estimates,male,2014,313424.769
920,constant_fertility,female,2015,317583.557
920,constant_fertility,male,2015,317026.293
920,constant_mortality,female,2015,317583.557
920,constant_mortality,male,2015,317026.293
920,estimates,female,2015,317583.557
920,estimates,male,2015,317026.293
920,high_variant,female,2015,317583.557
920,high_variant,male,2015,317026.293
920,instant_replacement,female,2015,317583.557
920,instant_replacement,male,2015,317026.293
920,low_variant,female,2015,317583.557
920,low_variant,male,2015,317026.293
920,medium_variant,female,2015,317583.557
920,medium_variant,male,2015,317026.293
920,momentum,female,2015,317583.557
920,momentum,male,2015,317026.293
920,no_change,female,2015,317583.557
920,no_change,male,2015,317026.293
920,zero_migration,female,2015,317583.557
920,zero_migration,male,2015,317026.293
920,constant_fertility,female,2016,321372.919
920,constant_fertility,male,2016,320696.515
920,constant_mortality,female,2016,321115.425
920,constant_mortality,male,2016,320424.724
920,high_variant,female,2016,321566.242
920,high_variant,male,2016,320893.466
920,instant_replacement,female,2016,321036.742
920,instant_replacement,male,2016,320332.572
920,low_variant,female,2016,320791.337
920,low_variant,male,2016,320073.921
920,medium_variant,female,2016,321236.76
920,medium_variant,male,2016,320539.022
920,momentum,female,2016,321084.242
920,momentum,male,2016,320393.836
920,no_change,female,2016,321300.89
920,no_change,male,2016,320628.41
920,zero_migration,female,2016,321330.537
920,zero_migration,male,2016,320652.079
920,constant_fertility,female,2017,325166.163
920,constant_fertility,male,2017,324362.916
920,constant_mortality,female,2017,324588.389
920,constant_mortality,male,2017,323749.746
920,high_variant,female,2017,325650.86
920,high_variant,male,2017,324855.08
920,instant_replacement,female,2017,324334.574
920,instant_replacement,male,2017,323470.569
920,low_variant,female,2017,323831.859
920,low_variant,male,2017,322934.606
920,medium_variant,female,2017,324814.318
920,medium_variant,male,2017,323965.706
920,momentum,female,2017,324447.267
920,momentum,male,2017,323616.401
920,no_change,female,2017,324998.44
920,no_change,male,2017,324202.044
920,zero_migration,female,2017,325044.008
920,zero_migration,male,2017,324230.577
920,constant_fertility,female,2018,328959.146
920,constant_fertility,male,2018,328020.338
920,constant_mortality,female,2018,327997.038
920,constant_mortality,male,2018,326996.398
920,high_variant,female,2018,329809.081
920,high_variant,male,2018,328881.98
920,instant_replacement,female,2018,327522.734
920,instant_replacement,male,2018,326486.639
920,low_variant,female,2018,326722.015
920,low_variant,male,2018,325626.093
920,medium_variant,female,2018,328323.529
920,medium_variant,male,2018,327313.029
920,momentum,female,2018,327706.509
920,momentum,male,2018,326726.852
920,no_change,female,2018,328671.406
920,no_change,male,2018,327741.984
920,zero_migration,female,2018,328719.133
920,zero_migration,male,2018,327756.96
920,constant_fertility,female,2019,332747.849
920,constant_fertility,male,2019,331664.181
920,constant_mortality,female,2019,331336.279
920,constant_mortality,male,2019,330159.929
920,high_variant,female,2019,334017.401
920,high_variant,male,2019,332949.629
920,instant_replacement,female,2019,330672.592
920,instant_replacement,male,2019,329449.955
920,low_variant,female,2019,329474.798
920,low_variant,male,2019,328162.106
920,medium_variant,female,2019,331781.32
920,medium_variant,male,2019,330593.985
920,momentum,female,2019,330917.089
920,momentum,male,2019,329775.379
920,no_change,female,2019,332315.268
920,no_change,male,2019,331243.302
920,zero_migration,female,2019,332351.341
920,zero_migration,male,2019,331226.522
920,constant_fertility,female,2020,336528.445
