region,variant,gender,year,population
1501,estimates,female,1950,384898.402
1501,estimates,male,1950,393378.753
1501,estimates,female,1951,391724.52
1501,estimates,male,1951,400474.502
1501,estimates,female,1952,398971.213
1501,estimates,male,1952,408041.835
1501,estimates,female,1953,406617.05
1501,estimates,male,1953,416059.591
1501,estimates,female,1954,414646.247
1501,estimates,male,1954,424510.018
1501,estimates,female,1955,423048.369
1501,estimates,male,1955,433378.608
1501,estimates,female,1956,431819.042
1501,estimates,male,1956,442654.295
1501,estimates,female,1957,440959.377
1501,estimates,male,1957,452329.417
1501,estimates,female,1958,450475.086
1501,estimates,male,1958,462399.192
1501,estimates,female,1959,460375.134
1501,estimates,male,1959,472860.834
1501,estimates,female,1960,470666.725
1501,estimates,male,1960,483711.521
1501,estimates,female,1961,481350.92
1501,estimates,male,1961,494945.802
1501,estimates,female,1962,492417.759
1501,estimates,male,1962,506553.612
1501,estimates,female,1963,503844.904
1501,estimates,male,1963,518519.357
1501,estimates,female,1964,515602.582
1501,estimates,male,1964,530824.293
1501,estimates,female,1965,527669.023
1501,estimates,male,1965,543454.405
1501,estimates,female,1966,540041.617
1501,estimates,male,1966,556408.312
1501,estimates,female,1967,552725.933
1501,estimates,male,1967,569687.108
1501,estimates,female,1968,565719.864
1501,estimates,male,1968,583283.51
1501,estimates,female,1969,579023.568
1501,estimates,male,1969,597190.239
1501,estimates,female,1970,592641.129
1501,estimates,male,1970,611405.934
1501,estimates,female,1971,606573.229
1501,estimates,male,1971,625931.662
1501,estimates,female,1972,620832.166
1501,estimates,male,1972,640781.128
1501,estimates,female,1973,635449.658
1501,estimates,male,1973,655983.396
1501,estimates,female,1974,650466.592
1501,estimates,male,1974,671576.422
1501,estimates,female,1975,665916.052
1501,estimates,male,1975,687592.514
1501,estimates,female,1976,681792.058
1501,estimates,male,1976,704025.187
1501,estimates,female,1977,698094.899
1501,estimates,male,1977,720879.276
1501,estimates,female,1978,714868.885
1501,estimates,male,1978,738208.948
1501,estimates,female,1979,732169.112
1501,estimates,male,1979,756082.374
1501,estimates,female,1980,750023.835
1501,estimates,male,1980,774538.482
1501,estimates,female,1981,768444.741
1501,estimates,male,1981,793587.741
1501,estimates,female,1982,787387.321
1501,estimates,male,1982,813185.689
1501,estimates,female,1983,806751.637
1501,estimates,male,1983,833245.623
1501,estimates,female,1984,826402.3
1501,estimates,male,1984,853648.166
1501,estimates,female,1985,846231.604
1501,estimates,male,1985,874294.167
1501,estimates,female,1986,866193.714
1501,estimates,male,1986,895147.129
1501,estimates,female,1987,886280.087
1501,estimates,male,1987,916187.593
1501,estimates,female,1988,906464.289
1501,estimates,male,1988,937353.047
1501,estimates,female,1989,926729.905
1501,estimates,male,1989,958577.411
1501,estimates,female,1990,947059.684
1501,estimates,male,1990,979808.156
1501,estimates,female,1991,967432.447
1501,estimates,male,1991,1001011.537
1501,estimates,female,1992,987822.378
1501,estimates,male,1992,1022173.173
1501,estimates,female,1993,1008205.47
1501,estimates,male,1993,1043287.476
1501,estimates,female,1994,1028557.894
1501,estimates,male,1994,1064360.135
1501,estimates,female,1995,1048863.446
1501,estimates,male,1995,1085397.586
1501,estimates,female,1996,1069110.77
1501,estimates,male,1996,1106389.374
1501,estimates,female,1997,1089301.998
1501,estimates,male,1997,1127333.55
1501,estimates,female,1998,1109452.011
1501,estimates,male,1998,1148257.364
1501,estimates,female,1999,1129585.331
1501,estimates,male,1999,1169199.138
1501,estimates,female,2000,1149723.125
1501,estimates,male,2000,1190188.525
1501,estimates,female,2001,1169867.366
1501,estimates,male,2001,1211231.909
1501,estimates,female,2002,1190022.155
1501,estimates,male,2002,1232326.842
1501,estimates,female,2003,1210214.633
1501,estimates,male,2003,1253482.614
1501,estimates,female,2004,1230477.859
1501,estimates,male,2004,1274707.574
1501,estimates,female,2005,1250836.034
1501,estimates,male,2005,1296006.073
1501,estimates,female,2006,1271299.91
1501,estimates,male,2006,1317382.722
1501,estimates,female,2007,1291865.898
1501,estimates,male,2007,1338832.72
1501,estimates,female,2008,1312524.411
1501,estimates,male,2008,1360337.671
1501,estimates,female,2009,1333258.705
1501,estimates,male,2009,1381872.017
1501,estimates,female,2010,1354055.055
1501,estimates,male,2010,1403415.363
1501,estimates,female,2011,1374911.007
1501,estimates,male,2011,1424958.365
1501,estimates,female,2012,1395826.529
1501,estimates,male,2012,1446499.278
1501,estimates,female,2013,1416791.644
1501,estimates,male,2013,1468034.078
1501,estimates,female,2014,1437794.49
1501,estimates,male,2014,1489560.761
1501,constant_fertility,female,2015,1458825.242
1501,constant_fertility,male,2015,1511075.758
1501,constant_mortality,female,2015,1458825.242
1501,constant_mortality,male,2015,1511075.758
1501,estimates,female,2015,1458825.242
1501,estimates,male,2015,1511075.758
1501,high_variant,female,2015,1458825.242
1501,high_variant,male,2015,1511075.758
1501,instant_replacement,female,2015,1458825.242
1501,instant_replacement,male,2015,1511075.758
1501,low_variant,female,2015,1458825.242
1501,low_variant,male,2015,1511075.758
1501,medium_variant,female,2015,1458825.242
1501,medium_variant,male,2015,1511075.758
1501,momentum,female,2015,1458825.242
1501,momentum,male,2015,1511075.758
1501,no_change,female,2015,1458825.242
1501,no_change,male,2015,1511075.758
1501,zero_migration,female,2015,1458825.242
1501,zero_migration,male,2015,1511075.758
1501,constant_fertility,female,2016,1480797.668
1501,constant_fertility,male,2016,1533616.74
1501,constant_mortality,female,2016,1479142.898
1501,constant_mortality,male,2016,1531879.697
1501,high_variant,female,2016,1481405.72
1501,high_variant,male,2016,1534248.915
1501,instant_replacement,female,2016,1476037.492
1501,instant_replacement,male,2016,1528545.358
1501,low_variant,female,2016,1477884.813
1501,low_variant,male,2016,1530453.427
1501,medium_variant,female,2016,1479866.697
1501,medium_variant,male,2016,1532562.827
1501,momentum,female,2016,1476635.962
1501,momentum,male,2016,1529272.768
1501,no_change,female,2016,1480278.563
1501,no_change,male,2016,1533126.559
1501,zero_migration,female,2016,1481230.38
1501,zero_migration,male,2016,1534073.759
1501,constant_fertility,female,2017,1503353.69
1501,constant_fertility,male,2017,1556727.762
1501,constant_mortality,female,2017,1499449.272
1501,constant_mortality,male,2017,1552622.433
1501,high_variant,female,2017,1504800.606
1501,high_variant,male,2017,1558231.538
1501,instant_replacement,female,2017,1491678.69
1501,instant_replacement,male,2017,1544323.667
1501,low_variant,female,2017,1496461.951
1501,low_variant,male,2017,1549248.723
1501,medium_variant,female,2017,1500913.068
1501,medium_variant,male,2017,1554011.077
1501,momentum,female,2017,1493111.228
1501,momentum,male,2017,1546068.481
1501,no_change,female,2017,1502140.645
1501,no_change,male,2017,1555575.078
1501,zero_migration,female,2017,1503598.657
1501,zero_migration,male,2017,1556980.701
1501,constant_fertility,female,2018,1526444.066
1501,constant_fertility,male,2018,1580355.455
1501,constant_mortality,female,2018,1519712.127
1501,constant_mortality,male,2018,1573269.808
1501,high_variant,female,2018,1528863.362
1501,high_variant,male,2018,1582866.495
1501,instant_replacement,female,2018,1506337.533
1501,instant_replacement,male,2018,1559024.998
1501,low_variant,female,2018,1514631.315
1501,low_variant,male,2018,1567542.352
1501,medium_variant,female,2018,1521978.004
1501,medium_variant,male,2018,1575428.915
1501,momentum,female,2018,1508694.544
1501,momentum,male,2018,1561916.84
1501,no_change,female,2018,1524361.459
