region,variant,gender,year,population
948,estimates,female,1950,572361.777
948,estimates,male,1950,584834.644
948,estimates,female,1951,583661.197
948,estimates,male,1951,596174.968
948,estimates,female,1952,595655.391
948,estimates,male,1952,608300.019
948,estimates,female,1953,608317.84
948,estimates,male,1953,621177.569
948,estimates,female,1954,621626.544
948,estimates,male,1954,634777.901
948,estimates,female,1955,635563.241
948,estimates,male,1955,649073.755000001
948,estimates,female,1956,650114.482
948,estimates,male,1956,664040.425
948,estimates,female,1957,665270.843
948,estimates,male,1957,679655.402
948,estimates,female,1958,681026.323
948,estimates,male,1958,695898.988
948,estimates,female,1959,697377.885
948,estimates,male,1959,712753.236
948,estimates,female,1960,714321.781000001
948,estimates,male,1960,730201.932
948,estimates,female,1961,731851.026
948,estimates,male,1961,748229.579
948,estimates,female,1962,749952.338
948,estimates,male,1962,766821.245
948,estimates,female,1963,768604.915
948,estimates,male,1963,785962.017
948,estimates,female,1964,787784.071
948,estimates,male,1964,805637.537
948,estimates,female,1965,807470.593
948,estimates,male,1965,825836.775
948,estimates,female,1966,827659.157
948,estimates,male,1966,846553.936
948,estimates,female,1967,848349.557
948,estimates,male,1967,867785.007
948,estimates,female,1968,869536.042
948,estimates,male,1968,889523.99
948,estimates,female,1969,891214.695
948,estimates,male,1969,911765.808
948,estimates,female,1970,913385.282999999
948,estimates,male,1970,934509.56
948,estimates,female,1971,936052.004999999
948,estimates,male,1971,957758.26
948,estimates,female,1972,959224.872
948,estimates,male,1972,981521.123
948,estimates,female,1973,982919.433
948,estimates,male,1973,1005813.277
948,estimates,female,1974,1007155.17
948,estimates,male,1974,1030654.654
948,estimates,female,1975,1031952.926
948,estimates,male,1975,1056065.243
948,estimates,female,1976,1057294.224
948,estimates,male,1976,1082029.954
948,estimates,female,1977,1083190.866
948,estimates,male,1977,1108558.812
948,estimates,female,1978,1109727.588
948,estimates,male,1978,1135723.692
948,estimates,female,1979,1137015.324
948,estimates,male,1979,1163618.158
948,estimates,female,1980,1165120.574
948,estimates,male,1980,1192298.573
948,estimates,female,1981,1194064.552
948,estimates,male,1981,1221776.225
948,estimates,female,1982,1223784.304
948,estimates,male,1982,1251996.681
948,estimates,female,1983,1254155.155
948,estimates,male,1983,1282864.864
948,estimates,female,1984,1285004.73
948,estimates,male,1984,1314249.328
948,estimates,female,1985,1316193.75
948,estimates,male,1985,1346038.384
948,estimates,female,1986,1347671.989
948,estimates,male,1986,1378192.142
948,estimates,female,1987,1379425.863
948,estimates,male,1987,1410682.96
948,estimates,female,1988,1411395.094
948,estimates,male,1988,1443424.553
948,estimates,female,1989,1443522.692
948,estimates,male,1989,1476321.871
948,estimates,female,1990,1475762.506
948,estimates,male,1990,1509299.484
948,estimates,female,1991,1508072.222
948,estimates,male,1991,1542321.81
948,estimates,female,1992,1540430.975
948,estimates,male,1992,1575374.646
948,estimates,female,1993,1572843.283
948,estimates,male,1993,1608436.697
948,estimates,female,1994,1605329.295
948,estimates,male,1994,1641495.817
948,estimates,female,1995,1637903.047
948,estimates,male,1995,1674551.582
948,estimates,female,1996,1670572.111
948,estimates,male,1996,1707585.616
948,estimates,female,1997,1703324.775
948,estimates,male,1997,1740614.428
948,estimates,female,1998,1736135.158
948,estimates,male,1998,1773717.521
948,estimates,female,1999,1768970.168
948,estimates,male,1999,1807003.729
948,estimates,female,2000,1801815.101
948,estimates,male,2000,1840556.375
948,estimates,female,2001,1834663.758
948,estimates,male,2001,1874406.297
948,estimates,female,2002,1867552.772
948,estimates,male,2002,1908548.246
948,estimates,female,2003,1900564.318
948,estimates,male,2003,1942984.995
948,estimates,female,2004,1933807.633
948,estimates,male,2004,1977707.343
948,estimates,female,2005,1967367.948
948,estimates,male,2005,2012709.251
948,estimates,female,2006,2001255.465
948,estimates,male,2006,2047979.502
948,estimates,female,2007,2035466.04
948,estimates,male,2007,2083524.811
948,estimates,female,2008,2070048.054
948,estimates,male,2008,2119372.644
948,estimates,female,2009,2105054.251
948,estimates,male,2009,2155559.205
948,estimates,female,2010,2140509.487
948,estimates,male,2010,2192097.479
