region,variant,gender,year,population
906,estimates,female,1950,329346.578
906,estimates,male,1950,348209.675
906,estimates,female,1951,337790.959
906,estimates,male,1951,356794.027
906,estimates,female,1952,344916.942
906,estimates,male,1952,363982.679
906,estimates,female,1953,351183.149
906,estimates,male,1953,370246.005
906,estimates,female,1954,356965.475
906,estimates,male,1954,375972.856
906,estimates,female,1955,362557.369
906,estimates,male,1955,381470.453
906,estimates,female,1956,368166.156
906,estimates,male,1956,386961.303
906,estimates,female,1957,373916.597
906,estimates,male,1957,392586.327
906,estimates,female,1958,379860.448
906,estimates,male,1958,398414.132
906,estimates,female,1959,385992.746
906,estimates,male,1959,404456.469
906,estimates,female,1960,392300.331
906,estimates,male,1960,410714.739
906,estimates,female,1961,398813.682
906,estimates,male,1961,417229.424
906,estimates,female,1962,405652.236
906,estimates,male,1962,424123.586
906,estimates,female,1963,413043.803
906,estimates,male,1963,431621.279
906,estimates,female,1964,421269.57
906,estimates,male,1964,439995.0
906,estimates,female,1965,430502.153
906,estimates,male,1965,449410.919
906,estimates,female,1966,440826.473
906,estimates,male,1966,459953.211
906,estimates,female,1967,452109.076
906,estimates,male,1967,471491.311
906,estimates,female,1968,464024.452
906,estimates,male,1968,483700.262
906,estimates,female,1969,476115.174
906,estimates,male,1969,496123.755
906,estimates,female,1970,488022.477
906,estimates,male,1970,508402.587
906,estimates,female,1971,499666.919
906,estimates,male,1971,520454.769
906,estimates,female,1972,511060.442
906,estimates,male,1972,532287.618
906,estimates,female,1973,522050.813
906,estimates,male,1973,543743.522
906,estimates,female,1974,532485.187
906,estimates,male,1974,554663.214
906,estimates,female,1975,542271.492
906,estimates,male,1975,564947.856
906,estimates,female,1976,551333.787
906,estimates,male,1976,574523.47
906,estimates,female,1977,559726.777
906,estimates,male,1977,583440.162
906,estimates,female,1978,567663.702
906,estimates,male,1978,591890.639
906,estimates,female,1979,575450.238
906,estimates,male,1979,600154.354
906,estimates,female,1980,583329.769
906,estimates,male,1980,608458.046
906,estimates,female,1981,591300.688
906,estimates,male,1981,616787.541
906,estimates,female,1982,599351.67
906,estimates,male,1982,625141.471
906,estimates,female,1983,607697.091
906,estimates,male,1983,633767.497
906,estimates,female,1984,616594.281
906,estimates,male,1984,642970.073
906,estimates,female,1985,626188.691
906,estimates,male,1985,652927.724
906,estimates,female,1986,636604.124
906,estimates,male,1986,663773.642
906,estimates,female,1987,647692.856
906,estimates,male,1987,675346.92
906,estimates,female,1988,658987.841
906,estimates,male,1988,687163.029
906,estimates,female,1989,669843.687
906,estimates,male,1989,698549.443
906,estimates,female,1990,679787.106
906,estimates,male,1990,709011.084
906,estimates,female,1991,688661.761
906,estimates,male,1991,718393.6
906,estimates,female,1992,696573.598
906,estimates,male,1992,726804.581
906,estimates,female,1993,703636.698
906,estimates,male,1993,734336.114
906,estimates,female,1994,710068.333
906,estimates,male,1994,741178.228
906,estimates,female,1995,716041.314
906,estimates,male,1995,747487.404
906,estimates,female,1996,721564.439
906,estimates,male,1996,753258.003
906,estimates,female,1997,726610.036
906,estimates,male,1997,758475.049
906,estimates,female,1998,731281.505
906,estimates,male,1998,763286.679
906,estimates,female,1999,735704.029
906,estimates,male,1999,767880.323
906,estimates,female,2000,739977.631
906,estimates,male,2000,772399.981
906,estimates,female,2001,744155.015
906,estimates,male,2001,776916.186
906,estimates,female,2002,748254.182
906,estimates,male,2002,781431.859
906,estimates,female,2003,752295.363
906,estimates,male,2003,785938.282
906,estimates,female,2004,756284.835
906,estimates,male,2004,790397.112
906,estimates,female,2005,760228.967
906,estimates,male,2005,794782.615
906,estimates,female,2006,764140.567
906,estimates,male,2006,799095.654
906,estimates,female,2007,768035.749
906,estimates,male,2007,803362.614
906,estimates,female,2008,771923.322
906,estimates,male,2008,807607.862
906,estimates,female,2009,775809.14
906,estimates,male,2009,811861.787
906,estimates,female,2010,779690.992
906,estimates,male,2010,816137.684
906,estimates,female,2011,783571.757
906,estimates,male,2011,820442.645
906,estimates,female,2012,787433.236
906,estimates,male,2012,824745.095
906,estimates,female,2013,791224.179
906,estimates,male,2013,828970.55
906,estimates,female,2014,794876.753
906,estimates,male,2014,833019.331
906,constant_fertility,female,2015,798336.761
906,constant_fertility,male,2015,836813.595
906,constant_mortality,female,2015,798336.761
906,constant_mortality,male,2015,836813.595
906,estimates,female,2015,798336.761
906,estimates,male,2015,836813.595
906,high_variant,female,2015,798336.761
906,high_variant,male,2015,836813.595
906,instant_replacement,female,2015,798336.761
906,instant_replacement,male,2015,836813.595
906,low_variant,female,2015,798336.761
906,low_variant,male,2015,836813.595
906,medium_variant,female,2015,798336.761
906,medium_variant,male,2015,836813.595
906,momentum,female,2015,798336.761
906,momentum,male,2015,836813.595
906,no_change,female,2015,798336.761
906,no_change,male,2015,836813.595
906,zero_migration,female,2015,798336.761
906,zero_migration,male,2015,836813.595
906,constant_fertility,female,2016,801619.499
906,constant_fertility,male,2016,840393.24
906,constant_mortality,female,2016,801432.261
906,constant_mortality,male,2016,840151.876
906,high_variant,female,2016,802617.751
906,high_variant,male,2016,841483.916
906,instant_replacement,female,2016,803609.908
906,instant_replacement,male,2016,842628.356
906,low_variant,female,2016,800717.599
906,low_variant,male,2016,839310.706
906,medium_variant,female,2016,801583.724
906,medium_variant,male,2016,840324.79
906,momentum,female,2016,803475.429
906,momentum,male,2016,842496.623
906,no_change,female,2016,801379.785
