region,variant,gender,year,population
901,estimates,female,1950,426461.943
901,estimates,male,1950,388403.113
901,estimates,female,1951,431050.726
901,estimates,male,1951,393161.985
901,estimates,female,1952,435877.592
901,estimates,male,1952,398196.805
901,estimates,female,1953,440860.51
901,estimates,male,1953,403402.979
901,estimates,female,1954,445933.381
901,estimates,male,1954,408698.42
901,estimates,female,1955,451045.93
901,estimates,male,1955,414023.502
901,estimates,female,1956,456164.723
901,estimates,male,1956,419342.392
901,estimates,female,1957,461272.179
901,estimates,male,1957,424641.679
901,estimates,female,1958,466364.707
901,estimates,male,1958,429927.403
901,estimates,female,1959,471448.926
901,estimates,male,1959,435219.565
901,estimates,female,1960,476531.423
901,estimates,male,1960,440536.538
901,estimates,female,1961,481607.291
901,estimates,male,1961,445877.648
901,estimates,female,1962,486650.607
901,estimates,male,1962,451208.746
901,estimates,female,1963,491609.899
901,estimates,male,1963,456455.481
901,estimates,female,1964,496420.315
901,estimates,male,1964,461521.8
901,estimates,female,1965,501038.573
901,estimates,male,1965,466342.349
901,estimates,female,1966,505435.517
901,estimates,male,1966,470877.82
901,estimates,female,1967,509629.733
901,estimates,male,1967,475154.554
901,estimates,female,1968,513684.331
901,estimates,male,1968,479254.408
901,estimates,female,1969,517690.97
901,estimates,male,1969,483297.081
901,estimates,female,1970,521714.63
901,estimates,male,1970,487367.174
901,estimates,female,1971,525778.017
901,estimates,male,1971,491496.385
901,estimates,female,1972,529857.317
901,estimates,male,1972,495653.612
901,estimates,female,1973,533914.407
901,estimates,male,1973,499785.241
901,estimates,female,1974,537890.675
901,estimates,male,1974,503809.731
901,estimates,female,1975,541743.862
901,estimates,male,1975,507669.827
901,estimates,female,1976,545467.242
901,estimates,male,1976,511353.426
901,estimates,female,1977,549076.878
901,estimates,male,1977,514887.152
901,estimates,female,1978,552580.287
901,estimates,male,1978,518299.196
901,estimates,female,1979,555991.662
901,estimates,male,1979,521632.312
901,estimates,female,1980,559323.652
901,estimates,male,1980,524920.397
901,estimates,female,1981,562569.4
901,estimates,male,1981,528162.084
901,estimates,female,1982,565730.078
901,estimates,male,1982,531353.334
901,estimates,female,1983,568836.723
901,estimates,male,1983,534520.959
901,estimates,female,1984,571929.644
901,estimates,male,1984,537697.171
901,estimates,female,1985,575034.489
901,estimates,male,1985,540900.468
901,estimates,female,1986,578165.958
901,estimates,male,1986,544147.45
901,estimates,female,1987,581306.735
901,estimates,male,1987,547420.195
901,estimates,female,1988,584410.512
901,estimates,male,1988,550659.86
901,estimates,female,1989,587411.848
901,estimates,male,1989,553784.833
901,estimates,female,1990,590263.104
901,estimates,male,1990,556736.11
901,estimates,female,1991,592956.054
901,estimates,male,1991,559498.569
901,estimates,female,1992,595503.994
901,estimates,male,1992,562089.18
901,estimates,female,1993,597907.6
901,estimates,male,1993,564521.644
901,estimates,female,1994,600173.512
901,estimates,male,1994,566821.836
901,estimates,female,1995,602312.134
901,estimates,male,1995,569013.368
901,estimates,female,1996,604324.551
901,estimates,male,1996,571101.715
901,estimates,female,1997,606224.515
901,estimates,male,1997,573094.19
901,estimates,female,1998,608051.955
901,estimates,male,1998,575020.879
901,estimates,female,1999,609858.535
901,estimates,male,1999,576918.564
901,estimates,female,2000,611686.181
901,estimates,male,2000,578818.569
901,estimates,female,2001,613536.261
901,estimates,male,2001,580722.492
901,estimates,female,2002,615412.625
901,estimates,male,2002,582637.761
901,estimates,female,2003,617360.564
901,estimates,male,2003,584606.13
901,estimates,female,2004,619434.083
901,estimates,male,2004,586677.83
901,estimates,female,2005,621663.24
901,estimates,male,2005,588882.367
901,estimates,female,2006,624078.326
901,estimates,male,2006,591246.182
901,estimates,female,2007,626647.718
901,estimates,male,2007,593744.286
901,estimates,female,2008,629262.351
901,estimates,male,2008,596289.813
901,estimates,female,2009,631771.797
901,estimates,male,2009,598762.041
901,estimates,female,2010,634068.092
901,estimates,male,2010,601074.447
901,estimates,female,2011,636107.404
901,estimates,male,2011,603190.37
901,estimates,female,2012,637920.279
901,estimates,male,2012,605134.361
901,estimates,female,2013,639564.793
901,estimates,male,2013,606955.191
901,estimates,female,2014,641133.438
901,estimates,male,2014,608730.039
901,constant_fertility,female,2015,642693.119
901,constant_fertility,male,2015,610513.364
901,constant_mortality,female,2015,642693.119
901,constant_mortality,male,2015,610513.364
901,estimates,female,2015,642693.119
901,estimates,male,2015,610513.364
901,high_variant,female,2015,642693.119
901,high_variant,male,2015,610513.364
901,instant_replacement,female,2015,642693.119
901,instant_replacement,male,2015,610513.364
901,low_variant,female,2015,642693.119
901,low_variant,male,2015,610513.364
901,medium_variant,female,2015,642693.119
901,medium_variant,male,2015,610513.364
901,momentum,female,2015,642693.119
901,momentum,male,2015,610513.364
901,no_change,female,2015,642693.119
901,no_change,male,2015,610513.364
901,zero_migration,female,2015,642693.119
901,zero_migration,male,2015,610513.364
901,constant_fertility,female,2016,644275.18
901,constant_fertility,male,2016,612370.992
901,constant_mortality,female,2016,644117.158
901,constant_mortality,male,2016,612151.124
901,high_variant,female,2016,644975.894
901,high_variant,male,2016,613105.546
901,instant_replacement,female,2016,645272.703
901,instant_replacement,male,2016,613388.572
901,low_variant,female,2016,643673.382
901,low_variant,male,2016,611733.14
901,medium_variant,female,2016,644258.183
901,medium_variant,male,2016,612317.904
901,momentum,female,2016,644256.201
901,momentum,male,2016,612315.677
901,no_change,female,2016,644065.92
901,no_change,male,2016,612100.869
901,zero_migration,female,2016,643041.288
901,zero_migration,male,2016,611124.942
901,constant_fertility,female,2017,645725.589
901,constant_fertility,male,2017,614081.899
901,constant_mortality,female,2017,645411.389
901,constant_mortality,male,2017,613629.602
901,high_variant,female,2017,647383.253
901,high_variant,male,2017,615820.58
901,instant_replacement,female,2017,648251.742
901,instant_replacement,male,2017,616702.199
901,low_variant,female,2017,644387.282
901,low_variant,male,2017,612664.451
901,medium_variant,female,2017,645803.703
901,medium_variant,male,2017,614118.82
901,momentum,female,2017,645786.701
901,momentum,male,2017,614099.493
901,no_change,female,2017,645249.706
901,no_change,male,2017,613466.862
901,zero_migration,female,2017,643321.708
901,zero_migration,male,2017,611661.737
901,constant_fertility,female,2018,647049.558
901,constant_fertility,male,2018,615651.783
901,constant_mortality,female,2018,646571.997
901,constant_mortality,male,2018,614946.088
901,high_variant,female,2018,649876.632
901,high_variant,male,2018,618618.168
901,instant_replacement,female,2018,651465.021
901,instant_replacement,male,2018,620271.113
901,low_variant,female,2018,644863.496
901,low_variant,male,2018,613337.685
901,medium_variant,female,2018,647311.612
901,medium_variant,male,2018,615888.098
901,momentum,female,2018,647237.561
901,momentum,male,2018,615803.788
901,no_change,female,2018,646250.176
901,no_change,male,2018,614618.555
901,zero_migration,female,2018,643528.531
901,zero_migration,male,2018,612117.397
901,constant_fertility,female,2019,648253.178
901,constant_fertility,male,2019,617087.139
901,constant_mortality,female,2019,647597.404
901,constant_mortality,male,2019,616099.829
901,high_variant,female,2019,652425.231
901,high_variant,male,2019,621466.088
901,instant_replacement,female,2019,654667.956
901,instant_replacement,male,2019,623827.082
901,low_variant,female,2019,645126.556
901,low_variant,male,2019,613778.826
901,medium_variant,female,2019,648751.558
901,medium_variant,male,2019,617583.666
901,momentum,female,2019,648541.256
901,momentum,male,2019,617343.781
901,no_change,female,2019,647074.413
901,no_change,male,2019,615564.35
901,zero_migration,female,2019,643656.32
901,zero_migration,male,2019,612485.745
901,constant_fertility,female,2020,649343.394
901,constant_fertility,male,2020,618395.533
901,constant_mortality,female,2020,648488.32
901,constant_mortality,male,2020,617092.273
901,high_variant,female,2020,655006.269
901,high_variant,male,2020,624340.434
901,instant_replacement,female,2020,657679.722
901,instant_replacement,male,2020,627171.697
901,low_variant,female,2020,645197.276
901,low_variant,male,2020,614009.782
901,medium_variant,female,2020,650101.768
901,medium_variant,male,2020,619175.098
901,momentum,female,2020,649647.371
901,momentum,male,2020,618656.224
901,no_change,female,2020,647730.849
901,no_change,male,2020,616313.806
901,zero_migration,female,2020,643699.987
901,zero_migration,male,2020,612761.401
901,constant_fertility,female,2021,650328.273
901,constant_fertility,male,2021,619585.238
901,constant_mortality,female,2021,649248.122
901,constant_mortality,male,2021,617927.155
901,high_variant,female,2021,657605.232
901,high_variant,male,2021,627225.923
901,instant_replacement,female,2021,660448.73
901,instant_replacement,male,2021,630246.534
901,low_variant,female,2021,645092.419
901,low_variant,male,2021,614048.143
901,medium_variant,female,2021,651358.492
901,medium_variant,male,2021,620654.388
901,momentum,female,2021,650541.625
901,momentum,male,2021,619721.304
901,no_change,female,2021,648229.467
901,no_change,male,2021,616877.646
901,zero_migration,female,2021,643654.911
901,zero_migration,male,2021,612938.952
901,constant_fertility,female,2022,651216.867
901,constant_fertility,male,2022,620665.639
901,constant_mortality,female,2022,649882.349
901,constant_mortality,male,2022,618610.28
901,high_variant,female,2022,660215.705
901,high_variant,male,2022,630115.547
901,instant_replacement,female,2022,663019.21
901,instant_replacement,male,2022,633098.195
901,low_variant,female,2022,644824.718
901,low_variant,male,2022,613907.238
901,medium_variant,female,2022,652531.256
901,medium_variant,male,2022,622031.501
901,momentum,female,2022,651234.586
901,momentum,male,2022,620550.294
901,no_change,female,2022,648581.775
901,no_change,male,2022,617267.769
901,zero_migration,female,2022,643516.653
901,zero_migration,male,2022,613013.557
901,constant_fertility,female,2023,652018.879
901,constant_fertility,male,2023,621646.663
901,constant_mortality,female,2023,650398.635
901,constant_mortality,male,2023,619149.249
901,high_variant,female,2023,662837.855
901,high_variant,male,2023,633009.433
901,instant_replacement,female,2023,665421.033
901,instant_replacement,male,2023,635759.47
901,low_variant,female,2023,644403.707
901,low_variant,male,2023,613596.848
901,medium_variant,female,2023,653627.483
901,medium_variant,male,2023,623315.624
901,momentum,female,2023,651731.068
901,momentum,male,2023,621150.036
901,no_change,female,2023,648800.081
901,no_change,male,2023,617496.743
901,zero_migration,female,2023,643281.497
901,zero_migration,male,2023,612980.928
901,constant_fertility,female,2024,652744.02
901,constant_fertility,male,2024,622538.621
901,constant_mortality,female,2024,650805.842
901,constant_mortality,male,2024,619552.908
901,high_variant,female,2024,665476.783
901,high_variant,male,2024,635912.836
901,instant_replacement,female,2024,667715.774
901,instant_replacement,male,2024,638299.039
901,low_variant,female,2024,643836.201
901,low_variant,male,2024,613124.035
901,medium_variant,female,2024,654658.682
901,medium_variant,male,2024,624522.336
901,momentum,female,2024,652043.777
901,momentum,male,2024,621538.238
901,no_change,female,2024,648897.271
901,no_change,male,2024,617577.799
901,zero_migration,female,2024,642946.014
901,zero_migration,male,2024,612837.431
901,constant_fertility,female,2025,653400.883
901,constant_fertility,male,2025,623350.61
901,constant_mortality,female,2025,651111.92
901,constant_mortality,male,2025,619830.037
901,high_variant,female,2025,668136.65
901,high_variant,male,2025,638830.309
901,instant_replacement,female,2025,669947.858
901,instant_replacement,male,2025,640766.822
901,low_variant,female,2025,643128.696
901,low_variant,male,2025,612495.927
901,medium_variant,female,2025,655632.674
901,medium_variant,male,2025,625663.128
901,momentum,female,2025,652182.998
901,momentum,male,2025,621729.643
901,no_change,female,2025,648884.822
901,no_change,male,2025,617523.152
901,zero_migration,female,2025,642507.507
901,zero_migration,male,2025,612580.588
901,constant_fertility,female,2026,653995.32
901,constant_fertility,male,2026,624089.924
901,constant_mortality,female,2026,651321.925
901,constant_mortality,male,2026,619987.106
901,high_variant,female,2026,670814.41
901,high_variant,male,2026,641759.833
901,instant_replacement,female,2026,672116.483
901,instant_replacement,male,2026,643162.613
901,low_variant,female,2026,642289.859
901,low_variant,male,2026,611722.75
901,medium_variant,female,2026,656552.237
901,medium_variant,male,2026,626741.386
901,momentum,female,2026,652149.9
901,momentum,male,2026,621726.061
901,no_change,female,2026,648770.741
901,no_change,male,2026,617342.691
901,zero_migration,female,2026,641964.593
901,zero_migration,male,2026,612209.832
901,constant_fertility,female,2027,654528.785
901,constant_fertility,male,2027,624760.513
901,constant_mortality,female,2027,651435.832
901,constant_mortality,male,2027,620027.597
901,high_variant,female,2027,673494.19
901,high_variant,male,2027,644686.925
901,instant_replacement,female,2027,674197.147
901,instant_replacement,male,2027,645461.14
901,low_variant,female,2027,641332.634
901,low_variant,male,2027,610820.455
901,medium_variant,female,2027,657413.491
901,medium_variant,male,2027,627753.769
901,momentum,female,2027,651941.939
901,momentum,male,2027,621525.776
901,no_change,female,2027,648558.168
901,no_change,male,2027,617042.833
901,zero_migration,female,2027,641316.785
901,zero_migration,male,2027,611726.635
901,constant_fertility,female,2028,654998.105
901,constant_fertility,male,2028,625362.299
901,constant_mortality,female,2028,651447.959
901,constant_mortality,male,2028,619950.502
901,high_variant,female,2028,676145.443
901,high_variant,male,2028,647582.67
901,instant_replacement,female,2028,676186.052
901,instant_replacement,male,2028,647661.784
901,low_variant,female,2028,640275.191
901,low_variant,male,2028,609811.553
901,medium_variant,female,2028,658210.286
901,medium_variant,male,2028,628697.089
901,momentum,female,2028,651562.931
901,momentum,male,2028,621137.624
901,no_change,female,2028,648244.17
901,no_change,male,2028,616625.837
901,zero_migration,female,2028,640565.1
901,zero_migration,male,2028,611135.132
901,constant_fertility,female,2029,655396.955
901,constant_fertility,male,2029,625893.169
901,constant_mortality,female,2029,651349.129
901,constant_mortality,male,2029,619752.834
901,high_variant,female,2029,678728.902
901,high_variant,male,2029,650410.45
901,instant_replacement,female,2029,678076.573
901,instant_replacement,male,2029,649762.035
901,low_variant,female,2029,639138.455
901,low_variant,male,2029,608722.451
901,medium_variant,female,2029,658933.631
901,medium_variant,male,2029,629566.4
901,momentum,female,2029,651017.688
901,momentum,male,2029,620572.657
901,no_change,female,2029,647822.311
901,no_change,male,2029,616091.4
901,zero_migration,female,2029,639711.733
901,zero_migration,male,2029,610441.242
901,constant_fertility,female,2030,655720.712
901,constant_fertility,male,2030,626352.242
901,constant_mortality,female,2030,651133.77
901,constant_mortality,male,2030,619434.443
901,high_variant,female,2030,681216.607
901,high_variant,male,2030,653144.582
901,instant_replacement,female,2030,679865.603
901,instant_replacement,male,2030,651762.602
901,low_variant,female,2030,637938.198
