region,variant,gender,year,population
5501,estimates,female,1950,238500.697
5501,estimates,male,1950,254837.852
5501,estimates,female,1951,242339.725
5501,estimates,male,1951,258963.81
5501,estimates,female,1952,246385.794
5501,estimates,male,1952,263337.086
5501,estimates,female,1953,250641.752
5501,estimates,male,1953,267956.814
5501,estimates,female,1954,255110.722
5501,estimates,male,1954,272822.208
5501,estimates,female,1955,259795.945
5501,estimates,male,1955,277932.629
5501,estimates,female,1956,264701.015
5501,estimates,male,1956,283287.583
5501,estimates,female,1957,269829.73
5501,estimates,male,1957,288886.717
5501,estimates,female,1958,275185.984
5501,estimates,male,1958,294729.793
5501,estimates,female,1959,280773.573
5501,estimates,male,1959,300816.599
5501,estimates,female,1960,286595.772
5501,estimates,male,1960,307146.819
5501,estimates,female,1961,292654.555
5501,estimates,male,1961,313719.93
5501,estimates,female,1962,298950.302
5501,estimates,male,1962,320535.03
5501,estimates,female,1963,305481.452
5501,estimates,male,1963,327590.796
5501,estimates,female,1964,312245.08
5501,estimates,male,1964,334885.623
5501,estimates,female,1965,319238.824
5501,estimates,male,1965,342418.117
5501,estimates,female,1966,326468.451
5501,estimates,male,1966,350192.548
5501,estimates,female,1967,333935.356
5501,estimates,male,1967,358209.414
5501,estimates,female,1968,341628.166
5501,estimates,male,1968,366459.648
5501,estimates,female,1969,349531.411
5501,estimates,male,1969,374931.042
5501,estimates,female,1970,357637.295
5501,estimates,male,1970,383617.615
5501,estimates,female,1971,365939.881
5501,estimates,male,1971,392514.949
5501,estimates,female,1972,374452.454
5501,estimates,male,1972,401634.199
5501,estimates,female,1973,383210.333
5501,estimates,male,1973,411004.507
5501,estimates,female,1974,392261.026
5501,estimates,male,1974,420665.058
5501,estimates,female,1975,401639.175
5501,estimates,male,1975,430644.661
5501,estimates,female,1976,411350.984
5501,estimates,male,1976,440947.221
5501,estimates,female,1977,421387.192
5501,estimates,male,1977,451565.828
5501,estimates,female,1978,431746.754
5501,estimates,male,1978,462503.75
5501,estimates,female,1979,442423.876
5501,estimates,male,1979,473761.822
5501,estimates,female,1980,453409.125
5501,estimates,male,1980,485335.562
5501,estimates,female,1981,464694.25
5501,estimates,male,1981,497220.3
5501,estimates,female,1982,476264.274
5501,estimates,male,1982,509400.681
5501,estimates,female,1983,488092.19
5501,estimates,male,1983,521846.555
5501,estimates,female,1984,500144.418
5501,estimates,male,1984,534519.267
5501,estimates,female,1985,512388.364
5501,estimates,male,1985,547383.969
5501,estimates,female,1986,524813.878
5501,estimates,male,1986,560425.494
5501,estimates,female,1987,537399.388
5501,estimates,male,1987,573627.293
