variant,region,year,childdependencyratio2564
estimates,957,1950,192.838
estimates,957,1951,191.975
estimates,957,1952,192.196
estimates,957,1953,192.175
estimates,957,1954,191.584
estimates,957,1955,190.691
estimates,957,1956,192.173
estimates,957,1957,192.785
estimates,957,1958,193.158
estimates,957,1959,193.87
estimates,957,1960,195.357
estimates,957,1961,195.676
estimates,957,1962,196.627
estimates,957,1963,198.027
estimates,957,1964,199.417
estimates,957,1965,200.549
estimates,957,1966,201.944
estimates,957,1967,202.849
estimates,957,1968,203.451
estimates,957,1969,204.113
estimates,957,1970,205.006
estimates,957,1971,205.373
estimates,957,1972,205.626
estimates,957,1973,205.605
estimates,957,1974,205.151
estimates,957,1975,204.296
estimates,957,1976,201.044
estimates,957,1977,197.667
estimates,957,1978,194.188
estimates,957,1979,190.632
estimates,957,1980,187.147
estimates,957,1981,184.536
estimates,957,1982,181.66
estimates,957,1983,178.741
estimates,957,1984,175.877
estimates,957,1985,173.08
estimates,957,1986,169.742
estimates,957,1987,166.234
estimates,957,1988,162.738
estimates,957,1989,159.317
estimates,957,1990,156.002
estimates,957,1991,152.175
estimates,957,1992,148.246
estimates,957,1993,144.468
estimates,957,1994,141.182
estimates,957,1995,138.604
estimates,957,1996,135.528
estimates,957,1997,132.744
estimates,957,1998,130.248
estimates,957,1999,128.061
estimates,957,2000,126.275
estimates,957,2001,124.422
estimates,957,2002,122.778
estimates,957,2003,121.186
estimates,957,2004,119.477
estimates,957,2005,117.629
estimates,957,2006,115.679
estimates,957,2007,113.419
estimates,957,2008,111.032
estimates,957,2009,108.791
estimates,957,2010,106.925
estimates,957,2011,105.511
estimates,957,2012,104.569
estimates,957,2013,103.861
estimates,957,2014,102.998
estimates,957,2015,101.803
medium_variant,957,2015,101.803
medium_variant,957,2016,100.58
medium_variant,957,2017,98.785
medium_variant,957,2018,96.747
medium_variant,957,2019,94.904
medium_variant,957,2020,93.456
medium_variant,957,2021,91.65
medium_variant,957,2022,90.289
medium_variant,957,2023,89.24
medium_variant,957,2024,88.27
medium_variant,957,2025,87.296
medium_variant,957,2026,86.305
medium_variant,957,2027,85.262
medium_variant,957,2028,84.249
medium_variant,957,2029,83.398
medium_variant,957,2030,82.776
medium_variant,957,2031,82.15
medium_variant,957,2032,81.674
medium_variant,957,2033,81.297
medium_variant,957,2034,80.927
medium_variant,957,2035,80.509
medium_variant,957,2036,79.903
medium_variant,957,2037,79.221
medium_variant,957,2038,78.511
medium_variant,957,2039,77.849
medium_variant,957,2040,77.282
medium_variant,957,2041,76.653
medium_variant,957,2042,76.085
medium_variant,957,2043,75.572
medium_variant,957,2044,75.075
medium_variant,957,2045,74.583
medium_variant,957,2046,73.936
medium_variant,957,2047,73.282
medium_variant,957,2048,72.636
medium_variant,957,2049,72.007
medium_variant,957,2050,71.409
medium_variant,957,2051,70.694
medium_variant,957,2052,69.987
medium_variant,957,2053,69.306
medium_variant,957,2054,68.647
medium_variant,957,2055,68.029
medium_variant,957,2056,67.33
medium_variant,957,2057,66.645
medium_variant,957,2058,65.998
medium_variant,957,2059,65.423
medium_variant,957,2060,64.937
medium_variant,957,2061,64.423
medium_variant,957,2062,63.975
medium_variant,957,2063,63.577
medium_variant,957,2064,63.22
medium_variant,957,2065,62.894
medium_variant,957,2066,62.504
medium_variant,957,2067,62.121
medium_variant,957,2068,61.763
medium_variant,957,2069,61.448
medium_variant,957,2070,61.186
medium_variant,957,2071,60.878
medium_variant,957,2072,60.596
medium_variant,957,2073,60.336
medium_variant,957,2074,60.086
medium_variant,957,2075,59.841
medium_variant,957,2076,59.505
medium_variant,957,2077,59.152
medium_variant,957,2078,58.804
medium_variant,957,2079,58.494
medium_variant,957,2080,58.235
medium_variant,957,2081,57.947
medium_variant,957,2082,57.691
medium_variant,957,2083,57.462
medium_variant,957,2084,57.239
medium_variant,957,2085,57.011
medium_variant,957,2086,56.715
medium_variant,957,2087,56.4
medium_variant,957,2088,56.08
medium_variant,957,2089,55.771
medium_variant,957,2090,55.488
medium_variant,957,2091,55.166
medium_variant,957,2092,54.845
medium_variant,957,2093,54.541
medium_variant,957,2094,54.261
medium_variant,957,2095,54.017
medium_variant,957,2096,53.746
medium_variant,957,2097,53.492
medium_variant,957,2098,53.261
medium_variant,957,2099,53.058
medium_variant,957,2100,52.889
high_variant,957,2015,106.950759658235
low_variant,957,2015,106.950759658235
constant_fertility,957,2015,106.950759658235
instant_replacement,957,2015,106.950759658235
zero_migration,957,2015,106.950759658235
constant_mortality,957,2015,106.950759658235
no_change,957,2015,106.950759658235
high_variant,957,2020,101.10078649297
low_variant,957,2020,97.4145941514075
constant_fertility,957,2020,100.563602684401
instant_replacement,957,2020,94.1380462178494
zero_migration,957,2020,99.2923667310147
constant_mortality,957,2020,99.3603333688197
no_change,957,2020,100.666737639347
high_variant,957,2025,98.4924476158447
low_variant,957,2025,89.1078974688912
constant_fertility,957,2025,97.3747240053225
instant_replacement,957,2025,84.6261825732208
zero_migration,957,2025,93.3241688576882
constant_mortality,957,2025,94.0562008330837
no_change,957,2025,97.6329379417311
high_variant,957,2030,97.7430506441556
low_variant,957,2030,81.4784743950256
constant_fertility,957,2030,96.2318168187708
instant_replacement,957,2030,77.1040437245039
zero_migration,957,2030,89.0505852894376
constant_mortality,957,2030,90.0203584687238
no_change,957,2030,96.6593862805591
high_variant,957,2035,99.7501328636499
low_variant,957,2035,76.4918987954623
constant_fertility,957,2035,98.6766502221814
instant_replacement,957,2035,72.5925245762971
zero_migration,957,2035,88.1138007062912
constant_mortality,957,2035,88.6427528217943
no_change,957,2035,99.256526498555
high_variant,957,2040,99.4861721039345
low_variant,957,2040,69.3838123919379
constant_fertility,957,2040,99.6612361633102
instant_replacement,957,2040,66.2607994501852
zero_migration,957,2040,85.8610212035141
constant_mortality,957,2040,84.9784853818673
no_change,957,2040,100.359721120023
high_variant,957,2045,96.870346638165
low_variant,957,2045,65.0203391918418
constant_fertility,957,2045,99.7284414572426
instant_replacement,957,2045,67.3300028672887
zero_migration,957,2045,83.1584057559091
constant_mortality,957,2045,81.7070386674151
no_change,957,2045,100.588466481841
high_variant,957,2050,93.237929287312
low_variant,957,2050,61.4574948753448
constant_fertility,957,2050,99.1456872676464
instant_replacement,957,2050,66.2768287463741
zero_migration,957,2050,79.4722500180429
constant_mortality,957,2050,78.3305620920544
no_change,957,2050,100.202288516551
high_variant,957,2055,89.8198947991352
low_variant,957,2055,58.3745916179151
constant_fertility,957,2055,98.8880744371727
instant_replacement,957,2055,64.0895571617864
zero_migration,957,2055,75.9335257716747
constant_mortality,957,2055,75.2002186332817
no_change,957,2055,100.130655068164
high_variant,957,2060,88.2367848475232
low_variant,957,2060,55.5014635822973
constant_fertility,957,2060,100.006909879054
instant_replacement,957,2060,62.2561032808799
zero_migration,957,2060,73.7680861106478
constant_mortality,957,2060,72.9588628649104
no_change,957,2060,101.34129372168
high_variant,957,2065,86.9560889282159
low_variant,957,2065,52.5528277251143
constant_fertility,957,2065,101.227521034855
instant_replacement,957,2065,60.7306668765762
zero_migration,957,2065,72.4503822316541
constant_mortality,957,2065,70.8470775027052
no_change,957,2065,102.614567662071
high_variant,957,2070,85.7003152544554
low_variant,957,2070,50.3265598970282
constant_fertility,957,2070,102.702959409174
instant_replacement,957,2070,60.7883488997942
zero_migration,957,2070,71.5391019872674
constant_mortality,957,2070,69.2096327169636
no_change,957,2070,104.124983802707
high_variant,957,2075,83.5292904290429
low_variant,957,2075,48.7268027441791
constant_fertility,957,2075,103.509948312678
instant_replacement,957,2075,62.1751767819183
zero_migration,957,2075,69.9859548035716
constant_mortality,957,2075,67.5218096111597
no_change,957,2075,104.995474584684
high_variant,957,2080,81.3765528661102
low_variant,957,2080,48.5224365475009
constant_fertility,957,2080,104.488896097038
instant_replacement,957,2080,65.1818947580616
zero_migration,957,2080,68.215439340889
constant_mortality,957,2080,66.4758247227805
no_change,957,2080,106.03688359913
high_variant,957,2085,79.5422633008271
low_variant,957,2085,47.4392311173497
constant_fertility,957,2085,105.219275920352
instant_replacement,957,2085,63.7876598313425
zero_migration,957,2085,66.1022962267938
constant_mortality,957,2085,65.0549706112798
no_change,957,2085,106.813171608232
high_variant,957,2090,78.1995362242647
low_variant,957,2090,45.5804524202137
constant_fertility,957,2090,105.963201358801
instant_replacement,957,2090,62.0164520050415
zero_migration,957,2090,64.3112764123784
constant_mortality,957,2090,63.4638210293351
no_change,957,2090,107.573675235935
high_variant,957,2095,77.3680229697677
low_variant,957,2095,43.3808086691022
constant_fertility,957,2095,106.957960477256
instant_replacement,957,2095,60.7057734317315
zero_migration,957,2095,63.0267104483388
constant_mortality,957,2095,62.0241684014131
no_change,957,2095,108.562253135826
high_variant,957,2100,76.6438700412852
low_variant,957,2100,41.7658244259414
constant_fertility,957,2100,108.244537053814
instant_replacement,957,2100,60.6573645872616
zero_migration,957,2100,62.1154317525289
constant_mortality,957,2100,60.9869987181835
no_change,957,2100,109.831982850023
