variant,region,year,childdependencyratio2564
estimates,954,1950,154.189
estimates,954,1951,152.068
estimates,954,1952,150.916
estimates,954,1953,151.375
estimates,954,1954,153.562
estimates,954,1955,156.758
estimates,954,1956,156.309
estimates,954,1957,156.196
estimates,954,1958,157.187
estimates,954,1959,159.344
estimates,954,1960,162.154
estimates,954,1961,164.12
estimates,954,1962,165.889
estimates,954,1963,167.884
estimates,954,1964,169.968
estimates,954,1965,171.62
estimates,954,1966,173.006
estimates,954,1967,174.419
estimates,954,1968,176.335
estimates,954,1969,178.51
estimates,954,1970,180.213
estimates,954,1971,178.47
estimates,954,1972,176.839
estimates,954,1973,175.817
estimates,954,1974,175.473
estimates,954,1975,175.359
estimates,954,1976,173.114
estimates,954,1977,170.622
estimates,954,1978,168.301
estimates,954,1979,166.346
estimates,954,1980,164.687
estimates,954,1981,162.336
estimates,954,1982,159.799
estimates,954,1983,157.042
estimates,954,1984,154.033
estimates,954,1985,150.78
estimates,954,1986,147.481
estimates,954,1987,144.029
estimates,954,1988,140.504
estimates,954,1989,136.958
estimates,954,1990,133.413
estimates,954,1991,130.933
estimates,954,1992,128.522
estimates,954,1993,126.234
estimates,954,1994,124.036
estimates,954,1995,121.877
estimates,954,1996,120.631
estimates,954,1997,118.975
estimates,954,1998,116.858
estimates,954,1999,114.416
estimates,954,2000,111.937
estimates,954,2001,111.056
estimates,954,2002,110.225
estimates,954,2003,109.486
estimates,954,2004,108.808
estimates,954,2005,108.17
estimates,954,2006,107.225
estimates,954,2007,106.469
estimates,954,2008,105.786
estimates,954,2009,105.014
estimates,954,2010,104.139
estimates,954,2011,103.269
estimates,954,2012,102.146
estimates,954,2013,100.921
estimates,954,2014,99.78
estimates,954,2015,98.816
medium_variant,954,2015,98.816
medium_variant,954,2016,97.552
medium_variant,954,2017,96.423
medium_variant,954,2018,95.372
medium_variant,954,2019,94.286
medium_variant,954,2020,93.116
medium_variant,954,2021,91.781
medium_variant,954,2022,90.342
medium_variant,954,2023,88.883
medium_variant,954,2024,87.517
medium_variant,954,2025,86.306
medium_variant,954,2026,85.136
medium_variant,954,2027,84.073
medium_variant,954,2028,83.106
medium_variant,954,2029,82.211
medium_variant,954,2030,81.367
medium_variant,954,2031,80.545
medium_variant,954,2032,79.766
medium_variant,954,2033,79.035
medium_variant,954,2034,78.371
medium_variant,954,2035,77.779
medium_variant,954,2036,77.224
medium_variant,954,2037,76.709
medium_variant,954,2038,76.23
medium_variant,954,2039,75.772
medium_variant,954,2040,75.32
medium_variant,954,2041,74.841
medium_variant,954,2042,74.363
medium_variant,954,2043,73.88
medium_variant,954,2044,73.373
medium_variant,954,2045,72.833
medium_variant,954,2046,72.243
medium_variant,954,2047,71.607
medium_variant,954,2048,70.949
medium_variant,954,2049,70.303
medium_variant,954,2050,69.68
medium_variant,954,2051,69.053
medium_variant,954,2052,68.436
medium_variant,954,2053,67.832
medium_variant,954,2054,67.239
medium_variant,954,2055,66.655
medium_variant,954,2056,66.08
medium_variant,954,2057,65.512
medium_variant,954,2058,64.955
medium_variant,954,2059,64.421
medium_variant,954,2060,63.91
medium_variant,954,2061,63.424
medium_variant,954,2062,62.949
medium_variant,954,2063,62.497
medium_variant,954,2064,62.088
medium_variant,954,2065,61.73
medium_variant,954,2066,61.415
medium_variant,954,2067,61.135
medium_variant,954,2068,60.883
medium_variant,954,2069,60.645
medium_variant,954,2070,60.415
medium_variant,954,2071,60.193
medium_variant,954,2072,59.97
medium_variant,954,2073,59.753
medium_variant,954,2074,59.545
medium_variant,954,2075,59.349
medium_variant,954,2076,59.161
medium_variant,954,2077,58.967
medium_variant,954,2078,58.769
medium_variant,954,2079,58.566
medium_variant,954,2080,58.358
medium_variant,954,2081,58.133
medium_variant,954,2082,57.893
medium_variant,954,2083,57.645
medium_variant,954,2084,57.393
medium_variant,954,2085,57.137
medium_variant,954,2086,56.894
medium_variant,954,2087,56.637
medium_variant,954,2088,56.371
medium_variant,954,2089,56.107
medium_variant,954,2090,55.858
medium_variant,954,2091,55.633
medium_variant,954,2092,55.41
medium_variant,954,2093,55.192
medium_variant,954,2094,54.979
medium_variant,954,2095,54.765
medium_variant,954,2096,54.558
medium_variant,954,2097,54.346
medium_variant,954,2098,54.135
medium_variant,954,2099,53.934
medium_variant,954,2100,53.751
high_variant,954,2015,104.391538547398
low_variant,954,2015,104.391538547398
constant_fertility,954,2015,104.391538547398
instant_replacement,954,2015,104.391538547398
zero_migration,954,2015,104.391538547398
constant_mortality,954,2015,104.391538547398
no_change,954,2015,104.391538547398
high_variant,954,2020,101.410922336738
low_variant,954,2020,97.676863609538
constant_fertility,954,2020,100.899707262928
instant_replacement,954,2020,95.2325676832343
zero_migration,954,2020,98.6845549986531
constant_mortality,954,2020,99.5788320025051
no_change,954,2020,100.933928291843
high_variant,954,2025,97.4755986751473
low_variant,954,2025,88.0950112846968
constant_fertility,954,2025,96.5189641527684
instant_replacement,954,2025,85.3185362136178
zero_migration,954,2025,91.5048266061247
constant_mortality,954,2025,92.8494969744901
