variant,region,year,childdependencyratio2564
estimates,5501,1950,141.243
estimates,5501,1951,142.025
estimates,5501,1952,142.894
estimates,5501,1953,143.496
estimates,5501,1954,143.798
estimates,5501,1955,143.938
estimates,5501,1956,145.304
estimates,5501,1957,146.112
estimates,5501,1958,146.648
estimates,5501,1959,147.119
estimates,5501,1960,147.599
estimates,5501,1961,148.371
estimates,5501,1962,149.156
estimates,5501,1963,149.931
estimates,5501,1964,150.625
estimates,5501,1965,151.234
estimates,5501,1966,152.634
estimates,5501,1967,153.794
estimates,5501,1968,154.739
estimates,5501,1969,155.524
estimates,5501,1970,156.164
estimates,5501,1971,157.14
estimates,5501,1972,157.85
estimates,5501,1973,158.246
estimates,5501,1974,158.25
estimates,5501,1975,157.865
estimates,5501,1976,158.182
estimates,5501,1977,158.017
estimates,5501,1978,157.493
estimates,5501,1979,156.77
estimates,5501,1980,155.953
estimates,5501,1981,155.757
estimates,5501,1982,155.398
estimates,5501,1983,154.863
estimates,5501,1984,154.095
estimates,5501,1985,153.078
estimates,5501,1986,152.585
estimates,5501,1987,151.716
estimates,5501,1988,150.575
estimates,5501,1989,149.273
estimates,5501,1990,147.866
estimates,5501,1991,146.708
estimates,5501,1992,145.384
estimates,5501,1993,143.918
estimates,5501,1994,142.328
estimates,5501,1995,140.643
estimates,5501,1996,139.183
estimates,5501,1997,137.635
estimates,5501,1998,135.972
estimates,5501,1999,134.163
estimates,5501,2000,132.201
estimates,5501,2001,130.494
estimates,5501,2002,128.599
estimates,5501,2003,126.535
estimates,5501,2004,124.324
estimates,5501,2005,121.987
estimates,5501,2006,119.862
estimates,5501,2007,117.612
estimates,5501,2008,115.281
estimates,5501,2009,112.901
estimates,5501,2010,110.499
estimates,5501,2011,108.259
estimates,5501,2012,105.95
estimates,5501,2013,103.628
estimates,5501,2014,101.368
estimates,5501,2015,99.208
medium_variant,5501,2015,99.208
medium_variant,5501,2016,97.221
medium_variant,5501,2017,95.354
medium_variant,5501,2018,93.571
medium_variant,5501,2019,91.815
medium_variant,5501,2020,90.064
medium_variant,5501,2021,88.56
medium_variant,5501,2022,87.009
medium_variant,5501,2023,85.442
medium_variant,5501,2024,83.902
medium_variant,5501,2025,82.406
medium_variant,5501,2026,81.029
medium_variant,5501,2027,79.684
medium_variant,5501,2028,78.362
medium_variant,5501,2029,77.045
medium_variant,5501,2030,75.728
medium_variant,5501,2031,74.543
medium_variant,5501,2032,73.348
medium_variant,5501,2033,72.157
medium_variant,5501,2034,70.993
medium_variant,5501,2035,69.872
medium_variant,5501,2036,68.895
medium_variant,5501,2037,67.945
medium_variant,5501,2038,67.013
medium_variant,5501,2039,66.086
medium_variant,5501,2040,65.156
medium_variant,5501,2041,64.325
medium_variant,5501,2042,63.487
medium_variant,5501,2043,62.651
medium_variant,5501,2044,61.83
medium_variant,5501,2045,61.033
medium_variant,5501,2046,60.357
medium_variant,5501,2047,59.687
medium_variant,5501,2048,59.03
medium_variant,5501,2049,58.396
medium_variant,5501,2050,57.788
medium_variant,5501,2051,57.285
medium_variant,5501,2052,56.796
medium_variant,5501,2053,56.32
medium_variant,5501,2054,55.854
medium_variant,5501,2055,55.397
medium_variant,5501,2056,55.025
medium_variant,5501,2057,54.654
medium_variant,5501,2058,54.282
medium_variant,5501,2059,53.91
medium_variant,5501,2060,53.537
medium_variant,5501,2061,53.237
medium_variant,5501,2062,52.93
medium_variant,5501,2063,52.617
medium_variant,5501,2064,52.3
medium_variant,5501,2065,51.982
medium_variant,5501,2066,51.733
medium_variant,5501,2067,51.472
medium_variant,5501,2068,51.206
medium_variant,5501,2069,50.937
medium_variant,5501,2070,50.67
medium_variant,5501,2071,50.469
medium_variant,5501,2072,50.26
medium_variant,5501,2073,50.049
medium_variant,5501,2074,49.839
medium_variant,5501,2075,49.634
medium_variant,5501,2076,49.495
medium_variant,5501,2077,49.352
medium_variant,5501,2078,49.208
medium_variant,5501,2079,49.061
medium_variant,5501,2080,48.912
medium_variant,5501,2081,48.816
medium_variant,5501,2082,48.71
medium_variant,5501,2083,48.599
medium_variant,5501,2084,48.489
medium_variant,5501,2085,48.383
medium_variant,5501,2086,48.329
medium_variant,5501,2087,48.273
medium_variant,5501,2088,48.213
medium_variant,5501,2089,48.149
medium_variant,5501,2090,48.081
medium_variant,5501,2091,48.057
medium_variant,5501,2092,48.022
medium_variant,5501,2093,47.978
medium_variant,5501,2094,47.928
medium_variant,5501,2095,47.874
medium_variant,5501,2096,47.862
medium_variant,5501,2097,47.837
medium_variant,5501,2098,47.805
medium_variant,5501,2099,47.766
medium_variant,5501,2100,47.724
high_variant,5501,2015,103.715666922004
low_variant,5501,2015,103.715666922004
constant_fertility,5501,2015,103.715666922004
instant_replacement,5501,2015,103.715666922004
zero_migration,5501,2015,103.715666922004
constant_mortality,5501,2015,103.715666922004
no_change,5501,2015,103.715666922004
high_variant,5501,2020,96.7535467060974
low_variant,5501,2020,92.7471122848366
constant_fertility,5501,2020,96.0039749795903
instant_replacement,5501,2020,93.4082010560165
zero_migration,5501,2020,94.7329439060214
constant_mortality,5501,2020,94.68891548425
no_change,5501,2020,95.9341944590548
high_variant,5501,2025,91.9098790052146
low_variant,5501,2025,82.1544138130253
constant_fertility,5501,2025,90.4739685779371
instant_replacement,5501,2025,85.2981622558264
zero_migration,5501,2025,86.9652934974892
constant_mortality,5501,2025,86.8567890504716
no_change,5501,2025,90.2636876506256
high_variant,5501,2030,88.4846278698397
low_variant,5501,2030,72.1971177037532
constant_fertility,5501,2030,86.6120758939229
instant_replacement,5501,2030,78.8372796181516
zero_migration,5501,2030,80.2410160822643
constant_mortality,5501,2030,80.0007943380932
no_change,5501,2030,86.1923084337025
high_variant,5501,2035,85.5336478819523
low_variant,5501,2035,63.3003465894041
constant_fertility,5501,2035,83.9744172454784
instant_replacement,5501,2035,73.5116938181828
zero_migration,5501,2035,74.3212953241179
constant_mortality,5501,2035,73.8607571306591
no_change,5501,2035,83.2848785868136
high_variant,5501,2040,84.0341534471975
low_variant,5501,2040,55.5809742250544
constant_fertility,5501,2040,83.2173589152838
instant_replacement,5501,2040,69.5379010317073
zero_migration,5501,2040,69.6667168126765
constant_mortality,5501,2040,68.9226829368391
no_change,5501,2040,82.2003567707514
high_variant,5501,2045,81.4083114324459
low_variant,5501,2045,50.4094694308231
constant_fertility,5501,2045,82.5052628965015
instant_replacement,5501,2045,67.9575505285322
zero_migration,5501,2045,65.7695172409373
constant_mortality,5501,2045,64.8627566665989
no_change,5501,2045,81.2605688587657
high_variant,5501,2050,79.3019785924006
low_variant,5501,2050,46.8963261511038
constant_fertility,5501,2050,82.5412596007726
instant_replacement,5501,2050,66.6643710189844
zero_migration,5501,2050,62.8965638099399
constant_mortality,5501,2050,61.9027737802288
no_change,5501,2050,81.1064135245703
high_variant,5501,2055,77.6181107392045
low_variant,5501,2055,44.4080167880004
constant_fertility,5501,2055,83.1645190977918
instant_replacement,5501,2055,65.6832887649111
zero_migration,5501,2055,60.6987195032506
constant_mortality,5501,2055,59.6539605200062
no_change,5501,2055,81.5689511501165
high_variant,5501,2060,76.695919795026
low_variant,5501,2060,41.950854321995
constant_fertility,5501,2060,84.1477337130752
instant_replacement,5501,2060,64.9140917354064
zero_migration,5501,2060,58.8886089535892
constant_mortality,5501,2060,57.7777641824249
no_change,5501,2060,82.4100241592141
high_variant,5501,2065,76.0040587732494
low_variant,5501,2065,39.8688020838497
constant_fertility,5501,2065,85.3406802531169
instant_replacement,5501,2065,64.5837650739882
zero_migration,5501,2065,57.4751352618788
constant_mortality,5501,2065,56.2844711655319
no_change,5501,2065,83.4852372646485
high_variant,5501,2070,74.9119046004753
low_variant,5501,2070,38.442612411354
constant_fertility,5501,2070,86.357090001315
instant_replacement,5501,2070,64.6711545449337
zero_migration,5501,2070,56.3161692968991
constant_mortality,5501,2070,55.0937405778387
no_change,5501,2070,84.4410657192123
high_variant,5501,2075,73.4715534456632
low_variant,5501,2075,37.8221091902812
constant_fertility,5501,2075,87.1275122297885
instant_replacement,5501,2075,64.8879465755063
zero_migration,5501,2075,55.4278253085791
constant_mortality,5501,2075,54.2514018587413
no_change,5501,2075,85.204457437422
high_variant,5501,2080,71.9492159519717
low_variant,5501,2080,37.8023506026228
constant_fertility,5501,2080,87.6076267852396
instant_replacement,5501,2080,64.8889920035278
zero_migration,5501,2080,54.7180681314718
constant_mortality,5501,2080,53.6580248861927
no_change,5501,2080,85.7231359750138
high_variant,5501,2085,71.4663512255476
low_variant,5501,2085,37.6382631111149
constant_fertility,5501,2085,88.5854517776361
instant_replacement,5501,2085,64.3510673736023
zero_migration,5501,2085,54.3417764858914
constant_mortality,5501,2085,53.378728683683
no_change,5501,2085,86.6523406557128
high_variant,5501,2090,71.4581881886232
low_variant,5501,2090,37.2915207290816
constant_fertility,5501,2090,89.8169122938539
instant_replacement,5501,2090,64.0909214541729
zero_migration,5501,2090,54.1364645505048
constant_mortality,5501,2090,53.2390002503023
no_change,5501,2090,87.7623421249321
high_variant,5501,2095,71.4337531521943
low_variant,5501,2095,36.9034938598068
constant_fertility,5501,2095,91.0447698180191
instant_replacement,5501,2095,64.0495312471881
zero_migration,5501,2095,54.0045768343922
constant_mortality,5501,2095,53.1613098920798
no_change,5501,2095,88.8253187777839
high_variant,5501,2100,70.9739201303828
low_variant,5501,2100,36.9143772771842
constant_fertility,5501,2100,92.1437415487502
instant_replacement,5501,2100,64.0915413330017
zero_migration,5501,2100,53.9103248893569
constant_mortality,5501,2100,53.1399522879561
no_change,5501,2100,89.7451847707163
