variant,region,year,childdependencyratio2564
estimates,902,1950,135.859
estimates,902,1951,137.67
estimates,902,1952,139.665
estimates,902,1953,141.22
estimates,902,1954,142.141
estimates,902,1955,142.581
estimates,902,1956,144.419
estimates,902,1957,145.35
estimates,902,1958,145.905
estimates,902,1959,146.525
estimates,902,1960,147.366
estimates,902,1961,148.235
estimates,902,1962,149.576
estimates,902,1963,151.149
estimates,902,1964,152.626
estimates,902,1965,153.92
estimates,902,1966,156.115
estimates,902,1967,157.948
estimates,902,1968,159.472
estimates,902,1969,160.77
estimates,902,1970,161.828
estimates,902,1971,163.168
estimates,902,1972,164.041
estimates,902,1973,164.415
estimates,902,1974,164.172
estimates,902,1975,163.27
estimates,902,1976,162.192
estimates,902,1977,160.46
estimates,902,1978,158.322
estimates,902,1979,156.127
estimates,902,1980,154.09
estimates,902,1981,152.461
estimates,902,1982,151.041
estimates,902,1983,149.668
estimates,902,1984,148.134
estimates,902,1985,146.367
estimates,902,1986,145.094
estimates,902,1987,143.568
estimates,902,1988,141.813
estimates,902,1989,139.806
estimates,902,1990,137.526
estimates,902,1991,135.587
estimates,902,1992,133.147
estimates,902,1993,130.446
estimates,902,1994,127.765
estimates,902,1995,125.236
estimates,902,1996,122.675
estimates,902,1997,120.354
estimates,902,1998,118.195
estimates,902,1999,116.102
estimates,902,2000,114.061
estimates,902,2001,112.448
estimates,902,2002,110.905
estimates,902,2003,109.375
estimates,902,2004,107.808
estimates,902,2005,106.176
estimates,902,2006,104.7
estimates,902,2007,103.088
estimates,902,2008,101.366
estimates,902,2009,99.558
estimates,902,2010,97.693
estimates,902,2011,95.934
estimates,902,2012,94.122
estimates,902,2013,92.324
estimates,902,2014,90.608
estimates,902,2015,89.016
medium_variant,902,2015,89.016
medium_variant,902,2016,87.71
medium_variant,902,2017,86.462
medium_variant,902,2018,85.297
medium_variant,902,2019,84.24
medium_variant,902,2020,83.297
medium_variant,902,2021,82.526
medium_variant,902,2022,81.857
medium_variant,902,2023,81.246
medium_variant,902,2024,80.632
medium_variant,902,2025,79.987
medium_variant,902,2026,79.426
medium_variant,902,2027,78.839
medium_variant,902,2028,78.23
medium_variant,902,2029,77.61
medium_variant,902,2030,76.988
medium_variant,902,2031,76.489
medium_variant,902,2032,75.964
medium_variant,902,2033,75.418
medium_variant,902,2034,74.855
medium_variant,902,2035,74.277
medium_variant,902,2036,73.793
medium_variant,902,2037,73.276
medium_variant,902,2038,72.74
medium_variant,902,2039,72.198
medium_variant,902,2040,71.662
medium_variant,902,2041,71.222
medium_variant,902,2042,70.776
medium_variant,902,2043,70.33
medium_variant,902,2044,69.881
medium_variant,902,2045,69.434
medium_variant,902,2046,69.077
medium_variant,902,2047,68.713
medium_variant,902,2048,68.349
medium_variant,902,2049,67.996
medium_variant,902,2050,67.657
medium_variant,902,2051,67.414
medium_variant,902,2052,67.169
medium_variant,902,2053,66.929
medium_variant,902,2054,66.697
medium_variant,902,2055,66.476
medium_variant,902,2056,66.345
medium_variant,902,2057,66.211
medium_variant,902,2058,66.066
medium_variant,902,2059,65.894
medium_variant,902,2060,65.687
medium_variant,902,2061,65.526
medium_variant,902,2062,65.326
medium_variant,902,2063,65.09
medium_variant,902,2064,64.822
medium_variant,902,2065,64.526
medium_variant,902,2066,64.284
medium_variant,902,2067,64.004
medium_variant,902,2068,63.699
medium_variant,902,2069,63.38
medium_variant,902,2070,63.057
medium_variant,902,2071,62.803
medium_variant,902,2072,62.536
medium_variant,902,2073,62.261
medium_variant,902,2074,61.983
medium_variant,902,2075,61.706
medium_variant,902,2076,61.497
medium_variant,902,2077,61.28
medium_variant,902,2078,61.06
medium_variant,902,2079,60.841
medium_variant,902,2080,60.628
medium_variant,902,2081,60.482
medium_variant,902,2082,60.334
medium_variant,902,2083,60.179
medium_variant,902,2084,60.014
medium_variant,902,2085,59.839
medium_variant,902,2086,59.716
medium_variant,902,2087,59.575
medium_variant,902,2088,59.416
medium_variant,902,2089,59.241
