variant,region,year,populationnaturalchange
estimates,924,1950,394.876
estimates,924,1951,396.752
estimates,924,1952,402.076
estimates,924,1953,410.524
estimates,924,1954,422.1
estimates,924,1955,436.74
estimates,924,1956,454.183
estimates,924,1957,473.968
estimates,924,1958,495.27
estimates,924,1959,516.705
estimates,924,1960,536.584
estimates,924,1961,553.04
estimates,924,1962,564.079
estimates,924,1963,568.04
estimates,924,1964,563.924
estimates,924,1965,550.717
estimates,924,1966,527.987
estimates,924,1967,497.214
estimates,924,1968,460.355
estimates,924,1969,419.065
estimates,924,1970,374.956
estimates,924,1971,329.504
estimates,924,1972,284.371
estimates,924,1973,241.46
estimates,924,1974,202.689
estimates,924,1975,170.108
estimates,924,1976,145.259
estimates,924,1977,128.103
estimates,924,1978,118.248
estimates,924,1979,115.416
estimates,924,1980,119.249
estimates,924,1981,129.064
estimates,924,1982,143.142
estimates,924,1983,159.477
estimates,924,1984,176.348
estimates,924,1985,191.916
estimates,924,1986,204.667
estimates,924,1987,214.013
estimates,924,1988,219.513
estimates,924,1989,220.704
estimates,924,1990,217.227
estimates,924,1991,209.16
estimates,924,1992,197.63
estimates,924,1993,183.956
estimates,924,1994,169.149
estimates,924,1995,153.93
estimates,924,1996,138.771
estimates,924,1997,124.368
estimates,924,1998,111.791
estimates,924,1999,102.365
estimates,924,2000,98.379
estimates,924,2001,102.156
estimates,924,2002,114.161
estimates,924,2003,133.814
estimates,924,2004,159.877
estimates,924,2005,189.919
estimates,924,2006,220.799
estimates,924,2007,249.317
estimates,924,2008,272.916
estimates,924,2009,290.263
estimates,924,2010,300.907
estimates,924,2011,305.519
estimates,924,2012,306.253
estimates,924,2013,304.955
estimates,924,2014,302.34
estimates,924,2015,298.955
medium_variant,924,2015,298.955
medium_variant,924,2016,295.047
medium_variant,924,2017,290.413
medium_variant,924,2018,284.878
medium_variant,924,2019,278.523
medium_variant,924,2020,271.223
medium_variant,924,2021,262.748
medium_variant,924,2022,252.939
medium_variant,924,2023,241.791
medium_variant,924,2024,229.488
medium_variant,924,2025,216.223
medium_variant,924,2026,202.242
medium_variant,924,2027,187.919
medium_variant,924,2028,173.682
medium_variant,924,2029,159.911
medium_variant,924,2030,146.974
medium_variant,924,2031,135.142
medium_variant,924,2032,124.457
medium_variant,924,2033,114.944
medium_variant,924,2034,106.652
medium_variant,924,2035,99.66
medium_variant,924,2036,93.946
medium_variant,924,2037,89.285
medium_variant,924,2038,85.422
medium_variant,924,2039,82.131
medium_variant,924,2040,79.19
medium_variant,924,2041,76.431
medium_variant,924,2042,73.684
medium_variant,924,2043,70.782
medium_variant,924,2044,67.534
medium_variant,924,2045,63.759
medium_variant,924,2046,59.333
medium_variant,924,2047,54.298
medium_variant,924,2048,48.711
medium_variant,924,2049,42.592
medium_variant,924,2050,35.921
medium_variant,924,2051,28.676
medium_variant,924,2052,20.996
medium_variant,924,2053,13.106
medium_variant,924,2054,5.252
medium_variant,924,2055,-2.277
medium_variant,924,2056,-9.204
medium_variant,924,2057,-15.324
medium_variant,924,2058,-20.457
medium_variant,924,2059,-24.447
medium_variant,924,2060,-27.145
medium_variant,924,2061,-28.485
medium_variant,924,2062,-28.617
medium_variant,924,2063,-27.775
medium_variant,924,2064,-26.126
medium_variant,924,2065,-23.857
medium_variant,924,2066,-21.144
medium_variant,924,2067,-18.182
medium_variant,924,2068,-15.206
medium_variant,924,2069,-12.441
medium_variant,924,2070,-10.089
medium_variant,924,2071,-8.289
medium_variant,924,2072,-7.037
medium_variant,924,2073,-6.311
medium_variant,924,2074,-6.124
medium_variant,924,2075,-6.481
medium_variant,924,2076,-7.368
medium_variant,924,2077,-8.654
medium_variant,924,2078,-10.185
medium_variant,924,2079,-11.849
medium_variant,924,2080,-13.506
medium_variant,924,2081,-15.044
medium_variant,924,2082,-16.407
medium_variant,924,2083,-17.526
medium_variant,924,2084,-18.338
medium_variant,924,2085,-18.774
medium_variant,924,2086,-18.774
medium_variant,924,2087,-18.411
medium_variant,924,2088,-17.79
medium_variant,924,2089,-17.009
medium_variant,924,2090,-16.211
medium_variant,924,2091,-15.524
medium_variant,924,2092,-15.076
medium_variant,924,2093,-14.969
medium_variant,924,2094,-15.285
medium_variant,924,2095,-16.078
medium_variant,924,2096,-17.374
medium_variant,924,2097,-19.186
medium_variant,924,2098,-21.521
medium_variant,924,2099,-24.375
