variant,region,year,populationnaturalchange
estimates,1517,1950,36110.38
estimates,1517,1951,36109.406
estimates,1517,1952,36202.471
estimates,1517,1953,36485.507
estimates,1517,1954,36958.504
estimates,1517,1955,37623.419
estimates,1517,1956,38485.539
estimates,1517,1957,39545.197
estimates,1517,1958,40806.821
estimates,1517,1959,42282.251
estimates,1517,1960,43977.18
estimates,1517,1961,45887.3
estimates,1517,1962,47990.623
estimates,1517,1963,50236.336
estimates,1517,1964,52545.829
estimates,1517,1965,54811.61
estimates,1517,1966,56922.375
estimates,1517,1967,58797.548
estimates,1517,1968,60377.41
estimates,1517,1969,61625.935
estimates,1517,1970,62510.937
estimates,1517,1971,63029.802
estimates,1517,1972,63268.239
estimates,1517,1973,63331.375
estimates,1517,1974,63305.883
estimates,1517,1975,63301.909
estimates,1517,1976,63425.997
estimates,1517,1977,63742.843
estimates,1517,1978,64297.532
estimates,1517,1979,65118.613
estimates,1517,1980,66256.451
estimates,1517,1981,67741.74
estimates,1517,1982,69486.521
estimates,1517,1983,71356.582
estimates,1517,1984,73215.658
estimates,1517,1985,74848.882
estimates,1517,1986,76028.171
estimates,1517,1987,76625.995
estimates,1517,1988,76583.925
estimates,1517,1989,75905.385
estimates,1517,1990,74659.424
estimates,1517,1991,72983.951
estimates,1517,1992,71109.334
estimates,1517,1993,69248.5
estimates,1517,1994,67533.312
estimates,1517,1995,66070.096
estimates,1517,1996,64910.02
estimates,1517,1997,64010.293
estimates,1517,1998,63331.171
estimates,1517,1999,62874.066
estimates,1517,2000,62634.003
estimates,1517,2001,62593.71
estimates,1517,2002,62706.766
estimates,1517,2003,62922.819
estimates,1517,2004,63202.771
estimates,1517,2005,63521.742
estimates,1517,2006,63868.069
estimates,1517,2007,64229.301
estimates,1517,2008,64579.399
estimates,1517,2009,64878.192
estimates,1517,2010,65077.318
estimates,1517,2011,65133.277
estimates,1517,2012,65027.002
estimates,1517,2013,64748.202
estimates,1517,2014,64290.722
estimates,1517,2015,63657.341
medium_variant,1517,2015,63657.341
medium_variant,1517,2016,62863.656
medium_variant,1517,2017,61948.14
medium_variant,1517,2018,60949.264
medium_variant,1517,2019,59892.694
medium_variant,1517,2020,58798.942
medium_variant,1517,2021,57680.219
medium_variant,1517,2022,56539.677
medium_variant,1517,2023,55383.885
medium_variant,1517,2024,54226.05
medium_variant,1517,2025,53076.827
medium_variant,1517,2026,51941.917
medium_variant,1517,2027,50819.826
medium_variant,1517,2028,49709.928
medium_variant,1517,2029,48615.342
medium_variant,1517,2030,47538.06
medium_variant,1517,2031,46478.151
medium_variant,1517,2032,45432.628
medium_variant,1517,2033,44398.672
medium_variant,1517,2034,43375.164
medium_variant,1517,2035,42362.597
medium_variant,1517,2036,41362.195
medium_variant,1517,2037,40373.015
medium_variant,1517,2038,39392.2
medium_variant,1517,2039,38415.63
medium_variant,1517,2040,37438.116
medium_variant,1517,2041,36454.513
medium_variant,1517,2042,35460.427
medium_variant,1517,2043,34451.996
medium_variant,1517,2044,33426.24
medium_variant,1517,2045,32379.809
medium_variant,1517,2046,31310.79
medium_variant,1517,2047,30222.178
medium_variant,1517,2048,29118.374
medium_variant,1517,2049,28003.274
medium_variant,1517,2050,26879.653
medium_variant,1517,2051,25749.859
medium_variant,1517,2052,24618.804
medium_variant,1517,2053,23493.285
medium_variant,1517,2054,22380.831
medium_variant,1517,2055,21288.999
medium_variant,1517,2056,20223.976
medium_variant,1517,2057,19189.13
medium_variant,1517,2058,18187.689
medium_variant,1517,2059,17223.201
medium_variant,1517,2060,16298.49
medium_variant,1517,2061,15414.289
medium_variant,1517,2062,14567.23
medium_variant,1517,2063,13753.644
medium_variant,1517,2064,12971.397
medium_variant,1517,2065,12218.554
medium_variant,1517,2066,11493.344
medium_variant,1517,2067,10793.527
medium_variant,1517,2068,10116.295
medium_variant,1517,2069,9458.756
medium_variant,1517,2070,8817.697
medium_variant,1517,2071,8190.588
medium_variant,1517,2072,7576.981
medium_variant,1517,2073,6976.976
medium_variant,1517,2074,6390.582
medium_variant,1517,2075,5819.019
medium_variant,1517,2076,5264.393
medium_variant,1517,2077,4729.17
medium_variant,1517,2078,4215.127
medium_variant,1517,2079,3722.83
medium_variant,1517,2080,3253.253
medium_variant,1517,2081,2806.941
medium_variant,1517,2082,2382.105
medium_variant,1517,2083,1975.981
medium_variant,1517,2084,1585.828
medium_variant,1517,2085,1208.917
medium_variant,1517,2086,842.818
medium_variant,1517,2087,484.861
medium_variant,1517,2088,132.002
medium_variant,1517,2089,-218.822
medium_variant,1517,2090,-569.91
medium_variant,1517,2091,-922.668
medium_variant,1517,2092,-1277.815
medium_variant,1517,2093,-1635.685
medium_variant,1517,2094,-1996.31
medium_variant,1517,2095,-2359.784
medium_variant,1517,2096,-2726.219
medium_variant,1517,2097,-3095.533
medium_variant,1517,2098,-3467.673
medium_variant,1517,2099,-3842.647
