variant,region,year,populationnaturalchange
estimates,911,1950,510.245
estimates,911,1951,518.315
estimates,911,1952,535.112
estimates,911,1953,553.231
estimates,911,1954,572.675
estimates,911,1955,593.432
estimates,911,1956,615.48
estimates,911,1957,638.795
estimates,911,1958,663.318
estimates,911,1959,688.96
estimates,911,1960,715.611
estimates,911,1961,743.188
estimates,911,1962,771.635
estimates,911,1963,800.97
estimates,911,1964,831.315
estimates,911,1965,862.929
estimates,911,1966,896.129
estimates,911,1967,931.161
estimates,911,1968,968.165
estimates,911,1969,1007.168
estimates,911,1970,1048.065
estimates,911,1971,1090.632
estimates,911,1972,1134.57
estimates,911,1973,1179.634
estimates,911,1974,1225.715
estimates,911,1975,1272.815
estimates,911,1976,1321.04
estimates,911,1977,1370.521
estimates,911,1978,1421.324
estimates,911,1979,1473.388
estimates,911,1980,1526.557
estimates,911,1981,1580.626
estimates,911,1982,1635.45
estimates,911,1983,1690.97
estimates,911,1984,1747.222
estimates,911,1985,1804.501
estimates,911,1986,1863.224
estimates,911,1987,1923.62
estimates,911,1988,1985.661
estimates,911,1989,2049.109
estimates,911,1990,2112.68
estimates,911,1991,2174.714
estimates,911,1992,2234.669
estimates,911,1993,2293.002
estimates,911,1994,2351.024
estimates,911,1995,2411.009
estimates,911,1996,2475.72
estimates,911,1997,2547.8
estimates,911,1998,2629.329
estimates,911,1999,2721.451
estimates,911,2000,2825.165
estimates,911,2001,2940.69
estimates,911,2002,3066.059
estimates,911,2003,3198.883
estimates,911,2004,3337.276
estimates,911,2005,3479.348
estimates,911,2006,3623.414
estimates,911,2007,3767.871
estimates,911,2008,3910.976
estimates,911,2009,4050.97
estimates,911,2010,4186.03
estimates,911,2011,4314.921
estimates,911,2012,4438.002
estimates,911,2013,4555.963
estimates,911,2014,4669.287
estimates,911,2015,4778.894
medium_variant,911,2015,4778.894
medium_variant,911,2016,4886.042
medium_variant,911,2017,4992.29
medium_variant,911,2018,5099.02
medium_variant,911,2019,5207.115
medium_variant,911,2020,5317.286
medium_variant,911,2021,5429.795
medium_variant,911,2022,5544.028
medium_variant,911,2023,5659.32
medium_variant,911,2024,5775.341
medium_variant,911,2025,5891.793
medium_variant,911,2026,6008.393
medium_variant,911,2027,6124.647
medium_variant,911,2028,6239.934
medium_variant,911,2029,6353.644
medium_variant,911,2030,6465.287
medium_variant,911,2031,6574.578
medium_variant,911,2032,6681.321
medium_variant,911,2033,6785.196
medium_variant,911,2034,6885.719
medium_variant,911,2035,6982.422
medium_variant,911,2036,7074.953
medium_variant,911,2037,7163.225
medium_variant,911,2038,7247.19
medium_variant,911,2039,7326.745
medium_variant,911,2040,7401.828
medium_variant,911,2041,7472.481
medium_variant,911,2042,7538.969
medium_variant,911,2043,7601.59
medium_variant,911,2044,7660.553
medium_variant,911,2045,7716.118
medium_variant,911,2046,7768.51
medium_variant,911,2047,7817.841
medium_variant,911,2048,7864.184
medium_variant,911,2049,7907.594
medium_variant,911,2050,7947.99
medium_variant,911,2051,7985.218
medium_variant,911,2052,8019.094
medium_variant,911,2053,8049.509
medium_variant,911,2054,8076.496
medium_variant,911,2055,8100.307
medium_variant,911,2056,8121.297
medium_variant,911,2057,8139.636
medium_variant,911,2058,8155.307
medium_variant,911,2059,8168.089
medium_variant,911,2060,8177.586
medium_variant,911,2061,8183.31
medium_variant,911,2062,8184.737
medium_variant,911,2063,8181.435
medium_variant,911,2064,8173.155
medium_variant,911,2065,8159.726
medium_variant,911,2066,8141.144
medium_variant,911,2067,8117.722
medium_variant,911,2068,8089.787
medium_variant,911,2069,8057.52
medium_variant,911,2070,8021.156
medium_variant,911,2071,7980.933
medium_variant,911,2072,7936.967
medium_variant,911,2073,7889.354
medium_variant,911,2074,7838.138
medium_variant,911,2075,7783.186
medium_variant,911,2076,7724.259
medium_variant,911,2077,7661.177
medium_variant,911,2078,7593.905
medium_variant,911,2079,7522.584
medium_variant,911,2080,7447.419
medium_variant,911,2081,7368.673
medium_variant,911,2082,7286.705
medium_variant,911,2083,7201.854
medium_variant,911,2084,7114.383
medium_variant,911,2085,7024.419
medium_variant,911,2086,6931.97
medium_variant,911,2087,6836.963
medium_variant,911,2088,6739.429
medium_variant,911,2089,6639.534
medium_variant,911,2090,6537.456
medium_variant,911,2091,6433.369
medium_variant,911,2092,6327.416
medium_variant,911,2093,6219.711
medium_variant,911,2094,6110.343
medium_variant,911,2095,5999.367
medium_variant,911,2096,5886.818
medium_variant,911,2097,5772.705
medium_variant,911,2098,5657.031
medium_variant,911,2099,5539.798
