variant,region,year,populationnaturalchange
estimates,922,1950,1229.03
estimates,922,1951,1245.881
estimates,922,1952,1281.189
estimates,922,1953,1319.691
estimates,922,1954,1361.386
estimates,922,1955,1406.258
estimates,922,1956,1454.248
estimates,922,1957,1505.237
estimates,922,1958,1559.027
estimates,922,1959,1615.285
estimates,922,1960,1673.595
estimates,922,1961,1733.504
estimates,922,1962,1794.537
estimates,922,1963,1856.313
estimates,922,1964,1918.602
estimates,922,1965,1981.366
estimates,922,1966,2044.751
estimates,922,1967,2109.12
estimates,922,1968,2174.775
estimates,922,1969,2241.796
estimates,922,1970,2310.259
estimates,922,1971,2380.169
estimates,922,1972,2451.432
estimates,922,1973,2523.948
estimates,922,1974,2597.668
estimates,922,1975,2673.05
estimates,922,1976,2750.713
estimates,922,1977,2830.569
estimates,922,1978,2911.982
estimates,922,1979,2993.9
estimates,922,1980,3075.048
estimates,922,1981,3154.066
estimates,922,1982,3229.535
estimates,922,1983,3300.09
estimates,922,1984,3364.601
estimates,922,1985,3421.833
estimates,922,1986,3470.928
estimates,922,1987,3512.434
estimates,922,1988,3547.276
estimates,922,1989,3576.304
estimates,922,1990,3600.762
estimates,922,1991,3622.113
estimates,922,1992,3641.8
estimates,922,1993,3661.049
estimates,922,1994,3680.676
estimates,922,1995,3700.466
estimates,922,1996,3719.497
estimates,922,1997,3736.952
estimates,922,1998,3752.837
estimates,922,1999,3768.125
estimates,922,2000,3784.832
estimates,922,2001,3805.325
estimates,922,2002,3831.296
estimates,922,2003,3863.618
estimates,922,2004,3902.282
estimates,922,2005,3947.19
estimates,922,2006,3997.709
estimates,922,2007,4051.379
estimates,922,2008,4105.263
estimates,922,2009,4156.808
estimates,922,2010,4202.742
estimates,922,2011,4240.039
estimates,922,2012,4267.488
estimates,922,2013,4284.663
estimates,922,2014,4291.566
estimates,922,2015,4289.234
medium_variant,922,2015,4289.234
medium_variant,922,2016,4279.697
medium_variant,922,2017,4265.921
medium_variant,922,2018,4250.451
medium_variant,922,2019,4234.611
medium_variant,922,2020,4219.081
medium_variant,922,2021,4203.737
medium_variant,922,2022,4187.504
medium_variant,922,2023,4169.626
medium_variant,922,2024,4150.108
medium_variant,922,2025,4129.045
medium_variant,922,2026,4106.583
medium_variant,922,2027,4082.922
medium_variant,922,2028,4058.227
medium_variant,922,2029,4032.579
medium_variant,922,2030,4006.078
medium_variant,922,2031,3978.792
medium_variant,922,2032,3950.621
medium_variant,922,2033,3921.428
medium_variant,922,2034,3891.073
medium_variant,922,2035,3859.428
medium_variant,922,2036,3826.406
medium_variant,922,2037,3791.831
medium_variant,922,2038,3755.484
medium_variant,922,2039,3717.131
medium_variant,922,2040,3676.522
medium_variant,922,2041,3633.449
medium_variant,922,2042,3587.84
medium_variant,922,2043,3539.653
medium_variant,922,2044,3488.849
medium_variant,922,2045,3435.344
medium_variant,922,2046,3379.107
medium_variant,922,2047,3320.314
medium_variant,922,2048,3259.222
medium_variant,922,2049,3196.08
medium_variant,922,2050,3131.015
medium_variant,922,2051,3064.092
medium_variant,922,2052,2995.534
medium_variant,922,2053,2925.753
medium_variant,922,2054,2855.232
medium_variant,922,2055,2784.475
medium_variant,922,2056,2713.901
medium_variant,922,2057,2643.832
medium_variant,922,2058,2574.603
medium_variant,922,2059,2506.568
medium_variant,922,2060,2439.957
medium_variant,922,2061,2374.819
medium_variant,922,2062,2311.017
medium_variant,922,2063,2248.46
medium_variant,922,2064,2187.222
medium_variant,922,2065,2127.442
medium_variant,922,2066,2069.241
medium_variant,922,2067,2012.629
medium_variant,922,2068,1957.549
medium_variant,922,2069,1903.907
medium_variant,922,2070,1851.594
medium_variant,922,2071,1800.486
medium_variant,922,2072,1750.381
medium_variant,922,2073,1701.049
medium_variant,922,2074,1652.291
medium_variant,922,2075,1603.94
medium_variant,922,2076,1555.93
medium_variant,922,2077,1508.218
medium_variant,922,2078,1460.736
medium_variant,922,2079,1413.358
medium_variant,922,2080,1365.928
medium_variant,922,2081,1318.331
medium_variant,922,2082,1270.541
medium_variant,922,2083,1222.583
medium_variant,922,2084,1174.461
medium_variant,922,2085,1126.204
medium_variant,922,2086,1077.862
medium_variant,922,2087,1029.56
medium_variant,922,2088,981.473
medium_variant,922,2089,933.715
medium_variant,922,2090,886.419
medium_variant,922,2091,839.68
medium_variant,922,2092,793.581
medium_variant,922,2093,748.162
medium_variant,922,2094,703.461
medium_variant,922,2095,659.502
medium_variant,922,2096,616.307
medium_variant,922,2097,573.877
medium_variant,922,2098,532.207
medium_variant,922,2099,491.292
