variant,region,year,populationnaturalchange
estimates,912,1950,1264.573
estimates,912,1951,1295.778
estimates,912,1952,1357.824
estimates,912,1953,1419.151
estimates,912,1954,1479.753
estimates,912,1955,1539.644
estimates,912,1956,1598.83
estimates,912,1957,1657.334
estimates,912,1958,1715.19
estimates,912,1959,1772.461
estimates,912,1960,1829.214
estimates,912,1961,1885.508
estimates,912,1962,1941.373
estimates,912,1963,1996.799
estimates,912,1964,2051.703
estimates,912,1965,2105.381
estimates,912,1966,2156.923
estimates,912,1967,2206.206
estimates,912,1968,2253.751
estimates,912,1969,2300.565
estimates,912,1970,2348.375
estimates,912,1971,2399.197
estimates,912,1972,2454.679
estimates,912,1973,2515.989
estimates,912,1974,2583.643
estimates,912,1975,2658.275
estimates,912,1976,2740.078
estimates,912,1977,2827.36
estimates,912,1978,2917.851
estimates,912,1979,3009.472
estimates,912,1980,3100.614
estimates,912,1981,3190.054
estimates,912,1982,3276.017
estimates,912,1983,3356.038
estimates,912,1984,3427.251
estimates,912,1985,3485.853
estimates,912,1986,3528.356
estimates,912,1987,3553.876
estimates,912,1988,3562.635
estimates,912,1989,3555.392
estimates,912,1990,3532.744
estimates,912,1991,3495.901
estimates,912,1992,3448.962
estimates,912,1993,3397.037
estimates,912,1994,3344.894
estimates,912,1995,3297.608
estimates,912,1996,3259.459
estimates,912,1997,3232.794
estimates,912,1998,3219.655
estimates,912,1999,3222.12
estimates,912,2000,3240.817
estimates,912,2001,3274.767
estimates,912,2002,3321.358
estimates,912,2003,3378.686
estimates,912,2004,3446.563
estimates,912,2005,3529.212
estimates,912,2006,3632.487
estimates,912,2007,3757.01
estimates,912,2008,3898.889
estimates,912,2009,4050.687
estimates,912,2010,4199.47
estimates,912,2011,4330.28
estimates,912,2012,4431.811
estimates,912,2013,4496.801
estimates,912,2014,4522.864
estimates,912,2015,4512.096
medium_variant,912,2015,4512.096
medium_variant,912,2016,4471.521
medium_variant,912,2017,4414.316
medium_variant,912,2018,4352.187
medium_variant,912,2019,4291.326
medium_variant,912,2020,4235.736
medium_variant,912,2021,4186.382
medium_variant,912,2022,4140.655
medium_variant,912,2023,4097.015
medium_variant,912,2024,4056.695
medium_variant,912,2025,4021.122
medium_variant,912,2026,3991.475
medium_variant,912,2027,3967.919
medium_variant,912,2028,3950.305
medium_variant,912,2029,3938.468
medium_variant,912,2030,3932.338
medium_variant,912,2031,3931.659
medium_variant,912,2032,3935.116
medium_variant,912,2033,3940.992
medium_variant,912,2034,3947.652
medium_variant,912,2035,3953.375
medium_variant,912,2036,3956.694
medium_variant,912,2037,3956.638
medium_variant,912,2038,3952.273
medium_variant,912,2039,3942.652
medium_variant,912,2040,3927.125
medium_variant,912,2041,3905.571
medium_variant,912,2042,3878.724
medium_variant,912,2043,3847.268
medium_variant,912,2044,3811.446
medium_variant,912,2045,3771.346
medium_variant,912,2046,3726.984
medium_variant,912,2047,3678.653
medium_variant,912,2048,3626.849
medium_variant,912,2049,3572.179
medium_variant,912,2050,3515.137
medium_variant,912,2051,3456.098
medium_variant,912,2052,3395.513
medium_variant,912,2053,3334.015
medium_variant,912,2054,3272.335
medium_variant,912,2055,3211.217
medium_variant,912,2056,3151.249
medium_variant,912,2057,3092.609
medium_variant,912,2058,3035.446
medium_variant,912,2059,2979.947
medium_variant,912,2060,2926.18
medium_variant,912,2061,2874.02
medium_variant,912,2062,2823.04
medium_variant,912,2063,2772.853
medium_variant,912,2064,2723.239
medium_variant,912,2065,2673.998
medium_variant,912,2066,2624.994
medium_variant,912,2067,2576.202
medium_variant,912,2068,2527.594
medium_variant,912,2069,2479.106
medium_variant,912,2070,2430.72
medium_variant,912,2071,2382.459
medium_variant,912,2072,2334.403
medium_variant,912,2073,2286.625
medium_variant,912,2074,2239.147
medium_variant,912,2075,2192.026
medium_variant,912,2076,2145.331
medium_variant,912,2077,2099.039
medium_variant,912,2078,2053.093
medium_variant,912,2079,2007.408
medium_variant,912,2080,1961.958
medium_variant,912,2081,1916.724
medium_variant,912,2082,1871.574
medium_variant,912,2083,1826.294
medium_variant,912,2084,1780.627
medium_variant,912,2085,1734.268
medium_variant,912,2086,1686.915
medium_variant,912,2087,1638.394
medium_variant,912,2088,1588.579
medium_variant,912,2089,1537.382
medium_variant,912,2090,1484.834
medium_variant,912,2091,1431.053
medium_variant,912,2092,1376.175
medium_variant,912,2093,1320.357
medium_variant,912,2094,1263.738
medium_variant,912,2095,1206.393
medium_variant,912,2096,1148.364
medium_variant,912,2097,1089.677
medium_variant,912,2098,1030.349
medium_variant,912,2099,970.376
