variant,region,year,populationnaturalchange
estimates,915,1950,431.796
estimates,915,1951,430.604
estimates,915,1952,430.217
estimates,915,1953,433.797
estimates,915,1954,441.326
estimates,915,1955,452.75
estimates,915,1956,467.83
estimates,915,1957,486.185
estimates,915,1958,507.096
estimates,915,1959,529.361
estimates,915,1960,551.537
estimates,915,1961,572.086
estimates,915,1962,589.453
estimates,915,1963,602.473
estimates,915,1964,610.685
estimates,915,1965,614.246
estimates,915,1966,613.999
estimates,915,1967,611.501
estimates,915,1968,608.057
estimates,915,1969,604.206
estimates,915,1970,599.885
estimates,915,1971,594.639
estimates,915,1972,588.002
estimates,915,1973,579.999
estimates,915,1974,571.216
estimates,915,1975,562.783
estimates,915,1976,556.05
estimates,915,1977,551.947
estimates,915,1978,550.957
estimates,915,1979,553.086
estimates,915,1980,557.978
estimates,915,1981,564.83
estimates,915,1982,572.306
estimates,915,1983,579.163
estimates,915,1984,584.652
estimates,915,1985,588.026
estimates,915,1986,588.879
estimates,915,1987,587.435
estimates,915,1988,584.037
estimates,915,1989,578.846
estimates,915,1990,572.219
estimates,915,1991,564.625
estimates,915,1992,556.592
estimates,915,1993,548.583
estimates,915,1994,540.855
estimates,915,1995,533.456
estimates,915,1996,526.227
estimates,915,1997,518.896
estimates,915,1998,511.344
estimates,915,1999,503.659
estimates,915,2000,496.12
estimates,915,2001,489.055
estimates,915,2002,482.712
estimates,915,2003,477.212
estimates,915,2004,472.52
estimates,915,2005,468.517
estimates,915,2006,464.968
estimates,915,2007,461.517
estimates,915,2008,457.831
estimates,915,2009,453.708
estimates,915,2010,448.99
estimates,915,2011,443.617
estimates,915,2012,437.663
estimates,915,2013,431.205
estimates,915,2014,424.241
estimates,915,2015,416.787
medium_variant,915,2015,416.787
medium_variant,915,2016,408.86
medium_variant,915,2017,400.524
medium_variant,915,2018,391.849
medium_variant,915,2019,382.882
medium_variant,915,2020,373.649
medium_variant,915,2021,364.193
medium_variant,915,2022,354.506
medium_variant,915,2023,344.608
medium_variant,915,2024,334.54
medium_variant,915,2025,324.313
medium_variant,915,2026,313.93
medium_variant,915,2027,303.396
medium_variant,915,2028,292.732
medium_variant,915,2029,281.949
medium_variant,915,2030,271.08
medium_variant,915,2031,260.139
medium_variant,915,2032,249.134
medium_variant,915,2033,238.094
medium_variant,915,2034,227.045
medium_variant,915,2035,216.035
medium_variant,915,2036,205.082
medium_variant,915,2037,194.196
medium_variant,915,2038,183.38
medium_variant,915,2039,172.635
medium_variant,915,2040,161.932
medium_variant,915,2041,151.245
medium_variant,915,2042,140.542
medium_variant,915,2043,129.808
medium_variant,915,2044,119.032
medium_variant,915,2045,108.232
medium_variant,915,2046,97.42
medium_variant,915,2047,86.623
medium_variant,915,2048,75.891
medium_variant,915,2049,65.245
medium_variant,915,2050,54.718
medium_variant,915,2051,44.324
medium_variant,915,2052,34.065
medium_variant,915,2053,23.969
medium_variant,915,2054,14.076
medium_variant,915,2055,4.403
medium_variant,915,2056,-5.049
medium_variant,915,2057,-14.256
medium_variant,915,2058,-23.181
medium_variant,915,2059,-31.774
medium_variant,915,2060,-39.967
medium_variant,915,2061,-47.677
medium_variant,915,2062,-54.881
medium_variant,915,2063,-61.565
medium_variant,915,2064,-67.731
medium_variant,915,2065,-73.399
medium_variant,915,2066,-78.618
medium_variant,915,2067,-83.453
medium_variant,915,2068,-87.983
medium_variant,915,2069,-92.255
medium_variant,915,2070,-96.302
medium_variant,915,2071,-100.108
medium_variant,915,2072,-103.678
medium_variant,915,2073,-107.044
medium_variant,915,2074,-110.249
medium_variant,915,2075,-113.386
medium_variant,915,2076,-116.542
medium_variant,915,2077,-119.757
medium_variant,915,2078,-123.061
medium_variant,915,2079,-126.463
medium_variant,915,2080,-129.944
medium_variant,915,2081,-133.471
medium_variant,915,2082,-136.965
medium_variant,915,2083,-140.343
medium_variant,915,2084,-143.54
medium_variant,915,2085,-146.494
medium_variant,915,2086,-149.15
medium_variant,915,2087,-151.495
medium_variant,915,2088,-153.538
medium_variant,915,2089,-155.279
medium_variant,915,2090,-156.737
medium_variant,915,2091,-157.953
medium_variant,915,2092,-158.972
medium_variant,915,2093,-159.826
medium_variant,915,2094,-160.554
medium_variant,915,2095,-161.175
medium_variant,915,2096,-161.687
medium_variant,915,2097,-162.11
medium_variant,915,2098,-162.446
medium_variant,915,2099,-162.69
