variant,region,year,populationnaturalchange
estimates,1500,1950,2048.361
estimates,1500,1951,2145.873
estimates,1500,1952,2334.848
estimates,1500,1953,2511.696
estimates,1500,1954,2676.428
estimates,1500,1955,2829.221
estimates,1500,1956,2970.729
estimates,1500,1957,3102.014
estimates,1500,1958,3225.028
estimates,1500,1959,3343.08
estimates,1500,1960,3460.13
estimates,1500,1961,3580.41
estimates,1500,1962,3708.247
estimates,1500,1963,3846.851
estimates,1500,1964,3997.585
estimates,1500,1965,4160.277
estimates,1500,1966,4333.003
estimates,1500,1967,4511.501
estimates,1500,1968,4691.991
estimates,1500,1969,4872.603
estimates,1500,1970,5051.17
estimates,1500,1971,5226.111
estimates,1500,1972,5398.125
estimates,1500,1973,5568.559
estimates,1500,1974,5738.678
estimates,1500,1975,5911.103
estimates,1500,1976,6089.041
estimates,1500,1977,6274.898
estimates,1500,1978,6470.076
estimates,1500,1979,6674.728
estimates,1500,1980,6888.16
estimates,1500,1981,7108.716
estimates,1500,1982,7333.277
estimates,1500,1983,7558.909
estimates,1500,1984,7783.755
estimates,1500,1985,8004.528
estimates,1500,1986,8218.083
estimates,1500,1987,8424.885
estimates,1500,1988,8627.257
estimates,1500,1989,8828.344
estimates,1500,1990,9033.807
estimates,1500,1991,9250.329
estimates,1500,1992,9483.299
estimates,1500,1993,9736.357
estimates,1500,1994,10010.869
estimates,1500,1995,10305.278
estimates,1500,1996,10615.465
estimates,1500,1997,10935.856
estimates,1500,1998,11262.521
estimates,1500,1999,11594.732
estimates,1500,2000,11935.087
estimates,1500,2001,12288.233
estimates,1500,2002,12657.7
estimates,1500,2003,13044.364
estimates,1500,2004,13445.957
estimates,1500,2005,13858.354
estimates,1500,2006,14276.092
estimates,1500,2007,14692.742
estimates,1500,2008,15102.606
estimates,1500,2009,15502.043
estimates,1500,2010,15888.735
estimates,1500,2011,16262.427
estimates,1500,2012,16625.871
estimates,1500,2013,16981.435
estimates,1500,2014,17329.642
estimates,1500,2015,17670.921
medium_variant,1500,2015,17670.921
medium_variant,1500,2016,18005.6
medium_variant,1500,2017,18334.194
medium_variant,1500,2018,18657.436
medium_variant,1500,2019,18976.116
medium_variant,1500,2020,19291.314
medium_variant,1500,2021,19604.007
medium_variant,1500,2022,19914.46
medium_variant,1500,2023,20222.615
medium_variant,1500,2024,20528.299
medium_variant,1500,2025,20831.268
medium_variant,1500,2026,21131.082
medium_variant,1500,2027,21426.626
medium_variant,1500,2028,21716.571
medium_variant,1500,2029,21999.782
medium_variant,1500,2030,22275.239
medium_variant,1500,2031,22542.215
medium_variant,1500,2032,22800.281
medium_variant,1500,2033,23048.903
medium_variant,1500,2034,23287.334
medium_variant,1500,2035,23515.125
medium_variant,1500,2036,23732.135
medium_variant,1500,2037,23938.503
medium_variant,1500,2038,24134.223
medium_variant,1500,2039,24318.958
medium_variant,1500,2040,24492.295
medium_variant,1500,2041,24653.834
medium_variant,1500,2042,24803.47
medium_variant,1500,2043,24941.173
medium_variant,1500,2044,25067
medium_variant,1500,2045,25181.199
medium_variant,1500,2046,25284.155
medium_variant,1500,2047,25376.271
medium_variant,1500,2048,25457.825
medium_variant,1500,2049,25528.874
medium_variant,1500,2050,25589.283
medium_variant,1500,2051,25638.762
medium_variant,1500,2052,25676.956
medium_variant,1500,2053,25703.646
medium_variant,1500,2054,25718.806
medium_variant,1500,2055,25722.621
medium_variant,1500,2056,25715.441
medium_variant,1500,2057,25697.522
medium_variant,1500,2058,25668.964
medium_variant,1500,2059,25629.663
medium_variant,1500,2060,25579.348
medium_variant,1500,2061,25517.675
medium_variant,1500,2062,25444.207
medium_variant,1500,2063,25358.59
medium_variant,1500,2064,25260.628
medium_variant,1500,2065,25150.141
medium_variant,1500,2066,25027.066
medium_variant,1500,2067,24891.627
medium_variant,1500,2068,24744.066
medium_variant,1500,2069,24584.55
medium_variant,1500,2070,24413.121
medium_variant,1500,2071,24229.772
medium_variant,1500,2072,24034.693
medium_variant,1500,2073,23828.214
medium_variant,1500,2074,23610.766
medium_variant,1500,2075,23382.6
medium_variant,1500,2076,23143.906
medium_variant,1500,2077,22895.016
medium_variant,1500,2078,22636.464
medium_variant,1500,2079,22368.927
medium_variant,1500,2080,22092.861
medium_variant,1500,2081,21808.535
medium_variant,1500,2082,21516.323
medium_variant,1500,2083,21216.815
medium_variant,1500,2084,20910.776
medium_variant,1500,2085,20598.884
medium_variant,1500,2086,20281.648
medium_variant,1500,2087,19959.371
medium_variant,1500,2088,19632.507
medium_variant,1500,2089,19301.569
medium_variant,1500,2090,18966.963
medium_variant,1500,2091,18628.904
medium_variant,1500,2092,18287.49
medium_variant,1500,2093,17942.737
medium_variant,1500,2094,17594.623
medium_variant,1500,2095,17243.153
medium_variant,1500,2096,16888.333
medium_variant,1500,2097,16530.145
medium_variant,1500,2098,16168.582
medium_variant,1500,2099,15803.631
