variant,region,year,populationnaturalchange
estimates,1503,1950,7949.301
estimates,1503,1951,8038.701
estimates,1503,1952,8208.193
estimates,1503,1953,8359.047
estimates,1503,1954,8491.263
estimates,1503,1955,8604.452
estimates,1503,1956,8697.406
estimates,1503,1957,8768.852
estimates,1503,1958,8816.107
estimates,1503,1959,8834.294
estimates,1503,1960,8818.298
estimates,1503,1961,8763.583
estimates,1503,1962,8667.092
estimates,1503,1963,8529.604
estimates,1503,1964,8356.549
estimates,1503,1965,8157.667
estimates,1503,1966,7945.072
estimates,1503,1967,7730.89
estimates,1503,1968,7524.881
estimates,1503,1969,7332.48
estimates,1503,1970,7153.18
estimates,1503,1971,6981.288
estimates,1503,1972,6808.936
estimates,1503,1973,6632.185
estimates,1503,1974,6453.427
estimates,1503,1975,6279.971
estimates,1503,1976,6121.618
estimates,1503,1977,5985.99
estimates,1503,1978,5876.955
estimates,1503,1979,5793.854
estimates,1503,1980,5732.029
estimates,1503,1981,5683.468
estimates,1503,1982,5637.848
estimates,1503,1983,5586.823
estimates,1503,1984,5526.496
estimates,1503,1985,5456.882
estimates,1503,1986,5381.46
estimates,1503,1987,5305.323
estimates,1503,1988,5230.944
estimates,1503,1989,5156.639
estimates,1503,1990,5076.188
estimates,1503,1991,4981.438
estimates,1503,1992,4867.635
estimates,1503,1993,4733.89
estimates,1503,1994,4583.237
estimates,1503,1995,4421.566
estimates,1503,1996,4257.047
estimates,1503,1997,4100.199
estimates,1503,1998,3960.618
estimates,1503,1999,3844.602
estimates,1503,2000,3761.367
estimates,1503,2001,3718.361
estimates,1503,2002,3711.736
estimates,1503,2003,3733.017
estimates,1503,2004,3772.773
estimates,1503,2005,3814.067
estimates,1503,2006,3837.279
estimates,1503,2007,3828.329
estimates,1503,2008,3778.881
estimates,1503,2009,3687.191
estimates,1503,2010,3559.287
estimates,1503,2011,3408.029
estimates,1503,2012,3251.631
estimates,1503,2013,3104.423
estimates,1503,2014,2972.083
estimates,1503,2015,2856.446
medium_variant,1503,2015,2856.446
medium_variant,1503,2016,2754.61
medium_variant,1503,2017,2657.607
medium_variant,1503,2018,2557.842
medium_variant,1503,2019,2452.6
medium_variant,1503,2020,2339.736
medium_variant,1503,2021,2218.421
medium_variant,1503,2022,2089.791
medium_variant,1503,2023,1954.9
medium_variant,1503,2024,1813.805
medium_variant,1503,2025,1666.493
medium_variant,1503,2026,1513.082
medium_variant,1503,2027,1354.421
medium_variant,1503,2028,1191.621
medium_variant,1503,2029,1025.719
medium_variant,1503,2030,857.421
medium_variant,1503,2031,687.154
medium_variant,1503,2032,515.607
medium_variant,1503,2033,343.92
medium_variant,1503,2034,173.482
medium_variant,1503,2035,5.593
medium_variant,1503,2036,-158.83
medium_variant,1503,2037,-319.103
medium_variant,1503,2038,-474.334
medium_variant,1503,2039,-623.451
medium_variant,1503,2040,-765.594
medium_variant,1503,2041,-900.27
medium_variant,1503,2042,-1027.589
medium_variant,1503,2043,-1147.521
medium_variant,1503,2044,-1259.769
medium_variant,1503,2045,-1363.926
medium_variant,1503,2046,-1459.693
medium_variant,1503,2047,-1547.28
medium_variant,1503,2048,-1627.1
medium_variant,1503,2049,-1699.555
medium_variant,1503,2050,-1765.234
medium_variant,1503,2051,-1824.783
medium_variant,1503,2052,-1878.815
medium_variant,1503,2053,-1927.816
medium_variant,1503,2054,-1972.122
medium_variant,1503,2055,-2011.793
medium_variant,1503,2056,-2046.6
medium_variant,1503,2057,-2076.165
medium_variant,1503,2058,-2100.262
medium_variant,1503,2059,-2118.997
medium_variant,1503,2060,-2132.27
medium_variant,1503,2061,-2139.994
medium_variant,1503,2062,-2142.476
medium_variant,1503,2063,-2140.33
medium_variant,1503,2064,-2134.253
medium_variant,1503,2065,-2125.129
medium_variant,1503,2066,-2113.843
medium_variant,1503,2067,-2101.007
medium_variant,1503,2068,-2087.162
medium_variant,1503,2069,-2072.667
medium_variant,1503,2070,-2057.513
medium_variant,1503,2071,-2041.269
medium_variant,1503,2072,-2023.381
medium_variant,1503,2073,-2003.563
medium_variant,1503,2074,-1981.964
medium_variant,1503,2075,-1959.052
medium_variant,1503,2076,-1935.486
medium_variant,1503,2077,-1911.783
medium_variant,1503,2078,-1888.239
medium_variant,1503,2079,-1864.866
medium_variant,1503,2080,-1841.251
medium_variant,1503,2081,-1816.716
medium_variant,1503,2082,-1790.647
medium_variant,1503,2083,-1762.694
medium_variant,1503,2084,-1732.876
medium_variant,1503,2085,-1701.272
medium_variant,1503,2086,-1668.073
medium_variant,1503,2087,-1634.027
medium_variant,1503,2088,-1600.003
medium_variant,1503,2089,-1566.8
medium_variant,1503,2090,-1535.196
medium_variant,1503,2091,-1505.816
medium_variant,1503,2092,-1479.188
medium_variant,1503,2093,-1455.674
medium_variant,1503,2094,-1435.543
medium_variant,1503,2095,-1418.979
medium_variant,1503,2096,-1406.075
medium_variant,1503,2097,-1396.872
medium_variant,1503,2098,-1391.369
medium_variant,1503,2099,-1389.573
