variant,region,year,populationnaturalchange
estimates,5500,1950,344.927
estimates,5500,1951,362.943
estimates,5500,1952,398.952
estimates,5500,1953,434.909
estimates,5500,1954,470.813
estimates,5500,1955,506.579
estimates,5500,1956,541.919
estimates,5500,1957,576.506
estimates,5500,1958,609.672
estimates,5500,1959,640.211
estimates,5500,1960,666.83
estimates,5500,1961,688.298
estimates,5500,1962,703.654
estimates,5500,1963,712.735
estimates,5500,1964,716.395
estimates,5500,1965,716.543
estimates,5500,1966,715.738
estimates,5500,1967,716.57
estimates,5500,1968,721.009
estimates,5500,1969,729.962
estimates,5500,1970,743.338
estimates,5500,1971,760.076
estimates,5500,1972,778.3
estimates,5500,1973,796.664
estimates,5500,1974,814.942
estimates,5500,1975,833.501
estimates,5500,1976,853.155
estimates,5500,1977,874.847
estimates,5500,1978,899.133
estimates,5500,1979,925.96
estimates,5500,1980,955.809
estimates,5500,1981,989.147
estimates,5500,1982,1025.028
estimates,5500,1983,1061.745
estimates,5500,1984,1097.295
estimates,5500,1985,1128.966
estimates,5500,1986,1153.99
estimates,5500,1987,1170.415
estimates,5500,1988,1176.826
estimates,5500,1989,1172.359
estimates,5500,1990,1155.935
estimates,5500,1991,1127.099
estimates,5500,1992,1088.044
estimates,5500,1993,1041.782
estimates,5500,1994,991.115
estimates,5500,1995,938.963
estimates,5500,1996,888.004
estimates,5500,1997,840.775
estimates,5500,1998,799.967
estimates,5500,1999,768.189
estimates,5500,2000,748.334
estimates,5500,2001,742.492
estimates,5500,2002,749.915
estimates,5500,2003,769.093
estimates,5500,2004,798.692
estimates,5500,2005,837.348
estimates,5500,2006,883.423
estimates,5500,2007,933.84
estimates,5500,2008,985.002
estimates,5500,2009,1033.575
estimates,5500,2010,1075.896
estimates,5500,2011,1108.96
estimates,5500,2012,1131.955
estimates,5500,2013,1144.584
estimates,5500,2014,1146.548
estimates,5500,2015,1138.233
medium_variant,5500,2015,1138.233
medium_variant,5500,2016,1120.911
medium_variant,5500,2017,1097.296
medium_variant,5500,2018,1070.021
medium_variant,5500,2019,1040.778
medium_variant,5500,2020,1010.786
medium_variant,5500,2021,980.611
medium_variant,5500,2022,950.232
medium_variant,5500,2023,919.929
medium_variant,5500,2024,890.573
medium_variant,5500,2025,863.02
medium_variant,5500,2026,837.911
medium_variant,5500,2027,815.374
medium_variant,5500,2028,795.475
medium_variant,5500,2029,778.37
medium_variant,5500,2030,764.203
medium_variant,5500,2031,752.945
medium_variant,5500,2032,744.088
medium_variant,5500,2033,737.003
medium_variant,5500,2034,731.165
medium_variant,5500,2035,726.102
medium_variant,5500,2036,721.448
medium_variant,5500,2037,716.826
medium_variant,5500,2038,711.762
medium_variant,5500,2039,705.725
medium_variant,5500,2040,698.193
medium_variant,5500,2041,688.795
medium_variant,5500,2042,677.495
medium_variant,5500,2043,664.29
medium_variant,5500,2044,649.103
medium_variant,5500,2045,631.861
medium_variant,5500,2046,612.562
medium_variant,5500,2047,591.519
medium_variant,5500,2048,569.123
medium_variant,5500,2049,545.728
medium_variant,5500,2050,521.63
medium_variant,5500,2051,497.074
medium_variant,5500,2052,472.319
medium_variant,5500,2053,447.689
medium_variant,5500,2054,423.56
medium_variant,5500,2055,400.275
medium_variant,5500,2056,378.063
medium_variant,5500,2057,356.976
medium_variant,5500,2058,337.058
medium_variant,5500,2059,318.425
medium_variant,5500,2060,301.182
medium_variant,5500,2061,285.371
medium_variant,5500,2062,270.848
medium_variant,5500,2063,257.433
medium_variant,5500,2064,244.979
medium_variant,5500,2065,233.341
medium_variant,5500,2066,222.373
medium_variant,5500,2067,211.93
medium_variant,5500,2068,201.856
medium_variant,5500,2069,191.995
medium_variant,5500,2070,182.236
medium_variant,5500,2071,172.535
medium_variant,5500,2072,162.91
medium_variant,5500,2073,153.369
medium_variant,5500,2074,143.864
medium_variant,5500,2075,134.36
medium_variant,5500,2076,124.84
medium_variant,5500,2077,115.316
medium_variant,5500,2078,105.786
medium_variant,5500,2079,96.245
medium_variant,5500,2080,86.683
medium_variant,5500,2081,77.102
medium_variant,5500,2082,67.512
medium_variant,5500,2083,57.905
medium_variant,5500,2084,48.279
medium_variant,5500,2085,38.615
medium_variant,5500,2086,28.898
medium_variant,5500,2087,19.119
medium_variant,5500,2088,9.274
medium_variant,5500,2089,-0.645
medium_variant,5500,2090,-10.633
medium_variant,5500,2091,-20.687
medium_variant,5500,2092,-30.795
medium_variant,5500,2093,-40.952
medium_variant,5500,2094,-51.153
medium_variant,5500,2095,-61.391
medium_variant,5500,2096,-71.663
medium_variant,5500,2097,-81.969
medium_variant,5500,2098,-92.308
medium_variant,5500,2099,-102.681
