variant,region,year,populationnaturalchange
estimates,925,1950,1147.822
estimates,925,1951,1150.163
estimates,925,1952,1156.235
estimates,925,1953,1165.089
estimates,925,1954,1176.72
estimates,925,1955,1191.043
estimates,925,1956,1207.763
estimates,925,1957,1226.42
estimates,925,1958,1246.176
estimates,925,1959,1265.565
estimates,925,1960,1282.894
estimates,925,1961,1296.386
estimates,925,1962,1304.304
estimates,925,1963,1305.515
estimates,925,1964,1299.807
estimates,925,1965,1288.056
estimates,925,1966,1272.016
estimates,925,1967,1253.829
estimates,925,1968,1234.989
estimates,925,1969,1215.821
estimates,925,1970,1196.034
estimates,925,1971,1174.716
estimates,925,1972,1150.333
estimates,925,1973,1121.593
estimates,925,1974,1087.949
estimates,925,1975,1048.522
estimates,925,1976,1002.606
estimates,925,1977,950.773
estimates,925,1978,894.144
estimates,925,1979,833.945
estimates,925,1980,771.827
estimates,925,1981,709.561
estimates,925,1982,648.762
estimates,925,1983,590.827
estimates,925,1984,536.753
estimates,925,1985,487.039
estimates,925,1986,441.501
estimates,925,1987,399.132
estimates,925,1988,359.133
estimates,925,1989,321.358
estimates,925,1990,285.548
estimates,925,1991,251.506
estimates,925,1992,219.344
estimates,925,1993,189.339
estimates,925,1994,161.805
estimates,925,1995,137.475
estimates,925,1996,117.184
estimates,925,1997,101.363
estimates,925,1998,90.072
estimates,925,1999,83.037
estimates,925,2000,80.399
estimates,925,2001,82.276
estimates,925,2002,87.554
estimates,925,2003,94.47
estimates,925,2004,101.063
estimates,925,2005,104.368
estimates,925,2006,101.35
estimates,925,2007,90.468
estimates,925,2008,71.106
estimates,925,2009,43.395
estimates,925,2010,8.47
estimates,925,2011,-31.573
estimates,925,2012,-73.621
estimates,925,2013,-114.946
estimates,925,2014,-153.993
estimates,925,2015,-189.857
medium_variant,925,2015,-189.857
medium_variant,925,2016,-222.475
medium_variant,925,2017,-252.81
medium_variant,925,2018,-281.567
medium_variant,925,2019,-308.622
medium_variant,925,2020,-333.772
medium_variant,925,2021,-356.766
medium_variant,925,2022,-377.536
medium_variant,925,2023,-396.119
medium_variant,925,2024,-412.633
medium_variant,925,2025,-427.182
medium_variant,925,2026,-439.916
medium_variant,925,2027,-451.166
medium_variant,925,2028,-461.335
medium_variant,925,2029,-470.804
medium_variant,925,2030,-479.884
medium_variant,925,2031,-488.796
medium_variant,925,2032,-497.675
medium_variant,925,2033,-506.734
medium_variant,925,2034,-516.261
medium_variant,925,2035,-526.496
medium_variant,925,2036,-537.596
medium_variant,925,2037,-549.563
medium_variant,925,2038,-562.431
medium_variant,925,2039,-576.295
medium_variant,925,2040,-591.304
medium_variant,925,2041,-607.567
medium_variant,925,2042,-625.01
medium_variant,925,2043,-643.481
medium_variant,925,2044,-662.809
medium_variant,925,2045,-682.902
medium_variant,925,2046,-703.665
medium_variant,925,2047,-724.853
medium_variant,925,2048,-746.125
medium_variant,925,2049,-767.091
medium_variant,925,2050,-787.452
medium_variant,925,2051,-806.994
medium_variant,925,2052,-825.51
medium_variant,925,2053,-842.692
medium_variant,925,2054,-858.158
medium_variant,925,2055,-871.555
medium_variant,925,2056,-882.647
medium_variant,925,2057,-891.339
medium_variant,925,2058,-897.526
medium_variant,925,2059,-901.03
medium_variant,925,2060,-901.684
medium_variant,925,2061,-899.388
medium_variant,925,2062,-894.243
medium_variant,925,2063,-886.398
medium_variant,925,2064,-875.971
medium_variant,925,2065,-862.996
medium_variant,925,2066,-847.501
medium_variant,925,2067,-829.668
medium_variant,925,2068,-809.793
medium_variant,925,2069,-788.209
medium_variant,925,2070,-765.135
medium_variant,925,2071,-740.7
medium_variant,925,2072,-715.144
medium_variant,925,2073,-688.86
medium_variant,925,2074,-662.345
medium_variant,925,2075,-636.035
medium_variant,925,2076,-610.275
medium_variant,925,2077,-585.31
medium_variant,925,2078,-561.457
medium_variant,925,2079,-539.099
medium_variant,925,2080,-518.58
medium_variant,925,2081,-500.127
medium_variant,925,2082,-483.682
medium_variant,925,2083,-469.2
medium_variant,925,2084,-456.672
medium_variant,925,2085,-446.111
medium_variant,925,2086,-437.482
medium_variant,925,2087,-430.579
medium_variant,925,2088,-425.134
medium_variant,925,2089,-420.912
medium_variant,925,2090,-417.678
medium_variant,925,2091,-415.232
medium_variant,925,2092,-413.398
medium_variant,925,2093,-412.052
medium_variant,925,2094,-411.105
medium_variant,925,2095,-410.496
medium_variant,925,2096,-410.184
medium_variant,925,2097,-410.163
medium_variant,925,2098,-410.429
medium_variant,925,2099,-410.984
