variant,region,year,populationnaturalchange
estimates,941,1950,3735.705
estimates,941,1951,3835.282
estimates,941,1952,4035.393
estimates,941,1953,4237.387
estimates,941,1954,4441.272
estimates,941,1955,4647.165
estimates,941,1956,4855.421
estimates,941,1957,5066.393
estimates,941,1958,5280.814
estimates,941,1959,5500.074
estimates,941,1960,5725.586
estimates,941,1961,5958.537
estimates,941,1962,6199.616
estimates,941,1963,6448.278
estimates,941,1964,6702.586
estimates,941,1965,6957.875
estimates,941,1966,7208.407
estimates,941,1967,7450.53
estimates,941,1968,7682.817
estimates,941,1969,7906.217
estimates,941,1970,8122.895
estimates,941,1971,8336.509
estimates,941,1972,8553.604
estimates,941,1973,8780.788
estimates,941,1974,9022.978
estimates,941,1975,9287.536
estimates,941,1976,9581.18
estimates,941,1977,9903.599
estimates,941,1978,10251.299
estimates,941,1979,10619.46
estimates,941,1980,10999.844
estimates,941,1981,11382.366
estimates,941,1982,11756.843
estimates,941,1983,12114.951
estimates,941,1984,12451.757
estimates,941,1985,12762.393
estimates,941,1986,13044.783
estimates,941,1987,13305.586
estimates,941,1988,13553.486
estimates,941,1989,13795.687
estimates,941,1990,14042.657
estimates,941,1991,14305.345
estimates,941,1992,14590.888
estimates,941,1993,14903.794
estimates,941,1994,15245.978
estimates,941,1995,15615.615
estimates,941,1996,16007.141
estimates,941,1997,16411.136
estimates,941,1998,16819.742
estimates,941,1999,17229.457
estimates,941,2000,17639.674
estimates,941,2001,18052.367
estimates,941,2002,18470.571
estimates,941,2003,18895.332
estimates,941,2004,19324.64
estimates,941,2005,19755.223
estimates,941,2006,20183.191
estimates,941,2007,20604.941
estimates,941,2008,21017.576
estimates,941,2009,21419.449
estimates,941,2010,21810.216
estimates,941,2011,22190.999
estimates,941,2012,22564.411
estimates,941,2013,22932.456
estimates,941,2014,23295.559
estimates,941,2015,23653.633
medium_variant,941,2015,23653.633
medium_variant,941,2016,24006.125
medium_variant,941,2017,24352.136
medium_variant,941,2018,24691.115
medium_variant,941,2019,25023.046
medium_variant,941,2020,25348.44
medium_variant,941,2021,25668.109
medium_variant,941,2022,25982.602
medium_variant,941,2023,26292.079
medium_variant,941,2024,26596.236
medium_variant,941,2025,26894.678
medium_variant,941,2026,27186.857
medium_variant,941,2027,27471.727
medium_variant,941,2028,27748.076
medium_variant,941,2029,28014.891
medium_variant,941,2030,28271.251
medium_variant,941,2031,28516.532
medium_variant,941,2032,28750.501
medium_variant,941,2033,28972.873
medium_variant,941,2034,29183.165
medium_variant,941,2035,29381.169
medium_variant,941,2036,29566.954
medium_variant,941,2037,29740.744
medium_variant,941,2038,29902.609
medium_variant,941,2039,30052.301
medium_variant,941,2040,30189.406
medium_variant,941,2041,30313.449
medium_variant,941,2042,30424.19
medium_variant,941,2043,30521.534
medium_variant,941,2044,30605.581
medium_variant,941,2045,30676.606
medium_variant,941,2046,30735.055
medium_variant,941,2047,30781.444
medium_variant,941,2048,30816.191
medium_variant,941,2049,30839.48
medium_variant,941,2050,30851.28
medium_variant,941,2051,30851.379
medium_variant,941,2052,30839.464
medium_variant,941,2053,30815.375
medium_variant,941,2054,30779.17
medium_variant,941,2055,30731.137
medium_variant,941,2056,30671.701
medium_variant,941,2057,30601.12
medium_variant,941,2058,30519.448
medium_variant,941,2059,30426.541
medium_variant,941,2060,30322.04
medium_variant,941,2061,30205.465
medium_variant,941,2062,30076.273
medium_variant,941,2063,29934.049
medium_variant,941,2064,29778.598
medium_variant,941,2065,29609.732
medium_variant,941,2066,29427.405
medium_variant,941,2067,29231.986
medium_variant,941,2068,29023.859
medium_variant,941,2069,28803.316
medium_variant,941,2070,28570.464
medium_variant,941,2071,28325.315
medium_variant,941,2072,28068.132
medium_variant,941,2073,27799.404
medium_variant,941,2074,27519.757
medium_variant,941,2075,27229.658
medium_variant,941,2076,26929.486
medium_variant,941,2077,26619.712
medium_variant,941,2078,26301.024
medium_variant,941,2079,25974.279
medium_variant,941,2080,25640.068
medium_variant,941,2081,25298.758
medium_variant,941,2082,24950.666
medium_variant,941,2083,24596.302
medium_variant,941,2084,24236.415
medium_variant,941,2085,23871.617
medium_variant,941,2086,23502.344
medium_variant,941,2087,23128.801
medium_variant,941,2088,22751.334
medium_variant,941,2089,22370.39
medium_variant,941,2090,21986.329
medium_variant,941,2091,21599.354
medium_variant,941,2092,21209.557
medium_variant,941,2093,20816.966
medium_variant,941,2094,20421.568
medium_variant,941,2095,20023.38
medium_variant,941,2096,19622.403
medium_variant,941,2097,19218.629
medium_variant,941,2098,18812.049
medium_variant,941,2099,18402.652
