variant,region,year,populationnaturalchange
estimates,927,1950,137.531
estimates,927,1951,141.677
estimates,927,1952,149.504
estimates,927,1953,156.395
estimates,927,1954,162.353
estimates,927,1955,167.373
estimates,927,1956,171.46
estimates,927,1957,174.636
estimates,927,1958,176.927
estimates,927,1959,178.38
estimates,927,1960,179.063
estimates,927,1961,179.073
estimates,927,1962,178.553
estimates,927,1963,177.683
estimates,927,1964,176.673
estimates,927,1965,175.915
estimates,927,1966,175.827
estimates,927,1967,176.488
estimates,927,1968,177.781
estimates,927,1969,179.454
estimates,927,1970,180.803
estimates,927,1971,180.924
estimates,927,1972,179.242
estimates,927,1973,175.555
estimates,927,1974,170.06
estimates,927,1975,163.419
estimates,927,1976,156.607
estimates,927,1977,150.669
estimates,927,1978,146.382
estimates,927,1979,144.042
estimates,927,1980,143.632
estimates,927,1981,144.785
estimates,927,1982,146.737
estimates,927,1983,148.862
estimates,927,1984,150.913
estimates,927,1985,152.865
estimates,927,1986,154.876
estimates,927,1987,157.143
estimates,927,1988,159.697
estimates,927,1989,162.346
estimates,927,1990,164.668
estimates,927,1991,166.171
estimates,927,1992,166.546
estimates,927,1993,165.673
estimates,927,1994,163.62
estimates,927,1995,160.549
estimates,927,1996,156.744
estimates,927,1997,152.763
estimates,927,1998,149.182
estimates,927,1999,146.442
estimates,927,2000,145.185
estimates,927,2001,145.998
estimates,927,2002,148.902
estimates,927,2003,153.655
estimates,927,2004,159.908
estimates,927,2005,166.968
estimates,927,2006,173.949
estimates,927,2007,180.018
estimates,927,2008,184.568
estimates,927,2009,187.32
estimates,927,2010,188.285
estimates,927,2011,187.784
estimates,927,2012,186.502
estimates,927,2013,185.003
estimates,927,2014,183.51
estimates,927,2015,182.165
medium_variant,927,2015,182.165
medium_variant,927,2016,180.985
medium_variant,927,2017,179.792
medium_variant,927,2018,178.435
medium_variant,927,2019,176.869
medium_variant,927,2020,175.023
medium_variant,927,2021,172.816
medium_variant,927,2022,170.215
medium_variant,927,2023,167.211
medium_variant,927,2024,163.818
medium_variant,927,2025,160.051
medium_variant,927,2026,155.937
medium_variant,927,2027,151.565
medium_variant,927,2028,147.048
medium_variant,927,2029,142.487
medium_variant,927,2030,137.979
medium_variant,927,2031,133.601
medium_variant,927,2032,129.402
medium_variant,927,2033,125.433
medium_variant,927,2034,121.756
medium_variant,927,2035,118.429
medium_variant,927,2036,115.485
medium_variant,927,2037,112.894
medium_variant,927,2038,110.617
medium_variant,927,2039,108.627
medium_variant,927,2040,106.901
medium_variant,927,2041,105.407
medium_variant,927,2042,104.093
medium_variant,927,2043,102.903
medium_variant,927,2044,101.776
medium_variant,927,2045,100.661
medium_variant,927,2046,99.518
medium_variant,927,2047,98.333
medium_variant,927,2048,97.095
medium_variant,927,2049,95.786
medium_variant,927,2050,94.394
medium_variant,927,2051,92.92
medium_variant,927,2052,91.389
medium_variant,927,2053,89.829
medium_variant,927,2054,88.257
medium_variant,927,2055,86.689
medium_variant,927,2056,85.137
medium_variant,927,2057,83.616
medium_variant,927,2058,82.138
medium_variant,927,2059,80.716
medium_variant,927,2060,79.372
medium_variant,927,2061,78.119
medium_variant,927,2062,76.958
medium_variant,927,2063,75.875
medium_variant,927,2064,74.864
medium_variant,927,2065,73.917
medium_variant,927,2066,73.023
medium_variant,927,2067,72.16
medium_variant,927,2068,71.297
medium_variant,927,2069,70.406
medium_variant,927,2070,69.451
medium_variant,927,2071,68.392
medium_variant,927,2072,67.22
medium_variant,927,2073,65.936
medium_variant,927,2074,64.545
medium_variant,927,2075,63.057
medium_variant,927,2076,61.489
medium_variant,927,2077,59.884
medium_variant,927,2078,58.285
medium_variant,927,2079,56.737
medium_variant,927,2080,55.284
medium_variant,927,2081,53.966
medium_variant,927,2082,52.796
medium_variant,927,2083,51.774
medium_variant,927,2084,50.905
medium_variant,927,2085,50.186
medium_variant,927,2086,49.607
medium_variant,927,2087,49.129
medium_variant,927,2088,48.704
medium_variant,927,2089,48.29
medium_variant,927,2090,47.849
medium_variant,927,2091,47.344
medium_variant,927,2092,46.749
medium_variant,927,2093,46.044
medium_variant,927,2094,45.217
medium_variant,927,2095,44.254
medium_variant,927,2096,43.154
medium_variant,927,2097,41.912
medium_variant,927,2098,40.529
medium_variant,927,2099,39.005
