variant,region,year,populationnaturalchange
estimates,957,1950,7.93
estimates,957,1951,8.075
estimates,957,1952,8.368
estimates,957,1953,8.655
estimates,957,1954,8.941
estimates,957,1955,9.221
estimates,957,1956,9.5
estimates,957,1957,9.775
estimates,957,1958,10.042
estimates,957,1959,10.309
estimates,957,1960,10.563
estimates,957,1961,10.807
estimates,957,1962,11.037
estimates,957,1963,11.244
estimates,957,1964,11.431
estimates,957,1965,11.586
estimates,957,1966,11.701
estimates,957,1967,11.778
estimates,957,1968,11.822
estimates,957,1969,11.831
estimates,957,1970,11.824
estimates,957,1971,11.806
estimates,957,1972,11.791
estimates,957,1973,11.791
estimates,957,1974,11.813
estimates,957,1975,11.869
estimates,957,1976,11.959
estimates,957,1977,12.082
estimates,957,1978,12.228
estimates,957,1979,12.397
estimates,957,1980,12.58
estimates,957,1981,12.772
estimates,957,1982,12.971
estimates,957,1983,13.164
estimates,957,1984,13.341
estimates,957,1985,13.49
estimates,957,1986,13.598
estimates,957,1987,13.669
estimates,957,1988,13.696
estimates,957,1989,13.684
estimates,957,1990,13.629
estimates,957,1991,13.531
estimates,957,1992,13.401
estimates,957,1993,13.254
estimates,957,1994,13.089
estimates,957,1995,12.925
estimates,957,1996,12.762
estimates,957,1997,12.6
estimates,957,1998,12.453
estimates,957,1999,12.318
estimates,957,2000,12.193
estimates,957,2001,12.094
estimates,957,2002,12.001
estimates,957,2003,11.92
estimates,957,2004,11.838
estimates,957,2005,11.755
estimates,957,2006,11.65
estimates,957,2007,11.53
estimates,957,2008,11.385
estimates,957,2009,11.219
estimates,957,2010,11.032
estimates,957,2011,10.84
estimates,957,2012,10.641
estimates,957,2013,10.45
estimates,957,2014,10.27
estimates,957,2015,10.105
medium_variant,957,2015,10.105
medium_variant,957,2016,9.958
medium_variant,957,2017,9.824
medium_variant,957,2018,9.701
medium_variant,957,2019,9.591
medium_variant,957,2020,9.489
medium_variant,957,2021,9.395
medium_variant,957,2022,9.314
medium_variant,957,2023,9.231
medium_variant,957,2024,9.154
medium_variant,957,2025,9.078
medium_variant,957,2026,9.008
medium_variant,957,2027,8.934
medium_variant,957,2028,8.864
medium_variant,957,2029,8.791
medium_variant,957,2030,8.712
medium_variant,957,2031,8.629
medium_variant,957,2032,8.541
medium_variant,957,2033,8.443
medium_variant,957,2034,8.331
medium_variant,957,2035,8.209
medium_variant,957,2036,8.074
medium_variant,957,2037,7.927
medium_variant,957,2038,7.767
medium_variant,957,2039,7.599
medium_variant,957,2040,7.419
medium_variant,957,2041,7.231
medium_variant,957,2042,7.037
medium_variant,957,2043,6.836
medium_variant,957,2044,6.639
medium_variant,957,2045,6.439
medium_variant,957,2046,6.244
medium_variant,957,2047,6.054
medium_variant,957,2048,5.869
medium_variant,957,2049,5.689
medium_variant,957,2050,5.523
medium_variant,957,2051,5.37
medium_variant,957,2052,5.229
medium_variant,957,2053,5.097
medium_variant,957,2054,4.975
medium_variant,957,2055,4.866
medium_variant,957,2056,4.768
medium_variant,957,2057,4.68
medium_variant,957,2058,4.593
medium_variant,957,2059,4.51
medium_variant,957,2060,4.431
medium_variant,957,2061,4.348
medium_variant,957,2062,4.266
medium_variant,957,2063,4.181
medium_variant,957,2064,4.092
medium_variant,957,2065,3.995
medium_variant,957,2066,3.894
medium_variant,957,2067,3.781
medium_variant,957,2068,3.669
medium_variant,957,2069,3.545
medium_variant,957,2070,3.411
medium_variant,957,2071,3.272
medium_variant,957,2072,3.124
medium_variant,957,2073,2.971
medium_variant,957,2074,2.813
medium_variant,957,2075,2.652
medium_variant,957,2076,2.485
medium_variant,957,2077,2.319
medium_variant,957,2078,2.15
medium_variant,957,2079,1.985
medium_variant,957,2080,1.828
medium_variant,957,2081,1.668
medium_variant,957,2082,1.516
medium_variant,957,2083,1.371
medium_variant,957,2084,1.233
medium_variant,957,2085,1.097
medium_variant,957,2086,0.97
medium_variant,957,2087,0.849
medium_variant,957,2088,0.731
medium_variant,957,2089,0.621
medium_variant,957,2090,0.517
medium_variant,957,2091,0.419
medium_variant,957,2092,0.324
medium_variant,957,2093,0.237
medium_variant,957,2094,0.15
medium_variant,957,2095,0.067
medium_variant,957,2096,-0.013
medium_variant,957,2097,-0.089
medium_variant,957,2098,-0.158
medium_variant,957,2099,-0.223
