variant,region,year,populationnaturalchange
estimates,923,1950,3023.34
estimates,923,1951,3145.919
estimates,923,1952,3366.309
estimates,923,1953,3537.167
estimates,923,1954,3658.498
estimates,923,1955,3730.279
estimates,923,1956,3752.699
estimates,923,1957,3727.167
estimates,923,1958,3655.755
estimates,923,1959,3541.421
estimates,923,1960,3388.813
estimates,923,1961,3204.325
estimates,923,1962,2996.872
estimates,923,1963,2777.746
estimates,923,1964,2559.445
estimates,923,1965,2357.26
estimates,923,1966,2184.849
estimates,923,1967,2047.202
estimates,923,1968,1946.121
estimates,923,1969,1882.058
estimates,923,1970,1851.148
estimates,923,1971,1845.226
estimates,923,1972,1851.216
estimates,923,1973,1857.572
estimates,923,1974,1857.91
estimates,923,1975,1847.766
estimates,923,1976,1825.885
estimates,923,1977,1795.857
estimates,923,1978,1760.752
estimates,923,1979,1720.906
estimates,923,1980,1681.685
estimates,923,1981,1650.181
estimates,923,1982,1627.301
estimates,923,1983,1608.799
estimates,923,1984,1586.44
estimates,923,1985,1541.822
estimates,923,1986,1452.915
estimates,923,1987,1306.901
estimates,923,1988,1099.681
estimates,923,1989,835.786
estimates,923,1990,527.331
estimates,923,1991,192.965
estimates,923,1992,-141.794
estimates,923,1993,-454.142
estimates,923,1994,-729.995
estimates,923,1995,-960.096
estimates,923,1996,-1142.543
estimates,923,1997,-1285.674
estimates,923,1998,-1396.154
estimates,923,1999,-1474.127
estimates,923,2000,-1517.965
estimates,923,2001,-1525.795
estimates,923,2002,-1499.257
estimates,923,2003,-1442.218
estimates,923,2004,-1359.714
estimates,923,2005,-1255.31
estimates,923,2006,-1131.875
estimates,923,2007,-995.293
estimates,923,2008,-853.812
estimates,923,2009,-716.656
estimates,923,2010,-595.325
estimates,923,2011,-500.234
estimates,923,2012,-435.374
estimates,923,2013,-402.215
estimates,923,2014,-401.045
estimates,923,2015,-428.756
medium_variant,923,2015,-428.756
medium_variant,923,2016,-478.94
medium_variant,923,2017,-541.556
medium_variant,923,2018,-607.845
medium_variant,923,2019,-673.04
medium_variant,923,2020,-734.677
medium_variant,923,2021,-793.011
medium_variant,923,2022,-850.989
medium_variant,923,2023,-910.324
medium_variant,923,2024,-969.98
medium_variant,923,2025,-1028.878
medium_variant,923,2026,-1085.967
medium_variant,923,2027,-1139.996
medium_variant,923,2028,-1189.593
medium_variant,923,2029,-1233.456
medium_variant,923,2030,-1270.22
medium_variant,923,2031,-1298.875
medium_variant,923,2032,-1319.516
medium_variant,923,2033,-1332.468
medium_variant,923,2034,-1337.937
medium_variant,923,2035,-1336.038
medium_variant,923,2036,-1327.023
medium_variant,923,2037,-1312.058
medium_variant,923,2038,-1292.666
medium_variant,923,2039,-1270.322
medium_variant,923,2040,-1246.45
medium_variant,923,2041,-1222.193
medium_variant,923,2042,-1198.424
medium_variant,923,2043,-1176.103
medium_variant,923,2044,-1156.309
medium_variant,923,2045,-1139.94
medium_variant,923,2046,-1127.444
medium_variant,923,2047,-1118.512
medium_variant,923,2048,-1112.832
medium_variant,923,2049,-1110.392
medium_variant,923,2050,-1111.265
medium_variant,923,2051,-1115.436
medium_variant,923,2052,-1122.47
medium_variant,923,2053,-1131.754
medium_variant,923,2054,-1142.668
medium_variant,923,2055,-1154.823
medium_variant,923,2056,-1167.949
medium_variant,923,2057,-1181.579
medium_variant,923,2058,-1194.996
medium_variant,923,2059,-1207.295
medium_variant,923,2060,-1217.602
medium_variant,923,2061,-1225.223
medium_variant,923,2062,-1229.723
medium_variant,923,2063,-1230.65
medium_variant,923,2064,-1227.482
medium_variant,923,2065,-1219.734
medium_variant,923,2066,-1207.142
medium_variant,923,2067,-1190.007
medium_variant,923,2068,-1168.719
medium_variant,923,2069,-1143.539
medium_variant,923,2070,-1114.611
medium_variant,923,2071,-1082.074
medium_variant,923,2072,-1046.374
medium_variant,923,2073,-1008.18
medium_variant,923,2074,-968.214
medium_variant,923,2075,-927.022
medium_variant,923,2076,-884.98
medium_variant,923,2077,-842.519
medium_variant,923,2078,-800.287
medium_variant,923,2079,-759.089
medium_variant,923,2080,-719.653
medium_variant,923,2081,-682.506
medium_variant,923,2082,-647.899
medium_variant,923,2083,-616.153
medium_variant,923,2084,-587.689
medium_variant,923,2085,-562.933
medium_variant,923,2086,-542.121
medium_variant,923,2087,-525.074
medium_variant,923,2088,-511.539
medium_variant,923,2089,-501.358
medium_variant,923,2090,-494.26
medium_variant,923,2091,-489.923
medium_variant,923,2092,-488.048
medium_variant,923,2093,-488.364
medium_variant,923,2094,-490.647
medium_variant,923,2095,-494.768
medium_variant,923,2096,-500.643
medium_variant,923,2097,-508.243
medium_variant,923,2098,-517.546
medium_variant,923,2099,-528.564
