variant,region,year,populationnaturalchange
estimates,5501,1950,8004.381
estimates,5501,1951,8233.437
estimates,5501,1952,8693.011
estimates,5501,1953,9155.5
estimates,5501,1954,9620.9
estimates,5501,1955,10089.206
estimates,5501,1956,10560.362
estimates,5501,1957,11034.246
estimates,5501,1958,11510.64
estimates,5501,1959,11989.211
estimates,5501,1960,12469.505
estimates,5501,1961,12950.976
estimates,5501,1962,13432.959
estimates,5501,1963,13914.753
estimates,5501,1964,14395.726
estimates,5501,1965,14873.398
estimates,5501,1966,15344.928
estimates,5501,1967,15810.499
estimates,5501,1968,16272.351
estimates,5501,1969,16734.044
estimates,5501,1970,17201.934
estimates,5501,1971,17683.402
estimates,5501,1972,18183.864
estimates,5501,1973,18706.636
estimates,5501,1974,19252.575
estimates,5501,1975,19824.681
estimates,5501,1976,20424.91
estimates,5501,1977,21046.175
estimates,5501,1978,21677.411
estimates,5501,1979,22306.922
estimates,5501,1980,22920.54
estimates,5501,1981,23504.43
estimates,5501,1982,24047.947
estimates,5501,1983,24541.916
estimates,5501,1984,24979.084
estimates,5501,1985,25353.238
estimates,5501,1986,25662.356
estimates,5501,1987,25914.888
estimates,5501,1988,26120.887
estimates,5501,1989,26287.627
estimates,5501,1990,26425.102
estimates,5501,1991,26543.59
estimates,5501,1992,26650.164
estimates,5501,1993,26749.849
estimates,5501,1994,26845.479
estimates,5501,1995,26935.426
estimates,5501,1996,27014.13
estimates,5501,1997,27073.626
estimates,5501,1998,27108.556
estimates,5501,1999,27118.43
estimates,5501,2000,27107.928
estimates,5501,2001,27084.643
estimates,5501,2002,27053.744
estimates,5501,2003,27016.142
estimates,5501,2004,26967.962
estimates,5501,2005,26896.723
estimates,5501,2006,26786.099
estimates,5501,2007,26625.879
estimates,5501,2008,26413.078
estimates,5501,2009,26152.311
estimates,5501,2010,25858.21
estimates,5501,2011,25551.465
estimates,5501,2012,25251.687
estimates,5501,2013,24971.847
estimates,5501,2014,24715.067
estimates,5501,2015,24476.504
medium_variant,5501,2015,24476.504
medium_variant,5501,2016,24243.948
medium_variant,5501,2017,23998.924
medium_variant,5501,2018,23726.841
medium_variant,5501,2019,23422.128
medium_variant,5501,2020,23082.743
medium_variant,5501,2021,22711.169
medium_variant,5501,2022,22315.835
medium_variant,5501,2023,21903.954
medium_variant,5501,2024,21478.219
medium_variant,5501,2025,21040.157
medium_variant,5501,2026,20589.998
medium_variant,5501,2027,20127.031
medium_variant,5501,2028,19651.317
medium_variant,5501,2029,19164.232
medium_variant,5501,2030,18666.295
medium_variant,5501,2031,18157.546
medium_variant,5501,2032,17638.962
medium_variant,5501,2033,17112.502
medium_variant,5501,2034,16580.826
medium_variant,5501,2035,16047.336
medium_variant,5501,2036,15515.312
medium_variant,5501,2037,14986.714
medium_variant,5501,2038,14462.882
medium_variant,5501,2039,13944.637
medium_variant,5501,2040,13432.067
medium_variant,5501,2041,12924.24
medium_variant,5501,2042,12418.505
medium_variant,5501,2043,11912.299
medium_variant,5501,2044,11404.072
medium_variant,5501,2045,10892.191
medium_variant,5501,2046,10375.425
medium_variant,5501,2047,9853.623
medium_variant,5501,2048,9326.853
medium_variant,5501,2049,8795.078
medium_variant,5501,2050,8258.082
medium_variant,5501,2051,7715.848
medium_variant,5501,2052,7169.596
medium_variant,5501,2053,6621.005
medium_variant,5501,2054,6071.747
medium_variant,5501,2055,5523.345
medium_variant,5501,2056,4977.084
medium_variant,5501,2057,4434.234
medium_variant,5501,2058,3896.318
medium_variant,5501,2059,3364.978
medium_variant,5501,2060,2841.053
medium_variant,5501,2061,2324.629
medium_variant,5501,2062,1815.746
medium_variant,5501,2063,1315.136
medium_variant,5501,2064,824.378
medium_variant,5501,2065,345.292
medium_variant,5501,2066,-120.421
medium_variant,5501,2067,-571.631
medium_variant,5501,2068,-1007.388
medium_variant,5501,2069,-1426.911
medium_variant,5501,2070,-1830.004
medium_variant,5501,2071,-2217.09
medium_variant,5501,2072,-2589.257
medium_variant,5501,2073,-2947.296
medium_variant,5501,2074,-3291.319
medium_variant,5501,2075,-3621.096
medium_variant,5501,2076,-3936.17
medium_variant,5501,2077,-4236.171
medium_variant,5501,2078,-4520.979
medium_variant,5501,2079,-4790.808
medium_variant,5501,2080,-5045.713
medium_variant,5501,2081,-5285.773
medium_variant,5501,2082,-5511.635
medium_variant,5501,2083,-5724.254
medium_variant,5501,2084,-5924.636
medium_variant,5501,2085,-6114.181
medium_variant,5501,2086,-6294.242
medium_variant,5501,2087,-6465.488
medium_variant,5501,2088,-6628.224
medium_variant,5501,2089,-6782.486
medium_variant,5501,2090,-6927.764
medium_variant,5501,2091,-7063.155
medium_variant,5501,2092,-7187.705
medium_variant,5501,2093,-7300.474
medium_variant,5501,2094,-7400.641
medium_variant,5501,2095,-7487.736
medium_variant,5501,2096,-7561.519
medium_variant,5501,2097,-7621.807
medium_variant,5501,2098,-7668.555
medium_variant,5501,2099,-7701.76
