country,variant,freq,year,netreporductionrate
630,estimates,5yearly,1950,2.166
630,estimates,5yearly,1955,2.17
630,estimates,5yearly,1960,1.992
630,estimates,5yearly,1965,1.581
630,estimates,5yearly,1970,1.403
630,estimates,5yearly,1975,1.304
630,estimates,5yearly,1980,1.166
630,estimates,5yearly,1985,1.077
630,estimates,5yearly,1990,1.042
630,estimates,5yearly,1995,0.95
630,estimates,5yearly,2000,0.888
630,estimates,5yearly,2005,0.826
630,estimates,5yearly,2010,0.732
630,constant_fertility,5yearly,2015,0.733
630,constant_mortality,5yearly,2015,0.708
630,high_variant,5yearly,2015,0.829
630,instant_replacement,5yearly,2015,1
630,low_variant,5yearly,2015,0.588
630,medium_variant,5yearly,2015,0.709
630,momentum,5yearly,2015,1
630,no_change,5yearly,2015,0.732
630,zero_migration,5yearly,2015,0.709
630,constant_fertility,5yearly,2020,0.734
630,constant_mortality,5yearly,2020,0.7
630,high_variant,5yearly,2020,0.895
630,instant_replacement,5yearly,2020,1
630,low_variant,5yearly,2020,0.509
630,medium_variant,5yearly,2020,0.702
630,momentum,5yearly,2020,1
630,no_change,5yearly,2020,0.732
630,zero_migration,5yearly,2020,0.702
630,constant_fertility,5yearly,2025,0.734
630,constant_mortality,5yearly,2025,0.713
630,high_variant,5yearly,2025,0.956
630,instant_replacement,5yearly,2025,1
630,low_variant,5yearly,2025,0.473
630,medium_variant,5yearly,2025,0.715
630,momentum,5yearly,2025,1
630,no_change,5yearly,2025,0.732
630,zero_migration,5yearly,2025,0.715
630,constant_fertility,5yearly,2030,0.735
630,constant_mortality,5yearly,2030,0.728
630,high_variant,5yearly,2030,0.973
630,instant_replacement,5yearly,2030,1
630,low_variant,5yearly,2030,0.49
630,medium_variant,5yearly,2030,0.731
630,momentum,5yearly,2030,1
630,no_change,5yearly,2030,0.732
630,zero_migration,5yearly,2030,0.731
630,constant_fertility,5yearly,2035,0.735
630,constant_mortality,5yearly,2035,0.744
630,high_variant,5yearly,2035,0.989
630,instant_replacement,5yearly,2035,1
630,low_variant,5yearly,2035,0.506
630,medium_variant,5yearly,2035,0.747
630,momentum,5yearly,2035,1
630,no_change,5yearly,2035,0.732
630,zero_migration,5yearly,2035,0.747
630,constant_fertility,5yearly,2040,0.736
630,constant_mortality,5yearly,2040,0.76
630,high_variant,5yearly,2040,1.006
630,instant_replacement,5yearly,2040,1
630,low_variant,5yearly,2040,0.522
630,medium_variant,5yearly,2040,0.764
630,momentum,5yearly,2040,1
630,no_change,5yearly,2040,0.732
630,zero_migration,5yearly,2040,0.764
630,constant_fertility,5yearly,2045,0.736
630,constant_mortality,5yearly,2045,0.774
630,high_variant,5yearly,2045,1.02
630,instant_replacement,5yearly,2045,1
630,low_variant,5yearly,2045,0.536
630,medium_variant,5yearly,2045,0.778
630,momentum,5yearly,2045,1
630,no_change,5yearly,2045,0.732
630,zero_migration,5yearly,2045,0.778
630,constant_fertility,5yearly,2050,0.737
630,constant_mortality,5yearly,2050,0.787
630,high_variant,5yearly,2050,1.034
630,instant_replacement,5yearly,2050,1
630,low_variant,5yearly,2050,0.55
630,medium_variant,5yearly,2050,0.792
630,momentum,5yearly,2050,1
630,no_change,5yearly,2050,0.732
630,zero_migration,5yearly,2050,0.792
630,constant_fertility,5yearly,2055,0.737
630,constant_mortality,5yearly,2055,0.798
630,high_variant,5yearly,2055,1.046
630,instant_replacement,5yearly,2055,1
630,low_variant,5yearly,2055,0.561
630,medium_variant,5yearly,2055,0.803
630,momentum,5yearly,2055,1
630,no_change,5yearly,2055,0.732
630,zero_migration,5yearly,2055,0.803
630,constant_fertility,5yearly,2060,0.737
630,constant_mortality,5yearly,2060,0.808
630,high_variant,5yearly,2060,1.056
630,instant_replacement,5yearly,2060,1
630,low_variant,5yearly,2060,0.572
630,medium_variant,5yearly,2060,0.814
630,momentum,5yearly,2060,1
630,no_change,5yearly,2060,0.732
630,zero_migration,5yearly,2060,0.814
630,constant_fertility,5yearly,2065,0.737
630,constant_mortality,5yearly,2065,0.817
630,high_variant,5yearly,2065,1.066
630,instant_replacement,5yearly,2065,1
630,low_variant,5yearly,2065,0.581
630,medium_variant,5yearly,2065,0.823
630,momentum,5yearly,2065,1
630,no_change,5yearly,2065,0.732
630,zero_migration,5yearly,2065,0.823
630,constant_fertility,5yearly,2070,0.738
630,constant_mortality,5yearly,2070,0.825
630,high_variant,5yearly,2070,1.074
630,instant_replacement,5yearly,2070,1
630,low_variant,5yearly,2070,0.589
630,medium_variant,5yearly,2070,0.832
630,momentum,5yearly,2070,1
630,no_change,5yearly,2070,0.732
630,zero_migration,5yearly,2070,0.832
630,constant_fertility,5yearly,2075,0.738
630,constant_mortality,5yearly,2075,0.831
630,high_variant,5yearly,2075,1.081
630,instant_replacement,5yearly,2075,1
630,low_variant,5yearly,2075,0.595
630,medium_variant,5yearly,2075,0.838
630,momentum,5yearly,2075,1
630,no_change,5yearly,2075,0.732
630,zero_migration,5yearly,2075,0.838
630,constant_fertility,5yearly,2080,0.738
630,constant_mortality,5yearly,2080,0.837
630,high_variant,5yearly,2080,1.087
630,instant_replacement,5yearly,2080,1
630,low_variant,5yearly,2080,0.602
630,medium_variant,5yearly,2080,0.845
630,momentum,5yearly,2080,1
630,no_change,5yearly,2080,0.732
630,zero_migration,5yearly,2080,0.845
630,constant_fertility,5yearly,2085,0.738
630,constant_mortality,5yearly,2085,0.843
630,high_variant,5yearly,2085,1.093
630,instant_replacement,5yearly,2085,1
630,low_variant,5yearly,2085,0.608
630,medium_variant,5yearly,2085,0.85
630,momentum,5yearly,2085,1
630,no_change,5yearly,2085,0.732
630,zero_migration,5yearly,2085,0.85
630,constant_fertility,5yearly,2090,0.738
630,constant_mortality,5yearly,2090,0.847
630,high_variant,5yearly,2090,1.098
630,instant_replacement,5yearly,2090,1
630,low_variant,5yearly,2090,0.612
630,medium_variant,5yearly,2090,0.855
630,momentum,5yearly,2090,1
630,no_change,5yearly,2090,0.732
630,zero_migration,5yearly,2090,0.855
630,constant_fertility,5yearly,2095,0.739
630,constant_mortality,5yearly,2095,0.851
630,high_variant,5yearly,2095,1.102
630,instant_replacement,5yearly,2095,1
630,low_variant,5yearly,2095,0.616
630,medium_variant,5yearly,2095,0.859
630,momentum,5yearly,2095,1
630,no_change,5yearly,2095,0.732
630,zero_migration,5yearly,2095,0.859
630,constant_fertility,5yearly,Regi,Puerto Rico
630,constant_mortality,5yearly,Regi,Puerto Rico
630,estimates,5yearly,Regi,Puerto Rico
630,high_variant,5yearly,Regi,Puerto Rico
630,instant_replacement,5yearly,Regi,Puerto Rico
630,low_variant,5yearly,Regi,Puerto Rico
630,medium_variant,5yearly,Regi,Puerto Rico
630,momentum,5yearly,Regi,Puerto Rico
630,no_change,5yearly,Regi,Puerto Rico
630,zero_migration,5yearly,Regi,Puerto Rico
