country,variant,freq,year,netreporductionrate
578,estimates,5yearly,1950,1.213
578,estimates,5yearly,1955,1.336
578,estimates,5yearly,1960,1.367
578,estimates,5yearly,1965,1.326
578,estimates,5yearly,1970,1.122
578,estimates,5yearly,1975,0.865
578,estimates,5yearly,1980,0.808
578,estimates,5yearly,1985,0.864
578,estimates,5yearly,1990,0.904
578,estimates,5yearly,1995,0.896
578,estimates,5yearly,2000,0.871
578,estimates,5yearly,2005,0.928
578,estimates,5yearly,2010,0.879
578,constant_fertility,5yearly,2015,0.88
578,constant_mortality,5yearly,2015,0.882
578,high_variant,5yearly,2015,1.003
578,instant_replacement,5yearly,2015,1
578,low_variant,5yearly,2015,0.762
578,medium_variant,5yearly,2015,0.883
578,momentum,5yearly,2015,1
578,no_change,5yearly,2015,0.879
578,zero_migration,5yearly,2015,0.883
578,constant_fertility,5yearly,2020,0.881
578,constant_mortality,5yearly,2020,0.885
578,high_variant,5yearly,2020,1.079
578,instant_replacement,5yearly,2020,1
578,low_variant,5yearly,2020,0.693
578,medium_variant,5yearly,2020,0.886
578,momentum,5yearly,2020,1
578,no_change,5yearly,2020,0.879
578,zero_migration,5yearly,2020,0.886
578,constant_fertility,5yearly,2025,0.881
578,constant_mortality,5yearly,2025,0.887
578,high_variant,5yearly,2025,1.131
578,instant_replacement,5yearly,2025,1
578,low_variant,5yearly,2025,0.647
578,medium_variant,5yearly,2025,0.889
578,momentum,5yearly,2025,1
578,no_change,5yearly,2025,0.879
578,zero_migration,5yearly,2025,0.889
578,constant_fertility,5yearly,2030,0.881
578,constant_mortality,5yearly,2030,0.889
578,high_variant,5yearly,2030,1.134
578,instant_replacement,5yearly,2030,1
578,low_variant,5yearly,2030,0.65
578,medium_variant,5yearly,2030,0.892
578,momentum,5yearly,2030,1
578,no_change,5yearly,2030,0.879
578,zero_migration,5yearly,2030,0.892
578,constant_fertility,5yearly,2035,0.882
578,constant_mortality,5yearly,2035,0.891
578,high_variant,5yearly,2035,1.136
578,instant_replacement,5yearly,2035,1
578,low_variant,5yearly,2035,0.651
578,medium_variant,5yearly,2035,0.893
578,momentum,5yearly,2035,1
578,no_change,5yearly,2035,0.879
578,zero_migration,5yearly,2035,0.893
578,constant_fertility,5yearly,2040,0.882
578,constant_mortality,5yearly,2040,0.892
578,high_variant,5yearly,2040,1.138
578,instant_replacement,5yearly,2040,1
578,low_variant,5yearly,2040,0.653
578,medium_variant,5yearly,2040,0.895
578,momentum,5yearly,2040,1
578,no_change,5yearly,2040,0.879
578,zero_migration,5yearly,2040,0.895
578,constant_fertility,5yearly,2045,0.883
578,constant_mortality,5yearly,2045,0.894
578,high_variant,5yearly,2045,1.139
578,instant_replacement,5yearly,2045,1
578,low_variant,5yearly,2045,0.655
578,medium_variant,5yearly,2045,0.897
578,momentum,5yearly,2045,1
578,no_change,5yearly,2045,0.879
578,zero_migration,5yearly,2045,0.897
578,constant_fertility,5yearly,2050,0.883
578,constant_mortality,5yearly,2050,0.895
578,high_variant,5yearly,2050,1.141
578,instant_replacement,5yearly,2050,1
578,low_variant,5yearly,2050,0.657
578,medium_variant,5yearly,2050,0.899
578,momentum,5yearly,2050,1
578,no_change,5yearly,2050,0.879
578,zero_migration,5yearly,2050,0.899
578,constant_fertility,5yearly,2055,0.883
578,constant_mortality,5yearly,2055,0.896
578,high_variant,5yearly,2055,1.142
578,instant_replacement,5yearly,2055,1
578,low_variant,5yearly,2055,0.658
578,medium_variant,5yearly,2055,0.9
578,momentum,5yearly,2055,1
578,no_change,5yearly,2055,0.879
578,zero_migration,5yearly,2055,0.9
578,constant_fertility,5yearly,2060,0.883
578,constant_mortality,5yearly,2060,0.897
578,high_variant,5yearly,2060,1.143
578,instant_replacement,5yearly,2060,1
578,low_variant,5yearly,2060,0.659
578,medium_variant,5yearly,2060,0.901
578,momentum,5yearly,2060,1
578,no_change,5yearly,2060,0.879
578,zero_migration,5yearly,2060,0.901
578,constant_fertility,5yearly,2065,0.884
578,constant_mortality,5yearly,2065,0.897
578,high_variant,5yearly,2065,1.144
578,instant_replacement,5yearly,2065,1
578,low_variant,5yearly,2065,0.659
578,medium_variant,5yearly,2065,0.902
578,momentum,5yearly,2065,1
578,no_change,5yearly,2065,0.879
578,zero_migration,5yearly,2065,0.902
578,constant_fertility,5yearly,2070,0.884
578,constant_mortality,5yearly,2070,0.898
578,high_variant,5yearly,2070,1.145
578,instant_replacement,5yearly,2070,1
578,low_variant,5yearly,2070,0.66
578,medium_variant,5yearly,2070,0.903
578,momentum,5yearly,2070,1
578,no_change,5yearly,2070,0.879
578,zero_migration,5yearly,2070,0.903
578,constant_fertility,5yearly,2075,0.884
578,constant_mortality,5yearly,2075,0.898
578,high_variant,5yearly,2075,1.146
578,instant_replacement,5yearly,2075,1
578,low_variant,5yearly,2075,0.661
578,medium_variant,5yearly,2075,0.903
578,momentum,5yearly,2075,1
578,no_change,5yearly,2075,0.879
578,zero_migration,5yearly,2075,0.903
578,constant_fertility,5yearly,2080,0.884
578,constant_mortality,5yearly,2080,0.898
578,high_variant,5yearly,2080,1.146
578,instant_replacement,5yearly,2080,1
578,low_variant,5yearly,2080,0.661
578,medium_variant,5yearly,2080,0.903
578,momentum,5yearly,2080,1
578,no_change,5yearly,2080,0.879
578,zero_migration,5yearly,2080,0.903
578,constant_fertility,5yearly,2085,0.884
578,constant_mortality,5yearly,2085,0.899
578,high_variant,5yearly,2085,1.147
578,instant_replacement,5yearly,2085,1
578,low_variant,5yearly,2085,0.661
578,medium_variant,5yearly,2085,0.904
578,momentum,5yearly,2085,1
578,no_change,5yearly,2085,0.879
578,zero_migration,5yearly,2085,0.904
578,constant_fertility,5yearly,2090,0.884
578,constant_mortality,5yearly,2090,0.899
578,high_variant,5yearly,2090,1.147
578,instant_replacement,5yearly,2090,1
578,low_variant,5yearly,2090,0.662
578,medium_variant,5yearly,2090,0.904
578,momentum,5yearly,2090,1
578,no_change,5yearly,2090,0.879
578,zero_migration,5yearly,2090,0.904
578,constant_fertility,5yearly,2095,0.885
578,constant_mortality,5yearly,2095,0.899
578,high_variant,5yearly,2095,1.147
578,instant_replacement,5yearly,2095,1
578,low_variant,5yearly,2095,0.662
578,medium_variant,5yearly,2095,0.904
578,momentum,5yearly,2095,1
578,no_change,5yearly,2095,0.879
578,zero_migration,5yearly,2095,0.904
