country,variant,freq,year,netreporductionrate
442,estimates,5yearly,1950,0.914
442,estimates,5yearly,1955,1.041
442,estimates,5yearly,1960,1.126
442,estimates,5yearly,1965,1.035
442,estimates,5yearly,1970,0.82
442,estimates,5yearly,1975,0.708
442,estimates,5yearly,1980,0.7
442,estimates,5yearly,1985,0.704
442,estimates,5yearly,1990,0.799
442,estimates,5yearly,1995,0.827
442,estimates,5yearly,2000,0.798
442,estimates,5yearly,2005,0.781
442,estimates,5yearly,2010,0.749
442,constant_fertility,5yearly,2015,0.75
442,constant_mortality,5yearly,2015,0.772
442,high_variant,5yearly,2015,0.894
442,instant_replacement,5yearly,2015,1
442,low_variant,5yearly,2015,0.652
442,medium_variant,5yearly,2015,0.773
442,momentum,5yearly,2015,1
442,no_change,5yearly,2015,0.749
442,zero_migration,5yearly,2015,0.773
442,constant_fertility,5yearly,2020,0.751
442,constant_mortality,5yearly,2020,0.79
442,high_variant,5yearly,2020,0.985
442,instant_replacement,5yearly,2020,1
442,low_variant,5yearly,2020,0.597
442,medium_variant,5yearly,2020,0.791
442,momentum,5yearly,2020,1
442,no_change,5yearly,2020,0.749
442,zero_migration,5yearly,2020,0.791
442,constant_fertility,5yearly,2025,0.751
442,constant_mortality,5yearly,2025,0.804
442,high_variant,5yearly,2025,1.049
442,instant_replacement,5yearly,2025,1
442,low_variant,5yearly,2025,0.563
442,medium_variant,5yearly,2025,0.806
442,momentum,5yearly,2025,1
442,no_change,5yearly,2025,0.749
442,zero_migration,5yearly,2025,0.806
442,constant_fertility,5yearly,2030,0.752
442,constant_mortality,5yearly,2030,0.815
442,high_variant,5yearly,2030,1.06
442,instant_replacement,5yearly,2030,1
442,low_variant,5yearly,2030,0.574
442,medium_variant,5yearly,2030,0.817
442,momentum,5yearly,2030,1
442,no_change,5yearly,2030,0.749
442,zero_migration,5yearly,2030,0.817
442,constant_fertility,5yearly,2035,0.752
442,constant_mortality,5yearly,2035,0.824
442,high_variant,5yearly,2035,1.07
442,instant_replacement,5yearly,2035,1
442,low_variant,5yearly,2035,0.584
442,medium_variant,5yearly,2035,0.827
442,momentum,5yearly,2035,1
442,no_change,5yearly,2035,0.749
442,zero_migration,5yearly,2035,0.827
442,constant_fertility,5yearly,2040,0.752
442,constant_mortality,5yearly,2040,0.832
442,high_variant,5yearly,2040,1.079
442,instant_replacement,5yearly,2040,1
442,low_variant,5yearly,2040,0.592
442,medium_variant,5yearly,2040,0.835
442,momentum,5yearly,2040,1
442,no_change,5yearly,2040,0.749
442,zero_migration,5yearly,2040,0.835
442,constant_fertility,5yearly,2045,0.753
442,constant_mortality,5yearly,2045,0.838
442,high_variant,5yearly,2045,1.086
442,instant_replacement,5yearly,2045,1
442,low_variant,5yearly,2045,0.599
442,medium_variant,5yearly,2045,0.842
442,momentum,5yearly,2045,1
442,no_change,5yearly,2045,0.749
442,zero_migration,5yearly,2045,0.842
442,constant_fertility,5yearly,2050,0.753
442,constant_mortality,5yearly,2050,0.843
442,high_variant,5yearly,2050,1.091
442,instant_replacement,5yearly,2050,1
442,low_variant,5yearly,2050,0.604
