country,variant,freq,year,netreporductionrate
752,estimates,5yearly,1950,1.047
752,estimates,5yearly,1955,1.058
752,estimates,5yearly,1960,1.094
752,estimates,5yearly,1965,1.03
752,estimates,5yearly,1970,0.908
752,estimates,5yearly,1975,0.797
752,estimates,5yearly,1980,0.788
752,estimates,5yearly,1985,0.916
752,estimates,5yearly,1990,0.966
752,estimates,5yearly,1995,0.751
752,estimates,5yearly,2000,0.804
752,estimates,5yearly,2005,0.911
752,estimates,5yearly,2010,0.917
752,constant_fertility,5yearly,2015,0.918
752,constant_mortality,5yearly,2015,0.92
752,high_variant,5yearly,2015,1.042
752,instant_replacement,5yearly,2015,1
752,low_variant,5yearly,2015,0.801
752,medium_variant,5yearly,2015,0.921
752,momentum,5yearly,2015,1
752,no_change,5yearly,2015,0.917
752,zero_migration,5yearly,2015,0.921
752,constant_fertility,5yearly,2020,0.919
752,constant_mortality,5yearly,2020,0.922
752,high_variant,5yearly,2020,1.117
752,instant_replacement,5yearly,2020,1
752,low_variant,5yearly,2020,0.731
752,medium_variant,5yearly,2020,0.924
752,momentum,5yearly,2020,1
752,no_change,5yearly,2020,0.917
752,zero_migration,5yearly,2020,0.924
752,constant_fertility,5yearly,2025,0.919
752,constant_mortality,5yearly,2025,0.924
752,high_variant,5yearly,2025,1.168
752,instant_replacement,5yearly,2025,1
752,low_variant,5yearly,2025,0.685
752,medium_variant,5yearly,2025,0.926
752,momentum,5yearly,2025,1
752,no_change,5yearly,2025,0.917
752,zero_migration,5yearly,2025,0.926
752,constant_fertility,5yearly,2030,0.92
752,constant_mortality,5yearly,2030,0.925
752,high_variant,5yearly,2030,1.169
752,instant_replacement,5yearly,2030,1
752,low_variant,5yearly,2030,0.686
752,medium_variant,5yearly,2030,0.928
752,momentum,5yearly,2030,1
752,no_change,5yearly,2030,0.917
752,zero_migration,5yearly,2030,0.928
752,constant_fertility,5yearly,2035,0.92
752,constant_mortality,5yearly,2035,0.926
752,high_variant,5yearly,2035,1.171
752,instant_replacement,5yearly,2035,1
752,low_variant,5yearly,2035,0.688
752,medium_variant,5yearly,2035,0.929
752,momentum,5yearly,2035,1
752,no_change,5yearly,2035,0.917
752,zero_migration,5yearly,2035,0.929
752,constant_fertility,5yearly,2040,0.921
752,constant_mortality,5yearly,2040,0.927
752,high_variant,5yearly,2040,1.172
752,instant_replacement,5yearly,2040,1
752,low_variant,5yearly,2040,0.689
752,medium_variant,5yearly,2040,0.93
752,momentum,5yearly,2040,1
752,no_change,5yearly,2040,0.917
752,zero_migration,5yearly,2040,0.93
752,constant_fertility,5yearly,2045,0.921
752,constant_mortality,5yearly,2045,0.928
752,high_variant,5yearly,2045,1.173
752,instant_replacement,5yearly,2045,1
752,low_variant,5yearly,2045,0.69
752,medium_variant,5yearly,2045,0.932
752,momentum,5yearly,2045,1
752,no_change,5yearly,2045,0.917
752,zero_migration,5yearly,2045,0.932
752,constant_fertility,5yearly,2050,0.921
