country,variant,freq,year,netreporductionrate
440,estimates,5yearly,1950,1.164
440,estimates,5yearly,1955,1.178
440,estimates,5yearly,1960,1.111
440,estimates,5yearly,1965,1.078
440,estimates,5yearly,1970,1.086
440,estimates,5yearly,1975,0.993
440,estimates,5yearly,1980,0.962
440,estimates,5yearly,1985,0.973
440,estimates,5yearly,1990,0.861
440,estimates,5yearly,1995,0.698
440,estimates,5yearly,2000,0.611
440,estimates,5yearly,2005,0.682
440,estimates,5yearly,2010,0.767
440,constant_fertility,5yearly,2015,0.768
440,constant_mortality,5yearly,2015,0.799
440,high_variant,5yearly,2015,0.92
440,instant_replacement,5yearly,2015,1
440,low_variant,5yearly,2015,0.679
440,medium_variant,5yearly,2015,0.799
440,momentum,5yearly,2015,1
440,no_change,5yearly,2015,0.767
440,zero_migration,5yearly,2015,0.799
440,constant_fertility,5yearly,2020,0.768
440,constant_mortality,5yearly,2020,0.822
440,high_variant,5yearly,2020,1.016
440,instant_replacement,5yearly,2020,1
440,low_variant,5yearly,2020,0.631
440,medium_variant,5yearly,2020,0.823
440,momentum,5yearly,2020,1
440,no_change,5yearly,2020,0.767
440,zero_migration,5yearly,2020,0.823
440,constant_fertility,5yearly,2025,0.769
440,constant_mortality,5yearly,2025,0.839
440,high_variant,5yearly,2025,1.083
440,instant_replacement,5yearly,2025,1
440,low_variant,5yearly,2025,0.6
440,medium_variant,5yearly,2025,0.842
440,momentum,5yearly,2025,1
440,no_change,5yearly,2025,0.767
440,zero_migration,5yearly,2025,0.842
440,constant_fertility,5yearly,2030,0.77
440,constant_mortality,5yearly,2030,0.852
440,high_variant,5yearly,2030,1.096
440,instant_replacement,5yearly,2030,1
440,low_variant,5yearly,2030,0.614
440,medium_variant,5yearly,2030,0.855
440,momentum,5yearly,2030,1
440,no_change,5yearly,2030,0.767
440,zero_migration,5yearly,2030,0.855
440,constant_fertility,5yearly,2035,0.77
440,constant_mortality,5yearly,2035,0.862
440,high_variant,5yearly,2035,1.107
440,instant_replacement,5yearly,2035,1
440,low_variant,5yearly,2035,0.625
440,medium_variant,5yearly,2035,0.866
440,momentum,5yearly,2035,1
440,no_change,5yearly,2035,0.767
440,zero_migration,5yearly,2035,0.866
440,constant_fertility,5yearly,2040,0.77
440,constant_mortality,5yearly,2040,0.87
440,high_variant,5yearly,2040,1.116
440,instant_replacement,5yearly,2040,1
440,low_variant,5yearly,2040,0.633
440,medium_variant,5yearly,2040,0.875
440,momentum,5yearly,2040,1
440,no_change,5yearly,2040,0.767
440,zero_migration,5yearly,2040,0.875
440,constant_fertility,5yearly,2045,0.771
440,constant_mortality,5yearly,2045,0.876
440,high_variant,5yearly,2045,1.123
440,instant_replacement,5yearly,2045,1
440,low_variant,5yearly,2045,0.64
440,medium_variant,5yearly,2045,0.881
440,momentum,5yearly,2045,1
440,no_change,5yearly,2045,0.767
440,zero_migration,5yearly,2045,0.881
440,constant_fertility,5yearly,2050,0.771
440,constant_mortality,5yearly,2050,0.881
440,high_variant,5yearly,2050,1.128
440,instant_replacement,5yearly,2050,1
440,low_variant,5yearly,2050,0.645
440,medium_variant,5yearly,2050,0.887
440,momentum,5yearly,2050,1
440,no_change,5yearly,2050,0.767
440,zero_migration,5yearly,2050,0.887
440,constant_fertility,5yearly,2055,0.771
440,constant_mortality,5yearly,2055,0.885
440,high_variant,5yearly,2055,1.133
440,instant_replacement,5yearly,2055,1
440,low_variant,5yearly,2055,0.649
440,medium_variant,5yearly,2055,0.891
440,momentum,5yearly,2055,1
440,no_change,5yearly,2055,0.767
440,zero_migration,5yearly,2055,0.891
440,constant_fertility,5yearly,2060,0.772
440,constant_mortality,5yearly,2060,0.888
440,high_variant,5yearly,2060,1.136
440,instant_replacement,5yearly,2060,1
440,low_variant,5yearly,2060,0.653
440,medium_variant,5yearly,2060,0.894
440,momentum,5yearly,2060,1
440,no_change,5yearly,2060,0.767
440,zero_migration,5yearly,2060,0.894
440,constant_fertility,5yearly,2065,0.772
440,constant_mortality,5yearly,2065,0.89
440,high_variant,5yearly,2065,1.139
440,instant_replacement,5yearly,2065,1
440,low_variant,5yearly,2065,0.655
440,medium_variant,5yearly,2065,0.897
440,momentum,5yearly,2065,1
440,no_change,5yearly,2065,0.767
440,zero_migration,5yearly,2065,0.897
440,constant_fertility,5yearly,2070,0.772
440,constant_mortality,5yearly,2070,0.892
440,high_variant,5yearly,2070,1.141
440,instant_replacement,5yearly,2070,1
440,low_variant,5yearly,2070,0.657
440,medium_variant,5yearly,2070,0.899
440,momentum,5yearly,2070,1
440,no_change,5yearly,2070,0.767
440,zero_migration,5yearly,2070,0.899
440,constant_fertility,5yearly,2075,0.772
440,constant_mortality,5yearly,2075,0.894
440,high_variant,5yearly,2075,1.144
440,instant_replacement,5yearly,2075,1
440,low_variant,5yearly,2075,0.659
440,medium_variant,5yearly,2075,0.902
440,momentum,5yearly,2075,1
440,no_change,5yearly,2075,0.767
440,zero_migration,5yearly,2075,0.902
440,constant_fertility,5yearly,2080,0.773
440,constant_mortality,5yearly,2080,0.896
440,high_variant,5yearly,2080,1.146
440,instant_replacement,5yearly,2080,1
