country,variant,freq,year,netreporductionrate
499,estimates,5yearly,1950,1.773
499,estimates,5yearly,1955,1.575
499,estimates,5yearly,1960,1.48
499,estimates,5yearly,1965,1.293
499,estimates,5yearly,1970,1.2
499,estimates,5yearly,1975,1.064
499,estimates,5yearly,1980,1.025
499,estimates,5yearly,1985,0.981
499,estimates,5yearly,1990,0.957
499,estimates,5yearly,1995,0.901
499,estimates,5yearly,2000,0.875
499,estimates,5yearly,2005,0.86
499,estimates,5yearly,2010,0.816
499,constant_fertility,5yearly,2015,0.818
499,constant_mortality,5yearly,2015,0.794
499,high_variant,5yearly,2015,0.916
499,instant_replacement,5yearly,2015,1
499,low_variant,5yearly,2015,0.676
499,medium_variant,5yearly,2015,0.796
499,momentum,5yearly,2015,1
499,no_change,5yearly,2015,0.816
499,zero_migration,5yearly,2015,0.796
499,constant_fertility,5yearly,2020,0.818
499,constant_mortality,5yearly,2020,0.788
499,high_variant,5yearly,2020,0.983
499,instant_replacement,5yearly,2020,1
499,low_variant,5yearly,2020,0.597
499,medium_variant,5yearly,2020,0.79
499,momentum,5yearly,2020,1
499,no_change,5yearly,2020,0.816
499,zero_migration,5yearly,2020,0.79
499,constant_fertility,5yearly,2025,0.819
499,constant_mortality,5yearly,2025,0.789
499,high_variant,5yearly,2025,1.033
499,instant_replacement,5yearly,2025,1
499,low_variant,5yearly,2025,0.55
499,medium_variant,5yearly,2025,0.792
499,momentum,5yearly,2025,1
499,no_change,5yearly,2025,0.816
499,zero_migration,5yearly,2025,0.792
499,constant_fertility,5yearly,2030,0.82
499,constant_mortality,5yearly,2030,0.793
499,high_variant,5yearly,2030,1.038
499,instant_replacement,5yearly,2030,1
499,low_variant,5yearly,2030,0.554
499,medium_variant,5yearly,2030,0.796
499,momentum,5yearly,2030,1
499,no_change,5yearly,2030,0.816
499,zero_migration,5yearly,2030,0.796
499,constant_fertility,5yearly,2035,0.82
499,constant_mortality,5yearly,2035,0.799
499,high_variant,5yearly,2035,1.045
499,instant_replacement,5yearly,2035,1
499,low_variant,5yearly,2035,0.561
499,medium_variant,5yearly,2035,0.803
499,momentum,5yearly,2035,1
499,no_change,5yearly,2035,0.816
499,zero_migration,5yearly,2035,0.803
499,constant_fertility,5yearly,2040,0.82
499,constant_mortality,5yearly,2040,0.805
499,high_variant,5yearly,2040,1.052
499,instant_replacement,5yearly,2040,1
499,low_variant,5yearly,2040,0.567
499,medium_variant,5yearly,2040,0.81
499,momentum,5yearly,2040,1
499,no_change,5yearly,2040,0.816
499,zero_migration,5yearly,2040,0.81
499,constant_fertility,5yearly,2045,0.821
499,constant_mortality,5yearly,2045,0.812
499,high_variant,5yearly,2045,1.059
499,instant_replacement,5yearly,2045,1
499,low_variant,5yearly,2045,0.575
499,medium_variant,5yearly,2045,0.817
499,momentum,5yearly,2045,1
499,no_change,5yearly,2045,0.816
499,zero_migration,5yearly,2045,0.817
499,constant_fertility,5yearly,2050,0.821
499,constant_mortality,5yearly,2050,0.819
499,high_variant,5yearly,2050,1.067
499,instant_replacement,5yearly,2050,1
499,low_variant,5yearly,2050,0.582
