country,variant,freq,year,netreporductionrate
100,estimates,5yearly,1950,1.05
100,estimates,5yearly,1955,1.014
100,estimates,5yearly,1960,1.022
100,estimates,5yearly,1965,0.99
100,estimates,5yearly,1970,1.011
100,estimates,5yearly,1975,1.031
100,estimates,5yearly,1980,0.951
100,estimates,5yearly,1985,0.922
100,estimates,5yearly,1990,0.738
100,estimates,5yearly,1995,0.569
100,estimates,5yearly,2000,0.589
100,estimates,5yearly,2005,0.692
100,estimates,5yearly,2010,0.72
100,constant_fertility,5yearly,2015,0.721
100,constant_mortality,5yearly,2015,0.757
100,high_variant,5yearly,2015,0.878
100,instant_replacement,5yearly,2015,1
100,low_variant,5yearly,2015,0.639
100,medium_variant,5yearly,2015,0.758
100,momentum,5yearly,2015,1
100,no_change,5yearly,2015,0.72
100,zero_migration,5yearly,2015,0.758
100,constant_fertility,5yearly,2020,0.722
100,constant_mortality,5yearly,2020,0.784
100,high_variant,5yearly,2020,0.978
100,instant_replacement,5yearly,2020,1
100,low_variant,5yearly,2020,0.595
100,medium_variant,5yearly,2020,0.787
100,momentum,5yearly,2020,1
100,no_change,5yearly,2020,0.72
100,zero_migration,5yearly,2020,0.787
100,constant_fertility,5yearly,2025,0.723
100,constant_mortality,5yearly,2025,0.806
100,high_variant,5yearly,2025,1.049
100,instant_replacement,5yearly,2025,1
100,low_variant,5yearly,2025,0.569
100,medium_variant,5yearly,2025,0.809
100,momentum,5yearly,2025,1
100,no_change,5yearly,2025,0.72
100,zero_migration,5yearly,2025,0.809
100,constant_fertility,5yearly,2030,0.723
100,constant_mortality,5yearly,2030,0.822
100,high_variant,5yearly,2030,1.066
100,instant_replacement,5yearly,2030,1
100,low_variant,5yearly,2030,0.586
100,medium_variant,5yearly,2030,0.826
100,momentum,5yearly,2030,1
100,no_change,5yearly,2030,0.72
100,zero_migration,5yearly,2030,0.826
100,constant_fertility,5yearly,2035,0.724
100,constant_mortality,5yearly,2035,0.835
100,high_variant,5yearly,2035,1.08
100,instant_replacement,5yearly,2035,1
100,low_variant,5yearly,2035,0.599
100,medium_variant,5yearly,2035,0.84
100,momentum,5yearly,2035,1
100,no_change,5yearly,2035,0.72
100,zero_migration,5yearly,2035,0.84
100,constant_fertility,5yearly,2040,0.724
100,constant_mortality,5yearly,2040,0.845
100,high_variant,5yearly,2040,1.091
100,instant_replacement,5yearly,2040,1
100,low_variant,5yearly,2040,0.61
100,medium_variant,5yearly,2040,0.851
100,momentum,5yearly,2040,1
100,no_change,5yearly,2040,0.72
100,zero_migration,5yearly,2040,0.851
100,constant_fertility,5yearly,2045,0.725
100,constant_mortality,5yearly,2045,0.853
100,high_variant,5yearly,2045,1.099
100,instant_replacement,5yearly,2045,1
100,low_variant,5yearly,2045,0.619
100,medium_variant,5yearly,2045,0.859
100,momentum,5yearly,2045,1
100,no_change,5yearly,2045,0.72
100,zero_migration,5yearly,2045,0.859
100,constant_fertility,5yearly,2050,0.725
100,constant_mortality,5yearly,2050,0.859
100,high_variant,5yearly,2050,1.107
100,instant_replacement,5yearly,2050,1
100,low_variant,5yearly,2050,0.626
100,medium_variant,5yearly,2050,0.866
100,momentum,5yearly,2050,1
100,no_change,5yearly,2050,0.72
100,zero_migration,5yearly,2050,0.866
100,constant_fertility,5yearly,2055,0.726
100,constant_mortality,5yearly,2055,0.864
100,high_variant,5yearly,2055,1.112
100,instant_replacement,5yearly,2055,1
100,low_variant,5yearly,2055,0.631
100,medium_variant,5yearly,2055,0.872
100,momentum,5yearly,2055,1
100,no_change,5yearly,2055,0.72
100,zero_migration,5yearly,2055,0.872
100,constant_fertility,5yearly,2060,0.726
100,constant_mortality,5yearly,2060,0.868
100,high_variant,5yearly,2060,1.117
100,instant_replacement,5yearly,2060,1
100,low_variant,5yearly,2060,0.635
100,medium_variant,5yearly,2060,0.876
100,momentum,5yearly,2060,1
100,no_change,5yearly,2060,0.72
100,zero_migration,5yearly,2060,0.876
100,constant_fertility,5yearly,2065,0.726
100,constant_mortality,5yearly,2065,0.871
100,high_variant,5yearly,2065,1.121
100,instant_replacement,5yearly,2065,1
100,low_variant,5yearly,2065,0.639
100,medium_variant,5yearly,2065,0.88
100,momentum,5yearly,2065,1
100,no_change,5yearly,2065,0.72
100,zero_migration,5yearly,2065,0.88
100,constant_fertility,5yearly,2070,0.726
100,constant_mortality,5yearly,2070,0.874
100,high_variant,5yearly,2070,1.124
100,instant_replacement,5yearly,2070,1
100,low_variant,5yearly,2070,0.642
100,medium_variant,5yearly,2070,0.883
100,momentum,5yearly,2070,1
100,no_change,5yearly,2070,0.72
100,zero_migration,5yearly,2070,0.883
100,constant_fertility,5yearly,2075,0.727
100,constant_mortality,5yearly,2075,0.876
100,high_variant,5yearly,2075,1.126
100,instant_replacement,5yearly,2075,1
100,low_variant,5yearly,2075,0.644
100,medium_variant,5yearly,2075,0.885
100,momentum,5yearly,2075,1
100,no_change,5yearly,2075,0.72
100,zero_migration,5yearly,2075,0.885
100,constant_fertility,5yearly,2080,0.727
100,constant_mortality,5yearly,2080,0.877
100,high_variant,5yearly,2080,1.128
100,instant_replacement,5yearly,2080,1
100,low_variant,5yearly,2080,0.646
100,medium_variant,5yearly,2080,0.887
100,momentum,5yearly,2080,1
100,no_change,5yearly,2080,0.72
100,zero_migration,5yearly,2080,0.887
100,constant_fertility,5yearly,2085,0.727
100,constant_mortality,5yearly,2085,0.879
100,high_variant,5yearly,2085,1.13
100,instant_replacement,5yearly,2085,1
100,low_variant,5yearly,2085,0.647
100,medium_variant,5yearly,2085,0.889
100,momentum,5yearly,2085,1
100,no_change,5yearly,2085,0.72
100,zero_migration,5yearly,2085,0.889
100,constant_fertility,5yearly,2090,0.727
100,constant_mortality,5yearly,2090,0.88
100,high_variant,5yearly,2090,1.131
100,instant_replacement,5yearly,2090,1
100,low_variant,5yearly,2090,0.649
100,medium_variant,5yearly,2090,0.89
100,momentum,5yearly,2090,1
100,no_change,5yearly,2090,0.72
100,zero_migration,5yearly,2090,0.89
100,constant_fertility,5yearly,2095,0.727
100,constant_mortality,5yearly,2095,0.881
100,high_variant,5yearly,2095,1.133
100,instant_replacement,5yearly,2095,1
100,low_variant,5yearly,2095,0.65
100,medium_variant,5yearly,2095,0.891
100,momentum,5yearly,2095,1
100,no_change,5yearly,2095,0.72
100,zero_migration,5yearly,2095,0.891
