country,variant,freq,year,netreporductionrate
188,estimates,5yearly,1950,2.339
188,estimates,5yearly,1955,2.601
188,estimates,5yearly,1960,2.647
188,estimates,5yearly,1965,2.293
188,estimates,5yearly,1970,1.823
188,estimates,5yearly,1975,1.711
188,estimates,5yearly,1980,1.65
188,estimates,5yearly,1985,1.57
188,estimates,5yearly,1990,1.432
188,estimates,5yearly,1995,1.248
188,estimates,5yearly,2000,1.037
188,estimates,5yearly,2005,0.961
188,estimates,5yearly,2010,0.887
188,constant_fertility,5yearly,2015,0.889
188,constant_mortality,5yearly,2015,0.845
188,high_variant,5yearly,2015,0.967
188,instant_replacement,5yearly,2015,1
188,low_variant,5yearly,2015,0.727
188,medium_variant,5yearly,2015,0.847
188,momentum,5yearly,2015,1
188,no_change,5yearly,2015,0.887
188,zero_migration,5yearly,2015,0.847
188,constant_fertility,5yearly,2020,0.89
188,constant_mortality,5yearly,2020,0.815
188,high_variant,5yearly,2020,1.01
188,instant_replacement,5yearly,2020,1
188,low_variant,5yearly,2020,0.625
188,medium_variant,5yearly,2020,0.818
188,momentum,5yearly,2020,1
188,no_change,5yearly,2020,0.887
188,zero_migration,5yearly,2020,0.818
188,constant_fertility,5yearly,2025,0.892
188,constant_mortality,5yearly,2025,0.8
188,high_variant,5yearly,2025,1.045
188,instant_replacement,5yearly,2025,1
188,low_variant,5yearly,2025,0.564
188,medium_variant,5yearly,2025,0.805
188,momentum,5yearly,2025,1
188,no_change,5yearly,2025,0.887
188,zero_migration,5yearly,2025,0.805
188,constant_fertility,5yearly,2030,0.893
188,constant_mortality,5yearly,2030,0.797
188,high_variant,5yearly,2030,1.043
188,instant_replacement,5yearly,2030,1
188,low_variant,5yearly,2030,0.561
188,medium_variant,5yearly,2030,0.802
188,momentum,5yearly,2030,1
188,no_change,5yearly,2030,0.887
188,zero_migration,5yearly,2030,0.802
188,constant_fertility,5yearly,2035,0.894
188,constant_mortality,5yearly,2035,0.798
188,high_variant,5yearly,2035,1.045
188,instant_replacement,5yearly,2035,1
188,low_variant,5yearly,2035,0.562
188,medium_variant,5yearly,2035,0.804
188,momentum,5yearly,2035,1
188,no_change,5yearly,2035,0.887
