country,variant,freq,year,netreporductionrate
312,estimates,5yearly,1950,2.208
312,estimates,5yearly,1955,2.326
312,estimates,5yearly,1960,2.418
312,estimates,5yearly,1965,2.318
312,estimates,5yearly,1970,2.04
312,estimates,5yearly,1975,1.627
312,estimates,5yearly,1980,1.194
312,estimates,5yearly,1985,1.158
312,estimates,5yearly,1990,0.999
312,estimates,5yearly,1995,1.006
312,estimates,5yearly,2000,1
312,estimates,5yearly,2005,0.994
312,estimates,5yearly,2010,0.966
312,constant_fertility,5yearly,2015,0.967
312,constant_mortality,5yearly,2015,0.929
312,high_variant,5yearly,2015,1.052
312,instant_replacement,5yearly,2015,1
312,low_variant,5yearly,2015,0.809
312,medium_variant,5yearly,2015,0.931
312,momentum,5yearly,2015,1
312,no_change,5yearly,2015,0.966
312,zero_migration,5yearly,2015,0.931
312,constant_fertility,5yearly,2020,0.969
312,constant_mortality,5yearly,2020,0.905
312,high_variant,5yearly,2020,1.101
312,instant_replacement,5yearly,2020,1
312,low_variant,5yearly,2020,0.713
312,medium_variant,5yearly,2020,0.907
312,momentum,5yearly,2020,1
312,no_change,5yearly,2020,0.966
312,zero_migration,5yearly,2020,0.907
312,constant_fertility,5yearly,2025,0.97
312,constant_mortality,5yearly,2025,0.892
312,high_variant,5yearly,2025,1.138
312,instant_replacement,5yearly,2025,1
312,low_variant,5yearly,2025,0.652
312,medium_variant,5yearly,2025,0.895
312,momentum,5yearly,2025,1
312,no_change,5yearly,2025,0.966
312,zero_migration,5yearly,2025,0.895
312,constant_fertility,5yearly,2030,0.971
312,constant_mortality,5yearly,2030,0.883
312,high_variant,5yearly,2030,1.13
312,instant_replacement,5yearly,2030,1
312,low_variant,5yearly,2030,0.644
312,medium_variant,5yearly,2030,0.887
312,momentum,5yearly,2030,1
312,no_change,5yearly,2030,0.966
312,zero_migration,5yearly,2030,0.887
312,constant_fertility,5yearly,2035,0.971
312,constant_mortality,5yearly,2035,0.877
312,high_variant,5yearly,2035,1.125
312,instant_replacement,5yearly,2035,1
312,low_variant,5yearly,2035,0.639
312,medium_variant,5yearly,2035,0.882
312,momentum,5yearly,2035,1
312,no_change,5yearly,2035,0.966
312,zero_migration,5yearly,2035,0.882
312,constant_fertility,5yearly,2040,0.972
312,constant_mortality,5yearly,2040,0.874
312,high_variant,5yearly,2040,1.123
312,instant_replacement,5yearly,2040,1
312,low_variant,5yearly,2040,0.636
312,medium_variant,5yearly,2040,0.879
312,momentum,5yearly,2040,1
312,no_change,5yearly,2040,0.966
312,zero_migration,5yearly,2040,0.879
312,constant_fertility,5yearly,2045,0.973
312,constant_mortality,5yearly,2045,0.872
312,high_variant,5yearly,2045,1.121
312,instant_replacement,5yearly,2045,1
312,low_variant,5yearly,2045,0.634
312,medium_variant,5yearly,2045,0.878
312,momentum,5yearly,2045,1
312,no_change,5yearly,2045,0.966
312,zero_migration,5yearly,2045,0.878
312,constant_fertility,5yearly,2050,0.973
312,constant_mortality,5yearly,2050,0.871
312,high_variant,5yearly,2050,1.122
312,instant_replacement,5yearly,2050,1
312,low_variant,5yearly,2050,0.634
312,medium_variant,5yearly,2050,0.878
312,momentum,5yearly,2050,1
312,no_change,5yearly,2050,0.966
312,zero_migration,5yearly,2050,0.878
312,constant_fertility,5yearly,2055,0.974
312,constant_mortality,5yearly,2055,0.873
312,high_variant,5yearly,2055,1.124
312,instant_replacement,5yearly,2055,1
312,low_variant,5yearly,2055,0.636
312,medium_variant,5yearly,2055,0.88
312,momentum,5yearly,2055,1
312,no_change,5yearly,2055,0.966
312,zero_migration,5yearly,2055,0.88
312,constant_fertility,5yearly,2060,0.974
312,constant_mortality,5yearly,2060,0.873
312,high_variant,5yearly,2060,1.125
312,instant_replacement,5yearly,2060,1
312,low_variant,5yearly,2060,0.637
312,medium_variant,5yearly,2060,0.881
312,momentum,5yearly,2060,1
312,no_change,5yearly,2060,0.966
312,zero_migration,5yearly,2060,0.881
312,constant_fertility,5yearly,2065,0.975
312,constant_mortality,5yearly,2065,0.875
312,high_variant,5yearly,2065,1.127
312,instant_replacement,5yearly,2065,1
312,low_variant,5yearly,2065,0.639
312,medium_variant,5yearly,2065,0.883
312,momentum,5yearly,2065,1
312,no_change,5yearly,2065,0.966
312,zero_migration,5yearly,2065,0.883
312,constant_fertility,5yearly,2070,0.975
312,constant_mortality,5yearly,2070,0.876
312,high_variant,5yearly,2070,1.129
312,instant_replacement,5yearly,2070,1
312,low_variant,5yearly,2070,0.64
312,medium_variant,5yearly,2070,0.884
312,momentum,5yearly,2070,1
312,no_change,5yearly,2070,0.966
312,zero_migration,5yearly,2070,0.884
312,constant_fertility,5yearly,2075,0.975
312,constant_mortality,5yearly,2075,0.878
312,high_variant,5yearly,2075,1.131
312,instant_replacement,5yearly,2075,1
312,low_variant,5yearly,2075,0.643
312,medium_variant,5yearly,2075,0.887
312,momentum,5yearly,2075,1
312,no_change,5yearly,2075,0.966
312,zero_migration,5yearly,2075,0.887
312,constant_fertility,5yearly,2080,0.976
312,constant_mortality,5yearly,2080,0.88
312,high_variant,5yearly,2080,1.133
312,instant_replacement,5yearly,2080,1
312,low_variant,5yearly,2080,0.645
312,medium_variant,5yearly,2080,0.889
312,momentum,5yearly,2080,1
312,no_change,5yearly,2080,0.966
312,zero_migration,5yearly,2080,0.889
312,constant_fertility,5yearly,2085,0.976
312,constant_mortality,5yearly,2085,0.88
312,high_variant,5yearly,2085,1.134
312,instant_replacement,5yearly,2085,1
312,low_variant,5yearly,2085,0.645
312,medium_variant,5yearly,2085,0.89
312,momentum,5yearly,2085,1
312,no_change,5yearly,2085,0.966
312,zero_migration,5yearly,2085,0.89
312,constant_fertility,5yearly,2090,0.976
312,constant_mortality,5yearly,2090,0.882
312,high_variant,5yearly,2090,1.136
312,instant_replacement,5yearly,2090,1
312,low_variant,5yearly,2090,0.647
312,medium_variant,5yearly,2090,0.891
312,momentum,5yearly,2090,1
312,no_change,5yearly,2090,0.966
312,zero_migration,5yearly,2090,0.891
312,constant_fertility,5yearly,2095,0.976
312,constant_mortality,5yearly,2095,0.883
312,high_variant,5yearly,2095,1.137
312,instant_replacement,5yearly,2095,1
312,low_variant,5yearly,2095,0.648
312,medium_variant,5yearly,2095,0.893
312,momentum,5yearly,2095,1
312,no_change,5yearly,2095,0.966
312,zero_migration,5yearly,2095,0.893
