country,variant,freq,year,netreporductionrate
148,estimates,5yearly,1950,1.75
148,estimates,5yearly,1955,1.811
148,estimates,5yearly,1960,1.874
148,estimates,5yearly,1965,1.94
148,estimates,5yearly,1970,2.113
148,estimates,5yearly,1975,2.225
148,estimates,5yearly,1980,2.34
148,estimates,5yearly,1985,2.451
148,estimates,5yearly,1990,2.546
148,estimates,5yearly,1995,2.585
148,estimates,5yearly,2000,2.529
148,estimates,5yearly,2005,2.436
148,estimates,5yearly,2010,2.358
148,constant_fertility,5yearly,2015,2.419
148,constant_mortality,5yearly,2015,2.163
148,high_variant,5yearly,2015,2.315
148,instant_replacement,5yearly,2015,1
148,low_variant,5yearly,2015,2.123
148,medium_variant,5yearly,2015,2.219
148,momentum,5yearly,2015,1
148,no_change,5yearly,2015,2.358
148,zero_migration,5yearly,2015,2.219
148,constant_fertility,5yearly,2020,2.48
148,constant_mortality,5yearly,2020,1.978
148,high_variant,5yearly,2020,2.238
148,instant_replacement,5yearly,2020,1
148,low_variant,5yearly,2020,1.925
148,medium_variant,5yearly,2020,2.081
148,momentum,5yearly,2020,1
148,no_change,5yearly,2020,2.358
148,zero_migration,5yearly,2020,2.081
148,constant_fertility,5yearly,2025,2.54
148,constant_mortality,5yearly,2025,1.808
148,high_variant,5yearly,2025,2.15
148,instant_replacement,5yearly,2025,1
148,low_variant,5yearly,2025,1.749
148,medium_variant,5yearly,2025,1.949
148,momentum,5yearly,2025,1
148,no_change,5yearly,2025,2.358
148,zero_migration,5yearly,2025,1.949
148,constant_fertility,5yearly,2030,2.596
148,constant_mortality,5yearly,2030,1.653
148,high_variant,5yearly,2030,2.027
148,instant_replacement,5yearly,2030,1
148,low_variant,5yearly,2030,1.618
148,medium_variant,5yearly,2030,1.823
148,momentum,5yearly,2030,1
148,no_change,5yearly,2030,2.358
148,zero_migration,5yearly,2030,1.823
148,constant_fertility,5yearly,2035,2.647
148,constant_mortality,5yearly,2035,1.516
148,high_variant,5yearly,2035,1.915
148,instant_replacement,5yearly,2035,1
148,low_variant,5yearly,2035,1.498
148,medium_variant,5yearly,2035,1.706
148,momentum,5yearly,2035,1
148,no_change,5yearly,2035,2.358
148,zero_migration,5yearly,2035,1.706
148,constant_fertility,5yearly,2040,2.694
148,constant_mortality,5yearly,2040,1.396
148,high_variant,5yearly,2040,1.813
148,instant_replacement,5yearly,2040,1
148,low_variant,5yearly,2040,1.389
148,medium_variant,5yearly,2040,1.601
148,momentum,5yearly,2040,1
148,no_change,5yearly,2040,2.358
148,zero_migration,5yearly,2040,1.601
148,constant_fertility,5yearly,2045,2.738
148,constant_mortality,5yearly,2045,1.292
148,high_variant,5yearly,2045,1.723
148,instant_replacement,5yearly,2045,1
148,low_variant,5yearly,2045,1.292
148,medium_variant,5yearly,2045,1.507
148,momentum,5yearly,2045,1
148,no_change,5yearly,2045,2.358
148,zero_migration,5yearly,2045,1.507
148,constant_fertility,5yearly,2050,2.781
148,constant_mortality,5yearly,2050,1.204
148,high_variant,5yearly,2050,1.647
148,instant_replacement,5yearly,2050,1
148,low_variant,5yearly,2050,1.209
148,medium_variant,5yearly,2050,1.428
148,momentum,5yearly,2050,1
148,no_change,5yearly,2050,2.358
148,zero_migration,5yearly,2050,1.428
148,constant_fertility,5yearly,2055,2.819
148,constant_mortality,5yearly,2055,1.129
148,high_variant,5yearly,2055,1.582
148,instant_replacement,5yearly,2055,1
148,low_variant,5yearly,2055,1.138
148,medium_variant,5yearly,2055,1.36
148,momentum,5yearly,2055,1
148,no_change,5yearly,2055,2.358
148,zero_migration,5yearly,2055,1.36
148,constant_fertility,5yearly,2060,2.854
148,constant_mortality,5yearly,2060,1.066
148,high_variant,5yearly,2060,1.526
148,instant_replacement,5yearly,2060,1
148,low_variant,5yearly,2060,1.076
148,medium_variant,5yearly,2060,1.301
148,momentum,5yearly,2060,1
148,no_change,5yearly,2060,2.358
148,zero_migration,5yearly,2060,1.301
148,constant_fertility,5yearly,2065,2.885
148,constant_mortality,5yearly,2065,1.011
148,high_variant,5yearly,2065,1.476
148,instant_replacement,5yearly,2065,1
148,low_variant,5yearly,2065,1.021
148,medium_variant,5yearly,2065,1.248
148,momentum,5yearly,2065,1
148,no_change,5yearly,2065,2.358
148,zero_migration,5yearly,2065,1.248
148,constant_fertility,5yearly,2070,2.91
148,constant_mortality,5yearly,2070,0.961
148,high_variant,5yearly,2070,1.428
148,instant_replacement,5yearly,2070,1
148,low_variant,5yearly,2070,0.969
148,medium_variant,5yearly,2070,1.198
148,momentum,5yearly,2070,1
148,no_change,5yearly,2070,2.358
148,zero_migration,5yearly,2070,1.198
148,constant_fertility,5yearly,2075,2.932
148,constant_mortality,5yearly,2075,0.919
148,high_variant,5yearly,2075,1.386
148,instant_replacement,5yearly,2075,1
148,low_variant,5yearly,2075,0.923
148,medium_variant,5yearly,2075,1.155
148,momentum,5yearly,2075,1
148,no_change,5yearly,2075,2.358
148,zero_migration,5yearly,2075,1.155
148,constant_fertility,5yearly,2080,2.952
148,constant_mortality,5yearly,2080,0.88
148,high_variant,5yearly,2080,1.347
148,instant_replacement,5yearly,2080,1
148,low_variant,5yearly,2080,0.881
148,medium_variant,5yearly,2080,1.114
148,momentum,5yearly,2080,1
148,no_change,5yearly,2080,2.358
148,zero_migration,5yearly,2080,1.114
148,constant_fertility,5yearly,2085,2.968
148,constant_mortality,5yearly,2085,0.845
148,high_variant,5yearly,2085,1.31
148,instant_replacement,5yearly,2085,1
148,low_variant,5yearly,2085,0.841
148,medium_variant,5yearly,2085,1.076
148,momentum,5yearly,2085,1
148,no_change,5yearly,2085,2.358
148,zero_migration,5yearly,2085,1.076
148,constant_fertility,5yearly,2090,2.982
148,constant_mortality,5yearly,2090,0.815
148,high_variant,5yearly,2090,1.278
148,instant_replacement,5yearly,2090,1
148,low_variant,5yearly,2090,0.807
148,medium_variant,5yearly,2090,1.043
148,momentum,5yearly,2090,1
148,no_change,5yearly,2090,2.358
148,zero_migration,5yearly,2090,1.043
148,constant_fertility,5yearly,2095,2.993
148,constant_mortality,5yearly,2095,0.787
148,high_variant,5yearly,2095,1.247
148,instant_replacement,5yearly,2095,1
148,low_variant,5yearly,2095,0.774
148,medium_variant,5yearly,2095,1.01
148,momentum,5yearly,2095,1
148,no_change,5yearly,2095,2.358
148,zero_migration,5yearly,2095,1.01
148,constant_fertility,5yearly,Regi,Chad
148,constant_mortality,5yearly,Regi,Chad
148,estimates,5yearly,Regi,Chad
148,high_variant,5yearly,Regi,Chad
148,instant_replacement,5yearly,Regi,Chad
148,low_variant,5yearly,Regi,Chad
148,medium_variant,5yearly,Regi,Chad
148,momentum,5yearly,Regi,Chad
148,no_change,5yearly,Regi,Chad
148,zero_migration,5yearly,Regi,Chad
